annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;316;beauce_5_sa_000;solnu;;0.0;0.0;25.56;0.0;0.0;35.0;60.53;0.03;0.0;0;0;0;-284.58;0.02;0.02;0.0;0.0
2019;317;365;beauce_5_sa_000;BTH;;0.27;0.0;7.61;0.0;2.32;60.88;65.51;0.04;0.0;0;1.37;0;-85.96;0.04;0.0;0.0;0.27
2019;213;274;beauce_5_sa_001;solnu;;0.0;0.0;18.84;0.0;0.0;35.0;53.83;0.01;0.0;0;0;0;-209.22;0.0;0.01;0.0;0.0
2019;275;365;beauce_5_sa_001;BTH;;0.3;0.24;14.31;0.0;30.32;53.97;55.33;0.05;0.0;0;17.84;0;-161.03;0.04;0.01;0.24;0.3
2019;213;299;beauce_5_sa_002;solnu;;0.0;0.0;22.26;0.0;0.0;35.0;57.25;0.01;0.0;0;0;0;-247.88;0.0;0.01;0.0;0.0
2019;300;365;beauce_5_sa_002;BTH;;0.27;0.0;10.91;0.0;6.08;57.44;61.76;0.06;0.0;0;3.58;0;-122.66;0.05;0.01;0.0;0.27
2019;213;266;beauce_5_sa_003;solnu;;0.0;0.0;17.13;0.0;0.0;35.0;52.12;0.01;0.0;0;0;0;-189.89;0.0;0.01;0.0;0.0
2019;267;365;beauce_5_sa_003;BTH;;0.32;0.0;15.97;0.0;41.27;52.46;26.48;0.03;0.0;0;24.28;0;-179.82;0.02;0.01;0.0;0.32
2019;213;273;beauce_5_sa_004;solnu;;0.0;0.0;18.72;0.0;0.0;35.0;53.71;0.01;0.0;0;0;0;-207.64;0.0;0.01;0.0;0.0
2019;274;365;beauce_5_sa_004;BTH;;0.29;0.0;14.5;0.0;32.32;53.87;35.57;0.04;0.0;0;19.02;0;-163.45;0.03;0.01;0.0;0.29
2019;213;293;beauce_5_sa_005;solnu;;0.0;0.0;21.25;0.0;0.0;35.0;56.24;0.01;0.0;0;0;0;-235.97;0.0;0.01;0.0;0.0
2019;294;365;beauce_5_sa_005;BTH;;0.26;0.0;11.92;0.0;9.37;56.39;58.47;0.06;0.0;0;5.51;0;-134.51;0.05;0.01;0.0;0.26
2019;213;306;beauce_5_sa_006;solnu;;0.0;0.0;23.39;0.0;0.0;35.0;58.38;0.02;0.0;0;0;0;-259.99;0.0;0.01;0.0;0.0
2019;307;365;beauce_5_sa_006;BTH;;0.26;0.0;9.78;0.0;4.5;58.73;63.33;0.06;0.0;0;2.65;0;-110.5;0.05;0.01;0.0;0.26
2019;213;289;beauce_5_sa_007;solnu;;0.0;0.0;20.54;0.0;0.0;35.0;55.53;0.01;0.0;0;0;0;-229.02;0.0;0.01;0.0;0.0
2019;290;365;beauce_5_sa_007;BTH;;0.25;0.16;12.6;0.0;15.33;55.63;64.63;0.06;0.0;0;9.02;0;-141.21;0.05;0.01;0.16;0.25
2019;213;259;beauce_5_sa_008;solnu;;0.0;0.0;15.8;0.0;0.0;35.0;50.79;0.01;0.0;0;0;0;-175.59;0.0;0.01;0.0;0.0
2019;260;365;beauce_5_sa_008;BTH;;0.32;0.0;17.32;0.0;51.15;50.91;16.64;0.01;0.0;0;30.1;0;-194.38;0.0;0.01;0.0;0.32
2019;213;263;beauce_5_sa_009;solnu;;0.0;0.0;16.62;0.0;0.0;35.0;51.61;0.01;0.0;0;0;0;-182.72;0.0;0.01;0.0;0.0
2019;264;365;beauce_5_sa_009;BTH;;0.32;0.0;16.56;0.0;46.91;51.75;20.91;0.02;0.0;0;27.61;0;-187.87;0.01;0.01;0.0;0.32
2019;213;305;beauce_5_sa_010;solnu;;0.0;0.0;23.2;0.0;0.0;35.0;58.19;0.01;0.0;0;0;0;-258.42;0.0;0.01;0.0;0.0
2019;306;365;beauce_5_sa_010;BTH;;0.25;0.0;9.96;0.0;4.79;58.37;63.05;0.06;0.0;0;2.82;0;-111.97;0.05;0.01;0.0;0.25
2019;213;261;beauce_5_sa_011;solnu;;0.0;0.0;16.17;0.0;0.0;35.0;51.16;0.01;0.0;0;0;0;-178.87;0.0;0.01;0.0;0.0
2019;262;365;beauce_5_sa_011;BTH;;0.32;0.0;17.06;0.0;49.83;51.35;18.06;0.01;0.0;0;29.32;0;-192.26;0.0;0.01;0.0;0.32
2019;213;316;beauce_5_sa_012;solnu;;0.0;0.0;25.56;0.0;0.0;35.0;60.53;0.03;0.0;0;0;0;-284.58;0.02;0.02;0.0;0.0
2019;317;365;beauce_5_sa_012;BTH;;0.27;0.0;7.61;0.0;2.32;60.88;65.51;0.04;0.0;0;1.37;0;-85.95;0.04;0.0;0.0;0.27
