annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;294;beauce_5_sa_000;solnu;;872.76;1.71;0.0;5.97;0.0;0.0;0.0;878.73;0.07
2019;295;365;beauce_5_sa_000;BTH;BTH;485.92;1.71;24.08;3.28;0.0;0.93;0.0;514.21;0.07
2019;213;280;beauce_5_sa_001;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_001;BTH;BTH;560.03;1.71;16.9;3.79;0.0;0.96;0.0;581.68;0.07
2019;213;258;beauce_5_sa_002;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_002;BTH;BTH;721.0;1.71;0.83;4.88;0.0;1.12;0.0;727.83;0.07
2019;213;278;beauce_5_sa_003;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_003;BTH;BTH;567.95;1.71;16.09;3.86;0.0;0.97;0.0;588.86;0.07
2019;213;258;beauce_5_sa_004;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_004;BTH;BTH;720.82;1.71;0.72;4.88;0.0;1.12;0.0;727.53;0.07
2019;213;316;beauce_5_sa_005;solnu;;1043.48;1.71;7.67;7.13;0.0;0.0;0.0;1058.28;0.07
2019;317;365;beauce_5_sa_005;BTH;BTH;315.2;1.71;21.72;2.13;3.35;0.95;217.16;560.51;0.07
2019;213;315;beauce_5_sa_006;solnu;;1034.59;1.71;7.48;7.09;0.0;0.0;0.0;1049.15;0.07
2019;316;365;beauce_5_sa_006;BTH;BTH;324.07;1.71;24.73;2.17;3.71;1.06;240.19;595.92;0.07
2019;213;307;beauce_5_sa_007;solnu;;960.66;1.71;3.28;6.63;0.0;0.0;0.0;970.56;0.07
2019;308;365;beauce_5_sa_007;BTH;BTH;397.75;1.71;27.28;2.63;5.42;0.91;351.35;785.33;0.07
2019;213;287;beauce_5_sa_008;solnu;;831.77;1.71;0.0;5.67;0.0;0.0;0.0;837.44;0.07
2019;288;365;beauce_5_sa_008;BTH;BTH;525.12;1.71;20.12;3.57;0.0;0.85;0.0;549.66;0.07
2019;213;259;beauce_5_sa_009;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_009;BTH;BTH;714.67;1.71;0.71;4.85;0.0;1.11;0.0;721.34;0.07
2019;213;300;beauce_5_sa_010;solnu;;914.1;1.71;0.0;6.26;0.0;0.0;0.0;920.37;0.07
2019;301;365;beauce_5_sa_010;BTH;BTH;444.32;1.71;24.92;2.99;0.0;0.9;0.0;473.12;0.07
2019;213;288;beauce_5_sa_011;solnu;;835.82;1.71;0.0;5.71;0.0;0.0;0.0;841.53;0.07
2019;289;365;beauce_5_sa_011;BTH;BTH;522.29;1.71;20.65;3.54;0.0;0.88;0.0;547.37;0.07
2019;213;311;beauce_5_sa_012;solnu;;993.99;1.71;4.86;6.83;0.0;0.0;0.0;1005.68;0.07
2019;312;365;beauce_5_sa_012;BTH;BTH;364.69;1.71;20.53;2.43;0.0;0.94;0.0;388.59;0.07
2019;213;260;beauce_5_sa_013;solnu;;649.29;1.71;0.0;4.44;0.0;0.0;0.0;653.73;0.07
2019;261;365;beauce_5_sa_013;BTH;BTH;714.49;1.71;0.7;4.85;0.0;1.15;0.0;721.19;0.07
2019;213;281;beauce_5_sa_014;solnu;;805.47;1.71;0.0;5.49;0.0;0.0;0.0;810.96;0.07
2019;282;365;beauce_5_sa_014;BTH;BTH;553.36;1.71;17.35;3.77;0.0;0.95;0.0;575.43;0.07
2019;213;282;beauce_5_sa_015;solnu;;807.75;1.71;0.0;5.51;0.0;0.0;0.0;813.26;0.07
2019;283;365;beauce_5_sa_015;BTH;BTH;549.81;1.71;18.59;3.74;0.0;0.91;0.0;573.05;0.07
2019;213;304;beauce_5_sa_016;solnu;;940.08;1.71;0.0;6.44;0.0;0.0;0.0;946.52;0.07
2019;305;365;beauce_5_sa_016;BTH;BTH;417.57;1.71;25.03;2.82;0.0;0.84;0.0;446.26;0.07
2019;213;305;beauce_5_sa_017;solnu;;947.28;1.71;0.0;6.47;0.0;0.0;0.0;953.76;0.07
