annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;262;beauce_5_sa_000;solnu;;662.24;1.71;0.0;4.55;0.0;0.0;0.0;666.79;0.07
2019;263;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;695.94;1.71;10.36;4.7;0.0;1.16;0.0;712.17;0.07
2019;213;271;beauce_5_sa_001;solnu;;744.57;1.71;0.0;5.12;0.0;0.0;0.0;749.68;0.07
2019;272;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;614.49;1.71;19.41;4.14;0.0;1.07;0.0;639.12;0.07
2019;213;309;beauce_5_sa_002;solnu;;981.61;1.71;5.57;6.7;0.0;0.0;0.0;993.88;0.07
2019;310;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;377.06;1.71;31.23;2.56;0.0;0.94;0.0;411.78;0.07
2019;213;266;beauce_5_sa_003;solnu;;696.92;1.71;0.0;4.79;0.0;0.0;0.0;701.71;0.07
2019;267;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;660.31;1.71;15.63;4.46;0.0;1.2;0.0;681.61;0.07
2019;213;261;beauce_5_sa_004;solnu;;654.06;1.71;0.0;4.5;0.0;0.0;0.0;658.56;0.07
2019;262;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;704.91;1.71;6.87;4.76;0.0;1.16;0.0;717.69;0.07
2019;213;259;beauce_5_sa_005;solnu;;644.85;1.71;0.0;4.42;0.0;0.0;0.0;649.27;0.07
2019;260;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;716.47;1.71;5.74;4.86;0.0;1.16;0.0;728.23;0.07
2019;213;269;beauce_5_sa_006;solnu;;727.02;1.71;0.0;4.99;0.0;0.0;0.0;732.01;0.07
2019;270;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;629.06;1.71;18.19;4.25;0.0;1.22;0.0;652.71;0.07
2019;213;286;beauce_5_sa_007;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;532.84;1.71;29.64;3.6;0.0;0.97;0.0;567.05;0.07
2019;213;273;beauce_5_sa_008;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;599.22;1.71;21.23;4.05;0.0;1.09;0.0;625.58;0.07
2019;213;312;beauce_5_sa_009;solnu;;1004.67;1.71;7.39;6.89;0.0;0.0;0.0;1018.96;0.07
2019;313;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.61;2.37;0.0;0.9;0.0;386.59;0.07
2019;213;281;beauce_5_sa_010;solnu;;807.56;1.71;0.0;5.51;0.0;0.0;0.0;813.06;0.07
2019;282;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;555.42;1.71;27.92;3.78;0.0;1.14;0.0;588.26;0.07
2019;213;274;beauce_5_sa_011;solnu;;767.29;1.71;0.0;5.26;0.0;0.0;0.0;772.54;0.07
2019;275;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;591.67;1.71;22.54;4.0;0.0;1.08;0.0;619.29;0.07
2019;213;296;beauce_5_sa_012;solnu;;885.63;1.71;0.0;6.07;0.0;0.0;0.0;891.7;0.07
2019;297;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;472.9;1.71;35.59;3.19;0.0;0.92;0.0;512.59;0.07
2019;213;276;beauce_5_sa_013;solnu;;779.59;1.71;0.0;5.32;0.0;0.0;0.0;784.91;0.07
2019;277;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;578.06;1.71;25.2;3.93;0.0;1.01;0.0;608.2;0.07
2019;213;285;beauce_5_sa_014;solnu;;821.69;1.71;0.0;5.61;0.0;0.0;0.0;827.3;0.07
