annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;224;beauce_5_sa_000;organique_beauce_5;BTH;incorpore;846.0;8.165424125375417;103.60760041489014;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;224;beauce_5_sa_000;organique_beauce_5;BTH;surface;3499.2763196670726;33.77432066426053;103.60760041489016;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;175;beauce_5_sa_001;organique_beauce_5;BTH;incorpore;846.0;5.59703491765158;151.15146009397546;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;175;beauce_5_sa_001;organique_beauce_5;BTH;surface;2913.9588697439226;19.278403714606696;151.1514600939755;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;176;beauce_5_sa_002;organique_beauce_5;BTH;incorpore;846.0;5.337209406331058;158.50980083270954;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;176;beauce_5_sa_002;organique_beauce_5;BTH;surface;2775.9285679500445;17.51266201438071;158.50980083270957;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;211;beauce_5_sa_003;organique_beauce_5;BTH;incorpore;846.0;6.458776090179805;130.98456862226482;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;211;beauce_5_sa_003;organique_beauce_5;BTH;surface;3254.7249072472437;24.84815533219998;130.98456862226482;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;203;beauce_5_sa_004;organique_beauce_5;BTH;incorpore;846.0;5.823082448174406;145.2838780026598;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;203;beauce_5_sa_004;organique_beauce_5;BTH;surface;3020.8058256547815;20.792436622592618;145.2838780026598;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;208;beauce_5_sa_005;organique_beauce_5;BTH;incorpore;846.0;7.679590319221653;110.16212647209863;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;208;beauce_5_sa_005;organique_beauce_5;BTH;surface;3473.0786290507262;31.526975198053858;110.16212647209865;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;225;beauce_5_sa_006;organique_beauce_5;BTH;incorpore;846.0;6.014995376127642;140.64848717217822;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;225;beauce_5_sa_006;organique_beauce_5;BTH;surface;3101.629817077951;22.052351073502955;140.64848717217822;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_007;organique_beauce_5;BTH;incorpore;846.0;5.638639413923899;150.03619453141678;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_007;organique_beauce_5;BTH;surface;2934.566317684616;19.55905591213948;150.03619453141675;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;177;beauce_5_sa_008;organique_beauce_5;BTH;incorpore;846.0;7.106443998968711;119.04688197399034;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;177;beauce_5_sa_008;organique_beauce_5;BTH;surface;3402.522055665986;28.581362226768594;119.04688197399032;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;230;beauce_5_sa_009;organique_beauce_5;BTH;incorpore;846.0;7.85875691876687;107.65061303521615;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;230;beauce_5_sa_009;organique_beauce_5;BTH;surface;3485.8734423325577;32.38136174098898;107.65061303521615;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;206;beauce_5_sa_010;organique_beauce_5;BTH;incorpore;846.0;8.222131855849394;102.89302273815254;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;206;beauce_5_sa_010;organique_beauce_5;BTH;surface;3500.6900800936187;34.02261870566632;102.89302273815255;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;228;beauce_5_sa_011;organique_beauce_5;BTH;incorpore;846.0;5.646272153217894;149.83337271793604;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;228;beauce_5_sa_011;organique_beauce_5;BTH;surface;2938.301104961146;19.610458282164878;149.83337271793604;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;204;beauce_5_sa_012;organique_beauce_5;BTH;incorpore;846.0;5.603093252295929;150.98802784575147;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;204;beauce_5_sa_012;organique_beauce_5;BTH;surface;2916.985881159362;19.319319039913143;150.98802784575147;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;179;beauce_5_sa_013;organique_beauce_5;BTH;incorpore;846.0;11.414775149679102;74.11446908998319;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;179;beauce_5_sa_013;organique_beauce_5;BTH;surface;3499.071375771719;47.211717478856364;74.11446908998319;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_014;organique_beauce_5;BTH;incorpore;846.0;10.026889359557998;84.37312606761357;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_014;organique_beauce_5;BTH;surface;3502.7308646367933;41.51476930971874;84.37312606761355;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;228;beauce_5_sa_015;organique_beauce_5;BTH;incorpore;846.0;6.398895444970223;132.21031774553973;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;228;beauce_5_sa_015;organique_beauce_5;BTH;surface;3236.7148314665187;24.481560037516157;132.21031774553973;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;176;beauce_5_sa_016;organique_beauce_5;BTH;incorpore;846.0;5.776071913551063;146.46632047901372;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;176;beauce_5_sa_016;organique_beauce_5;BTH;surface;2999.622174792549;20.479944911447042;146.46632047901372;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_017;organique_beauce_5;BTH;incorpore;846.0;8.175810172862084;103.47598367781612;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_017;organique_beauce_5;BTH;surface;3499.5586775686;33.82000879029922;103.47598367781613;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;221;beauce_5_sa_018;organique_beauce_5;BTH;incorpore;846.0;5.50085082564397;153.7943905070287;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;221;beauce_5_sa_018;organique_beauce_5;BTH;surface;2864.714739608749;18.62691305036789;153.79439050702874;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;172;beauce_5_sa_019;organique_beauce_5;BTH;incorpore;846.0;5.484189360060005;154.26163183955842;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;172;beauce_5_sa_019;organique_beauce_5;BTH;surface;2855.959724008552;18.51373987135651;154.26163183955842;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_020;organique_beauce_5;BTH;incorpore;846.0;8.68479756184753;97.41159698603605;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_020;organique_beauce_5;BTH;surface;3502.6451126531083;35.957167534736264;97.41159698603605;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;186;beauce_5_sa_021;organique_beauce_5;BTH;incorpore;846.0;8.60702396928263;98.29181410662572;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;186;beauce_5_sa_021;organique_beauce_5;BTH;surface;3503.349917743828;35.642336542323235;98.29181410662571;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_sa_022;organique_beauce_5;BTH;incorpore;846.0;5.621694802292801;150.48842559986716;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_sa_022;organique_beauce_5;BTH;surface;2926.2242582547465;19.44484598460262;150.48842559986713;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;180;beauce_5_sa_023;organique_beauce_5;BTH;incorpore;846.0;9.085273969778006;93.1177202596425;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;180;beauce_5_sa_023;organique_beauce_5;BTH;surface;3501.9582328862316;37.60786049230622;93.1177202596425;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
