annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;200;beauce_5_sa_000;organique_beauce_5;BTH;incorpore;846.0;5.626160038902865;150.3689895328635;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;200;beauce_5_sa_000;organique_beauce_5;BTH;surface;2928.4293534849135;19.474955325445595;150.36898953286354;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;225;beauce_5_sa_001;organique_beauce_5;BTH;incorpore;846.0;5.6304499851281;150.25442055867094;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;225;beauce_5_sa_001;organique_beauce_5;BTH;surface;2930.5433028608127;19.503874108758765;150.25442055867092;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_002;organique_beauce_5;BTH;incorpore;846.0;7.427740272937005;113.89735894271959;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_002;organique_beauce_5;BTH;surface;3448.044559839686;30.273261749412036;113.89735894271959;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;175;beauce_5_sa_003;organique_beauce_5;BTH;incorpore;846.0;10.258286173409283;82.46991609504268;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;175;beauce_5_sa_003;organique_beauce_5;BTH;surface;3503.3788638808082;42.48068907749742;82.46991609504268;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;195;beauce_5_sa_004;organique_beauce_5;BTH;incorpore;846.0;6.579995351446142;128.57151940298368;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;195;beauce_5_sa_004;organique_beauce_5;BTH;surface;3288.7873776803713;25.579439310912043;128.57151940298368;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;192;beauce_5_sa_005;organique_beauce_5;BTH;incorpore;846.0;6.062744097571597;139.54077335028228;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;192;beauce_5_sa_005;organique_beauce_5;BTH;surface;3120.337756875736;22.36147673513968;139.54077335028228;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;224;beauce_5_sa_006;organique_beauce_5;BTH;incorpore;846.0;11.355342533139066;74.50237608694417;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;224;beauce_5_sa_006;organique_beauce_5;BTH;surface;3502.2933827622633;47.009150133347305;74.50237608694418;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;201;beauce_5_sa_007;organique_beauce_5;BTH;incorpore;846.0;9.206933777451638;91.88726892680681;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;201;beauce_5_sa_007;organique_beauce_5;BTH;surface;3502.8876307636306;38.121577359687016;91.88726892680681;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;220;beauce_5_sa_008;organique_beauce_5;BTH;incorpore;846.0;8.779829831093858;96.35722061535661;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;220;beauce_5_sa_008;organique_beauce_5;BTH;surface;3503.378841023937;36.358238839296675;96.35722061535661;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_sa_009;organique_beauce_5;BTH;incorpore;846.0;10.326356260952497;81.92628441447607;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;217;beauce_5_sa_009;organique_beauce_5;BTH;surface;3503.323456408506;42.761898473080045;81.92628441447607;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;211;beauce_5_sa_010;organique_beauce_5;BTH;incorpore;846.0;6.399653809194105;132.19465071447902;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;211;beauce_5_sa_010;organique_beauce_5;BTH;surface;3236.947909711499;24.48622461057694;132.19465071447902;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;223;beauce_5_sa_011;organique_beauce_5;BTH;incorpore;846.0;10.657427137257907;79.38126051478413;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;223;beauce_5_sa_011;organique_beauce_5;BTH;surface;3502.810638912027;44.1264174465919;79.38126051478413;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;202;beauce_5_sa_012;organique_beauce_5;BTH;incorpore;846.0;5.621915777828313;150.48251048805304;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;202;beauce_5_sa_012;organique_beauce_5;BTH;surface;2926.333498304622;19.44633624740695;150.482510488053;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;198;beauce_5_sa_013;organique_beauce_5;BTH;incorpore;846.0;7.635602641284056;110.79675563862642;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;198;beauce_5_sa_013;organique_beauce_5;BTH;surface;3469.322904726006;31.312495431197597;110.79675563862641;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;172;beauce_5_sa_014;organique_beauce_5;BTH;incorpore;846.0;6.762480972774896;125.10201557770223;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
