annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;270;beauce_5_sa_000;solnu;;92.68;0.0;0.0;0.01;0.0;45.53;248.32;17.93;220.71;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;271;365;beauce_5_sa_000;BTH;BTH;45.85;0.57;13.91;0.77;0.0;16.37;219.16;61.19;310.4;-1.0;-1.0;84.99;150.83;0.0;783.98
2019;213;282;beauce_5_sa_001;solnu;;101.47;0.0;0.0;0.01;0.0;45.53;248.32;15.72;218.51;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_001;BTH;BTH;38.7;0.13;12.71;0.85;0.0;15.03;217.82;56.91;310.4;-1.0;-1.0;89.61;144.24;0.0;624.32
2019;213;258;beauce_5_sa_002;solnu;;80.21;0.0;0.0;0.0;0.0;45.53;248.32;12.33;215.12;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;259;365;beauce_5_sa_002;BTH;BTH;54.69;2.32;15.8;0.57;0.0;12.37;215.16;83.86;310.4;-1.0;-1.0;82.01;168.21;0.0;989.01
2019;213;303;beauce_5_sa_003;solnu;;114.13;0.0;0.0;0.01;0.0;45.53;248.32;48.9;251.69;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;304;365;beauce_5_sa_003;BTH;BTH;27.02;0.0;11.86;0.71;0.0;48.76;251.55;56.91;310.4;-1.0;-1.0;98.36;97.72;0.0;406.45
2019;213;298;beauce_5_sa_004;solnu;;110.84;0.0;0.0;0.01;0.0;45.53;248.32;37.5;240.29;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;299;365;beauce_5_sa_004;BTH;BTH;30.21;0.01;11.95;0.76;0.0;36.91;239.7;56.91;310.4;-1.0;-1.0;97.73;113.09;0.0;445.8
2019;213;280;beauce_5_sa_005;solnu;;100.41;0.0;0.0;0.01;0.0;45.53;248.32;15.64;218.43;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;281;365;beauce_5_sa_005;BTH;BTH;39.34;0.17;13.09;0.87;0.0;16.49;219.28;56.91;310.4;-1.0;-1.0;89.79;144.24;0.0;651.64
2019;213;264;beauce_5_sa_006;solnu;;85.65;0.0;0.0;0.01;0.0;45.53;248.32;22.21;225.0;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;265;365;beauce_5_sa_006;BTH;BTH;51.42;1.22;14.72;0.67;0.0;24.26;227.05;72.95;310.4;-1.0;-1.0;82.45;150.83;0.0;891.87
2019;213;290;beauce_5_sa_007;solnu;;105.1;0.0;0.0;0.01;0.0;45.53;248.32;18.46;221.25;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_5_sa_007;BTH;BTH;35.31;0.04;12.56;0.83;0.0;26.37;229.15;56.91;310.4;-1.0;-1.0;93.72;129.48;0.0;529.57
2019;213;262;beauce_5_sa_008;solnu;;82.68;0.0;0.0;0.01;0.0;45.53;248.32;25.19;227.97;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;263;365;beauce_5_sa_008;BTH;BTH;53.83;1.48;15.02;0.64;0.0;23.24;226.03;76.11;310.4;-1.0;-1.0;81.98;153.57;0.0;922.18
