sortie,parametre_A,parametre_B,R2_A,R2_B,R2_additif,R2_interaction,R2_global,p_value_additif,p_value_global,n,n_A,n_B,n_cellules,df_model_global,df_resid_global
N_lixi,type_f3_2,Date_F2,0.00022230484195657235,0.000425579397883915,0.0005849432668745269,7.35475640533112e-05,0.0006584908309278381,0.21072783214405416,0.47349802105116023,10000,4,2,8,7.0,9992.0
N_lixi,nb_f1,Dose_F2_1,2.1765031634049576e-05,0.0003247668756520425,0.000352208657839026,0.00029776397129521737,0.0006499726291342434,0.31798767390841887,0.2606513008835133,10000,2,3,6,5.0,9994.0
N_lixi,nb_f2,type_f3_2,4.08700289541485e-06,0.00022230484195657235,0.0002223401754398724,0.0004229771069088617,0.0006453172823487341,0.694864717005617,0.4881027345672613,10000,2,4,8,7.0,9992.0
N_lixi,nb_f1,type_f3_2,2.1765031634049576e-05,0.00022230484195657235,0.0002575948431877695,0.00037132383649940426,0.0006289186796871737,0.6312137261203662,0.50658578071188,10000,2,4,8,7.0,9992.0
N_lixi,type_f1_1,nb_f3,0.0004901462746615624,0.00017494686630260624,0.0006165765535408596,1.2298144267841593e-05,0.0006288746978087012,0.1871460468886174,0.5066357852279093,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_1,Dose_F3_1,0.00021716779359439063,2.260375034844828e-05,0.00029010215193014943,0.000338395106045164,0.0006284972579753134,0.5746492832487567,0.5070650020354412,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,type_f1_2,0.00017494686630260624,0.00014488170873875404,0.0003492343151605404,0.00026421894490147313,0.0006134532600620135,0.4791634483595759,0.5243038484005571,10000,2,4,8,7.0,9992.0
N_lixi,Date_F2,Dose_F1_1,0.000425579397883915,0.00025031679342259796,0.0005822513716009503,3.0749710659971896e-05,0.0006130010822609222,0.2128511593047143,0.5248258392588336,10000,2,4,8,7.0,9992.0
N_lixi,nb_f2,Dose_F1_1,4.08700289541485e-06,0.00025031679342259796,0.00025108003703566695,0.00036138796080553703,0.000612467997841204,0.6428261520994611,0.5254415069928712,10000,2,4,8,7.0,9992.0
N_lixi,type_f2_1,Date_F3,0.00021716779359439063,2.3801688882293743e-05,0.00021877531375502635,0.0003927285306174477,0.0006115038443724741,0.7013885108179504,0.526555786518006,10000,4,2,8,7.0,9992.0
N_lixi,n_ferti,nb_f2,0.00021180171471133174,4.08700289541485e-06,0.0002594698875434398,0.0003315980860471024,0.0005910679735905422,0.6278868039491269,0.3150982985260155,10000,4,2,6,5.0,9994.0
N_lixi,nb_f3,type_f2_2,0.00017494686630260624,3.398676678529993e-05,0.00020635460807538752,0.00037850843006004276,0.0005848630381354303,0.7241847918217126,0.5577092611341101,10000,2,4,8,7.0,9992.0
N_lixi,n_ferti,type_f2_1,0.00021180171471133174,0.00021716779359439063,0.000289336756232883,0.0002945239651035436,0.0005838607213364266,0.8222330698258141,0.7561624555793584,10000,4,4,10,9.0,9990.0
N_lixi,n_ferti,Date_F2,0.00021180171471133174,0.000425579397883915,0.0004664946323815755,9.518503217553764e-05,0.0005616796645571132,0.32352264466829705,0.3454100486198034,10000,4,2,6,5.0,9994.0
N_lixi,nb_f1,Date_F2,2.1765031634049576e-05,0.000425579397883915,0.0004879501447400125,4.5589865133144336e-05,0.0005335400098731569,0.08719449751809022,0.14885016258251216,10000,2,2,4,3.0,9996.0
N_lixi,Date_F2,Dose_F3_1,0.000425579397883915,2.260375034844828e-05,0.0005144682282652857,1.1282367484599654e-05,0.0005257505957498854,0.07636497263251496,0.15391389649829482,10000,2,2,4,3.0,9996.0
N_lixi,Date_F3,Dose_F2_1,2.3801688882293743e-05,0.0003247668756520425,0.0003419887018653034,0.00018319500684227386,0.0005251837087075772,0.33138381966097435,0.3860391312427056,10000,2,3,6,5.0,9994.0
N_lixi,Date_F2,Date_F3,0.000425579397883915,2.3801688882293743e-05,0.00042571746217767714,9.447422044750464e-05,0.0005201916826251818,0.11902736959050599,0.15762656337539668,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_1,Dose_F2_2,0.0003564873362766721,1.3968141686672234e-06,0.00035952407696626665,0.00015521126893247583,0.0005147353458987425,0.4636632384681222,0.6421700881602086,10000,4,2,8,7.0,9992.0
N_lixi,nb_f3,Date_F2,0.00017494686630260624,0.000425579397883915,0.0005044469016983744,1.6524749828494834e-06,0.0005060993766812238,0.08028969255782442,0.16742004529797277,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,Dose_F3_2,2.1765031634049576e-05,0.0004138884737704342,0.0004559883491804806,3.515280434718271e-05,0.0004911411535276633,0.10230695941186432,0.17843906928247497,10000,2,2,4,3.0,9996.0
N_lixi,n_ferti,Dose_F3_2,0.00021180171471133174,0.0004138884737704342,0.0004909034789719602,1.1102230246251565e-16,0.0004909034789720712,0.2968390938960261,0.29683909389590074,10000,4,2,5,4.0,9995.0
N_lixi,nb_f2,type_f3_1,4.08700289541485e-06,0.0003564873362766721,0.0003582100484947892,0.00013217498831019636,0.0004903850368049856,0.4656232859198859,0.671878034203597,10000,2,4,8,7.0,9992.0
N_lixi,Dose_F2_1,Dose_F2_2,0.0003247668756520425,1.3968141686672234e-06,0.0003274072827507135,0.00016219858096866435,0.0004896058637193779,0.3513532401532471,0.4288218961612462,10000,3,2,6,5.0,9994.0
N_lixi,n_ferti,Dose_F3_1,0.00021180171471133174,2.260375034844828e-05,0.0004837923100246,0.0,0.0004837923100246,0.30441783693809826,0.30441783693809826,10000,4,2,5,4.0,9995.0
N_lixi,Date_F2,Dose_F2_2,0.000425579397883915,1.3968141686672234e-06,0.00046147674545404804,8.014163789704654e-06,0.0004694909092437527,0.0995371917526268,0.1955946408748023,10000,2,2,4,3.0,9996.0
N_lixi,type_f3_1,Date_F3,0.0003564873362766721,2.3801688882293743e-05,0.00037356799287779907,8.861059233766788e-05,0.00046217858521546695,0.4430726953787465,0.7061854838824809,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,Date_F2,4.08700289541485e-06,0.000425579397883915,0.0004533781260980252,7.069356399269644e-06,0.00046044748249729484,0.10365113977514859,0.20320578330291691,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,type_f3_1,2.1765031634049576e-05,0.0003564873362766721,0.00038154646965793404,6.805146160826503e-05,0.00044959793126619907,0.4316686841423477,0.7213774385323677,10000,2,4,8,7.0,9992.0
N_lixi,Dose_F1_2,Dose_F3_2,3.1076611613984608e-06,0.0004138884737704342,0.0004223046592852775,1.8302356535548903e-05,0.0004406070158208264,0.1210761388879129,0.22087607731529646,10000,2,2,4,3.0,9996.0
N_lixi,Date_F2,Dose_F1_2,0.000425579397883915,3.1076611613984608e-06,0.0004374703703182714,4.2732506766451905e-07,0.0004378976953859359,0.11223346224773409,0.22339630385403997,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,Dose_F3_2,4.08700289541485e-06,0.0004138884737704342,0.00041442501243404983,2.0247425255748297e-05,0.00043467243768979813,0.12594212729880314,0.22643099681371445,10000,2,2,4,3.0,9996.0
N_lixi,Dose_F2_2,Dose_F3_2,1.3968141686672234e-06,0.0004138884737704342,0.0004220980908083982,1.1515704821496442e-05,0.00043361379562989466,0.12120127136180331,0.2274353330509063,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,Dose_F2_1,4.08700289541485e-06,0.0003247668756520425,0.0003260001877744001,0.0001027745557019566,0.0004287747434763567,0.35333460481477336,0.5089136156023459,10000,2,3,6,5.0,9994.0
N_lixi,type_f2_1,Dose_F1_2,0.00021716779359439063,3.1076611613984608e-06,0.00022806889223225824,0.00019836762282499087,0.0004264365150572491,0.6844060266799145,0.7490439648335356,10000,4,2,8,7.0,9992.0
N_lixi,n_ferti,Dose_F1_2,0.00021180171471133174,3.1076611613984608e-06,0.0002233137070490887,0.00019945302140023102,0.00042276672844931973,0.6930850769029375,0.6460619838379876,10000,4,2,7,6.0,9993.0
N_lixi,Dose_F1_1,Dose_F1_2,0.00025031679342259796,3.1076611613984608e-06,0.0002667974214629609,0.00015407681580748012,0.00042087423727044104,0.6149552280483417,0.7556134136019454,10000,4,2,8,7.0,9992.0
N_lixi,nb_f1,type_f2_2,2.1765031634049576e-05,3.398676678529993e-05,5.7591610671203775e-05,0.0003628027789968069,0.0004203943896680107,0.9657250646412081,0.7561785758897057,10000,2,4,8,7.0,9992.0
N_lixi,Date_F3,Dose_F3_2,2.3801688882293743e-05,0.0004138884737704342,0.000415131508082367,2.8333392249058065e-06,0.0004179648473072728,0.125497973423769,0.24276685783156055,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_2,Dose_F2_1,3.398676678529993e-05,0.0003247668756520425,0.0003182972819475438,9.887503344285786e-05,0.00041717231539040167,0.6721386643160705,0.8999962857110271,9996,4,3,10,9.0,9986.0
N_lixi,nb_f1,Dose_F1_1,2.1765031634049576e-05,0.00025031679342259796,0.00032933815912383757,8.49873249207933e-05,0.0004143254840446309,0.5101045556585435,0.763303702881787,10000,2,4,8,7.0,9992.0
N_lixi,nb_f3,Dose_F3_2,0.00017494686630260624,0.0004138884737704342,0.0004142482621677379,-1.1102230246251565e-16,0.0004142482621676269,0.12605349075977154,0.1260534907598464,10000,2,2,3,2.0,9997.0
N_lixi,type_f2_1,Dose_F2_2,0.00021716779359439063,1.3968141686672234e-06,0.00024176988248136855,0.00016803691466560355,0.0004098067971469721,0.6595529690702864,0.7685799776023596,10000,4,2,8,7.0,9992.0
N_lixi,nb_f1,type_f2_1,2.1765031634049576e-05,0.00021716779359439063,0.00026991593466219044,0.00012605388532538342,0.00039596981998757386,0.6094869451798094,0.7845672731837261,10000,2,4,8,7.0,9992.0
N_lixi,Dose_F2_1,Dose_F3_1,0.0003247668756520425,2.260375034844828e-05,0.00035738941303553595,3.374331298600097e-05,0.0003911327260215369,0.3113813486391727,0.5623969676226599,10000,3,2,6,5.0,9994.0
N_lixi,type_f1_2,Dose_F3_1,0.00014488170873875404,2.260375034844828e-05,0.00015960559478744862,0.00023082464206880537,0.000390430236856254,0.8095926430392605,0.7908891872150355,10000,4,2,8,7.0,9992.0
N_lixi,Date_F3,Dose_F1_1,2.3801688882293743e-05,0.00025031679342259796,0.000260493040741272,0.0001236282613746864,0.0003841213021159584,0.6260744018689516,0.7980291918342642,10000,2,4,8,7.0,9992.0
N_lixi,n_ferti,type_f2_2,0.00021180171471133174,3.398676678529993e-05,0.000276369093258122,0.00010720949240627942,0.0003835785856644014,0.8379876604923657,0.9219927235653999,10000,4,4,10,9.0,9990.0
N_lixi,nb_f2,type_f2_1,4.08700289541485e-06,0.00021716779359439063,0.00023351348255928883,0.00014014412682161748,0.0003736576093809063,0.6744999107682432,0.8097198342149828,10000,2,4,8,7.0,9992.0
N_lixi,type_f3_2,Dose_F1_2,0.00022230484195657235,3.1076611613984608e-06,0.00022901570449340714,0.00014342550451851288,0.00037244120901192,0.6826808241904547,0.8110659026669265,10000,4,2,8,7.0,9992.0
N_lixi,type_f2_2,Dose_F2_2,3.398676678529993e-05,1.3968141686672234e-06,3.855680735853628e-05,0.00032839783336124917,0.00036695464071978545,0.9836530121276145,0.8171020279678767,10000,4,2,8,7.0,9992.0
N_lixi,type_f3_2,Date_F3,0.00022230484195657235,2.3801688882293743e-05,0.00022487118677061435,0.00012231664202411174,0.0003471878287947261,0.6902398505273966,0.8383326532238112,10000,4,2,8,7.0,9992.0
N_lixi,n_ferti,type_f3_2,0.00021180171471133174,0.00022230484195657235,0.0003463437614631415,0.0,0.0003463437614631415,0.748977853840682,0.748977853840682,10000,4,4,7,6.0,9993.0
N_lixi,type_f1_2,Date_F3,0.00014488170873875404,2.3801688882293743e-05,0.00017892571977984328,0.00015092778709480115,0.00032985350687464443,0.7745488216476532,0.8562093474608993,10000,4,2,8,7.0,9992.0
N_lixi,nb_f1,Dose_F3_1,2.1765031634049576e-05,2.260375034844828e-05,3.996153527008328e-05,0.00027560110507507396,0.00031556264034515724,0.8189340484727288,0.3683361877531217,10000,2,2,4,3.0,9996.0
N_lixi,n_ferti,nb_f1,0.00021180171471133174,2.1765031634049576e-05,0.00027557313251569404,3.35311981805031e-05,0.00030910433069619714,0.5996237009861933,0.797472239224868,10000,4,2,7,6.0,9993.0
N_lixi,nb_f3,type_f3_2,0.00017494686630260624,0.00022230484195657235,0.00029453282566549444,-1.1102230246251565e-16,0.0002945328256653834,0.56714159838844,0.5671415983886404,10000,2,4,5,4.0,9995.0
N_lixi,Date_F3,Dose_F1_2,2.3801688882293743e-05,3.1076611613984608e-06,2.831008731463136e-05,0.0002627302795348285,0.0002910403668494599,0.8680465171843245,0.4057409887289374,10000,2,2,4,3.0,9996.0
N_lixi,Dose_F1_1,Dose_F2_2,0.00025031679342259796,1.3968141686672234e-06,0.0002590383532647955,3.1647994953809544e-05,0.00029068634821860506,0.6286518567126502,0.893587678750584,10000,4,2,8,7.0,9992.0
N_lixi,nb_f1,Date_F3,2.1765031634049576e-05,2.3801688882293743e-05,5.11941596545995e-05,0.00022363074139342132,0.0002748249010480208,0.7742189553131135,0.4321878554718068,10000,2,2,4,3.0,9996.0
N_lixi,n_ferti,Dose_F2_2,0.00021180171471133174,1.3968141686672234e-06,0.00025536538120785046,1.9105165246835476e-05,0.00027447054645468594,0.635178550834752,0.7394045156212765,10000,4,2,6,5.0,9994.0
N_lixi,nb_f1,nb_f3,2.1765031634049576e-05,0.00017494686630260624,0.00021327188340602987,6.0091392972472235e-05,0.0002733632763785021,0.3443305425344384,0.4346400542847949,10000,2,2,4,3.0,9996.0
N_lixi,n_ferti,nb_f3,0.00021180171471133174,0.00017494686630260624,0.0002601625877574065,-1.1102230246251565e-16,0.0002601625877572955,0.6266595289790639,0.6266595289792745,10000,4,2,5,4.0,9995.0
N_lixi,Dose_F1_2,Dose_F3_1,3.1076611613984608e-06,2.260375034844828e-05,2.4730352484403362e-05,0.0002286347080054929,0.00025336506048989627,0.8837189511695345,0.4693415926218779,10000,2,2,4,3.0,9996.0
N_lixi,type_f1_2,Dose_F1_2,0.00014488170873875404,3.1076611613984608e-06,0.00016379714944925183,8.157954155518787e-05,0.0002453766910044397,0.8020459449488824,0.9306151491528329,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,nb_f3,4.08700289541485e-06,0.00017494686630260624,0.00017559188569626905,6.165858885731623e-05,0.00023725047455358528,0.41570761772980264,0.4988764003518682,10000,2,2,4,3.0,9996.0
N_lixi,n_ferti,Date_F3,0.00021180171471133174,2.3801688882293743e-05,0.00022845324461984173,-1.1102230246251565e-16,0.0002284532446197307,0.6837055693403729,0.6837055693405896,10000,4,2,5,4.0,9995.0
N_lixi,nb_f3,Dose_F1_2,0.00017494686630260624,3.1076611613984608e-06,0.00018220101881527562,4.543447631655262e-05,0.00022763549513182824,0.40219639263850954,0.5171695020798155,10000,2,2,4,3.0,9996.0
N_lixi,nb_f3,Dose_F2_2,0.00017494686630260624,1.3968141686672234e-06,0.00018402631028935357,1.3223379835558546e-05,0.00019724969012491211,0.39854288870938726,0.5782382887463131,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,type_f1_2,2.1765031634049576e-05,0.00014488170873875404,0.00019228918709934817,0.0,0.00019228918709934817,0.7500459493065005,0.7500459493065005,10000,2,4,5,4.0,9995.0
N_lixi,Dose_F2_2,Dose_F3_1,1.3968141686672234e-06,2.260375034844828e-05,2.2929466766186124e-05,0.00016573912184814077,0.0001886685886143269,0.8917100514630266,0.5963580762139764,10000,2,2,4,3.0,9996.0
N_lixi,nb_f3,Date_F3,0.00017494686630260624,2.3801688882293743e-05,0.00017557577561322368,1.4104621841593001e-06,0.00017698623779738298,0.4157411003325167,0.6216164765818403,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_2,Dose_F3_1,3.398676678529993e-05,2.260375034844828e-05,5.8977514962088584e-05,7.65471068265855e-05,0.00013552462178867408,0.9642170839580951,0.9869216357649216,10000,4,2,8,7.0,9992.0
N_lixi,Date_F3,Dose_F3_1,2.3801688882293743e-05,2.260375034844828e-05,8.19053301586159e-05,2.8370129845356473e-05,0.00011027546000397237,0.6640349071425026,0.7764876446250457,10000,2,2,4,3.0,9996.0
N_lixi,type_f2_2,Date_F3,3.398676678529993e-05,2.3801688882293743e-05,5.703978023607892e-05,2.5943865726518744e-05,8.298364596259766e-05,0.9663183928515396,0.9971320527443907,10000,4,2,8,7.0,9992.0
N_lixi,nb_f2,Date_F3,4.08700289541485e-06,2.3801688882293743e-05,2.4837279236189502e-05,5.784783036388852e-05,8.268510960007802e-05,0.8832467414245483,0.8430956433162742,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,nb_f2,2.1765031634049576e-05,4.08700289541485e-06,2.92494403382193e-05,2.4442116728362606e-05,5.369155706658191e-05,0.8639801666089383,0.9107482908674142,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,Dose_F1_2,4.08700289541485e-06,3.1076611613984608e-06,7.825880038558886e-06,4.5642642326981786e-05,5.346852236554067e-05,0.9616374077010253,0.911246343166936,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,Dose_F2_2,2.1765031634049576e-05,1.3968141686672234e-06,2.2216721224821434e-05,1.63436213906909e-05,3.856034261551233e-05,0.8948926476626233,0.9432262198090877,10000,2,2,4,3.0,9996.0
N_lixi,nb_f2,type_f2_2,4.08700289541485e-06,3.398676678529993e-05,3.6822788562873576e-05,0.0,3.6822788562873576e-05,0.9850053039832236,0.9850053039832236,10000,2,4,5,4.0,9995.0
N_lixi,nb_f2,Dose_F3_1,4.08700289541485e-06,2.260375034844828e-05,3.26018320124799e-05,3.4845946348394108e-06,3.6086426647319314e-05,0.849622697130022,0.9482268638904289,10000,2,2,4,3.0,9996.0
N_lixi,Date_F3,Dose_F2_2,2.3801688882293743e-05,1.3968141686672234e-06,2.736282862170203e-05,6.217955927922958e-09,2.7369046577629952e-05,0.8721664675414966,0.9649149380145143,10000,2,2,4,3.0,9996.0
N_lixi,nb_f1,Dose_F1_2,2.1765031634049576e-05,3.1076611613984608e-06,2.388016021837025e-05,0.0,2.388016021837025e-05,0.8874825621547917,0.8874825621547917,10000,2,2,3,2.0,9997.0
N_lixi,nb_f2,Dose_F2_2,4.08700289541485e-06,1.3968141686672234e-06,1.4616694810176689e-05,0.0,1.4616694810176689e-05,0.9295431194340146,0.9295431194340146,10000,2,2,3,2.0,9997.0
N_lixi,Dose_F1_2,Dose_F2_2,3.1076611613984608e-06,1.3968141686672234e-06,4.281354389457093e-06,5.322179302824637e-07,4.813572319739556e-06,0.9788269679624225,0.9972328489785545,10000,2,2,4,3.0,9996.0
dCorg,Date_Semis,Date_Recolte,0.2971380205748213,0.6420821738571284,0.9272817345745217,0.002295208358982892,0.9295769429335046,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Delta_PREPA_Semis,Date_Recolte,0.0005659822748812286,0.6420821738571284,0.6431461097664809,0.00010997196073325721,0.6432560817272142,0.0,0.0,9997,3,4,12,11.0,9985.0
dCorg,has_prepa,Date_Recolte,0.00041976720864975197,0.6420821738571284,0.6429170035850127,6.225643250912238e-05,0.6429792600175218,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,prepa_1,Date_Recolte,0.0002889234170420432,0.6420821738571284,0.6425606657262848,0.00033917883620993017,0.6428998445624947,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f1_2,Date_Recolte,0.00032487659211241426,0.6420821738571284,0.6422091181373213,0.0006670285154932731,0.6428761466528146,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f2_2,Date_Recolte,0.00023814445894679794,0.6420821738571284,0.6421977337317842,0.0004618620005157892,0.6426595957323,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,prepa_2,Date_Recolte,0.00030937081509219453,0.6420821738571284,0.6423648353267308,0.00025460682673261736,0.6426194421534634,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f2_1,Date_Recolte,5.733737781012614e-05,0.6420821738571284,0.6422093604422239,0.00039333942942165745,0.6426026998716455,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_Recolte,Dose_F1_1,0.6420821738571284,0.00011594160519966841,0.6421765035460653,0.00029193044526609757,0.6424684339913314,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f1_1,Date_Recolte,0.00021572516408928,0.6420821738571284,0.6422602803376659,0.0001693619817185743,0.6424296423193845,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_F1,Date_Recolte,0.0003133430463568238,0.6420821738571284,0.6422260995477123,0.00017875294948077602,0.642404852497193,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,nb_prepa,Date_Recolte,0.00015604451219137028,0.6420821738571284,0.6422814726911708,0.0001210032327790822,0.6424024759239498,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,n_ferti,Date_Recolte,0.00023931581272208585,0.6420821738571284,0.6421344928651045,0.00026355718838511066,0.6423980500534896,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,nb_f1,Date_Recolte,0.00020628626245031977,0.6420821738571284,0.6421254812372037,0.00020173420766278483,0.6423272154448665,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,type_f3_1,Date_Recolte,0.0003053759993136256,0.6420821738571284,0.6421751759745382,0.00013165873131104622,0.6423068347058493,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f3_2,Date_Recolte,0.00033250917418813585,0.6420821738571284,0.6421818706665099,0.00010754976977234154,0.6422894204362822,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_F3,Date_Recolte,4.554311397815886e-06,0.6420821738571284,0.6420925544469177,0.00015209833288298835,0.6422446527798007,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,nb_f2,Date_Recolte,0.0005377469572317698,0.6420821738571284,0.6420871392535916,0.00014735089394046774,0.6422344901475321,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,nb_f3,Date_Recolte,1.2459156637305942e-05,0.6420821738571284,0.6421236921621636,7.69189090413791e-05,0.642200611071205,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,Date_Recolte,Dose_F2_1,0.6420821738571284,0.0001365860397038747,0.6419851192252909,0.00018934782096435843,0.6421744670462552,0.0,0.0,9996,4,3,11,10.0,9985.0
dCorg,Date_Recolte,Dose_F1_2,0.6420821738571284,8.087625507643037e-05,0.6421202697362238,5.182177884566208e-05,0.6421720915150695,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Recolte,Dose_F3_1,0.6420821738571284,4.286037626249188e-06,0.6420834092670586,7.888051916971062e-05,0.6421622897862284,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Recolte,Dose_F3_2,0.6420821738571284,1.7490638923017506e-06,0.6421433789320851,1.5818402582690183e-05,0.6421591973346678,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_F2,Date_Recolte,0.00011335046132993868,0.6420821738571284,0.6421107847961862,3.598901725232473e-05,0.6421467738134385,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,Date_Recolte,Dose_F2_2,0.6420821738571284,3.141715045780515e-05,0.6420834884580502,4.447802546492241e-06,0.6420879362605967,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Semis,Delta_PREPA_Semis,0.2971380205748213,0.0005659822748812286,0.2974243959452366,0.0010748942851858123,0.29849929023042243,0.0,0.0,9997,4,3,12,11.0,9985.0
dCorg,prepa_1,Date_Semis,0.0002889234170420432,0.2971380205748213,0.29749881927925104,0.0009820764257816306,0.29848089570503267,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f1_1,Date_Semis,0.00021572516408928,0.2971380205748213,0.297288909452572,0.0010546972467847526,0.2983436066993568,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f1_2,Date_Semis,0.00032487659211241426,0.2971380205748213,0.29729952403680515,0.001032644250410053,0.2983321682872152,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_Semis,Dose_F1_1,0.2971380205748213,0.00011594160519966841,0.29722673797920285,0.0011022619582484738,0.2983289999374513,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_Semis,Date_F1,0.2971380205748213,0.0003133430463568238,0.2971469618948366,0.0011274437639906543,0.29827440565882724,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,n_ferti,Date_Semis,0.00023931581272208585,0.2971380205748213,0.29736823016551095,0.0008184350325022294,0.2981866651980132,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,has_prepa,Date_Semis,0.00041976720864975197,0.2971380205748213,0.2973330255870882,0.0008387725877854191,0.2981717981748736,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,prepa_2,Date_Semis,0.00030937081509219453,0.2971380205748213,0.2972518140909449,0.0008388572523176929,0.2980906713432626,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f3_1,Date_Semis,0.0003053759993136256,0.2971380205748213,0.29724274336096845,0.0007581178944249256,0.2980008612553934,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f2_2,Date_Semis,0.00023814445894679794,0.2971380205748213,0.2973326166400847,0.000646711247532683,0.2979793278876174,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,type_f2_1,Date_Semis,5.733737781012614e-05,0.2971380205748213,0.29726123184980846,0.0007055375697415656,0.29796676941955,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,Date_Semis,Date_F3,0.2971380205748213,4.554311397815886e-06,0.29714117115761507,0.0007247675973615086,0.2978659387549766,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,nb_prepa,Date_Semis,0.00015604451219137028,0.2971380205748213,0.2972050596918313,0.0006273390356116293,0.29783239872744294,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,type_f3_2,Date_Semis,0.00033250917418813585,0.2971380205748213,0.2971943240940005,0.000581575878448759,0.29777589997244924,0.0,0.0,10000,4,4,16,15.0,9984.0
dCorg,nb_f1,Date_Semis,0.00020628626245031977,0.2971380205748213,0.29725741187075494,0.0005074704885228432,0.2977648823592778,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,nb_f2,Date_Semis,0.0005377469572317698,0.2971380205748213,0.29756666597443493,0.00019616316186066296,0.2977628291362956,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,Date_Semis,Dose_F1_2,0.2971380205748213,8.087625507643037e-05,0.2972081133497265,0.00045661892631465584,0.2976647322760412,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,nb_f3,Date_Semis,1.2459156637305942e-05,0.2971380205748213,0.2971502528171267,0.0005040304980394872,0.2976542833151662,0.0,0.0,10000,2,4,8,7.0,9992.0
dCorg,Date_Semis,Dose_F2_1,0.2971380205748213,0.0001365860397038747,0.2973043842483505,0.00021995375941930018,0.2975243380077698,0.0,0.0,9997,4,3,11,10.0,9986.0
dCorg,Date_Semis,Dose_F3_2,0.2971380205748213,1.7490638923017506e-06,0.2972025814085645,0.00031175839460695354,0.29751433980317143,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Semis,Dose_F2_2,0.2971380205748213,3.141715045780515e-05,0.29715543609974004,0.0002809307754411128,0.29743636687518116,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Semis,Date_F2,0.2971380205748213,0.00011335046132993868,0.29729190305345243,6.620839377324828e-05,0.2973581114472257,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,Date_Semis,Dose_F3_1,0.2971380205748213,4.286037626249188e-06,0.2971419145415005,8.20687094990058e-05,0.2972239832509995,0.0,0.0,10000,4,2,8,7.0,9992.0
dCorg,prepa_1,type_f3_1,0.0002889234170420432,0.0003053759993136256,0.0006051937691669007,0.0016954007247639291,0.00230059449393083,0.4175299404561009,0.08391584084609782,10000,4,4,16,15.0,9984.0
