,n_ferti,has_prepa,nb_prepa,prepa_1,nb_f1,type_f1_1,nb_f2,type_f2_1,nb_f3,type_f3_1,prepa_2,type_f1_2,type_f2_2,type_f3_2,Date_Semis,Delta_PREPA_Semis,Date_F1,Date_F2,Date_F3,Date_Recolte,Dose_F1_1,Dose_F1_2,Dose_F2_1,Dose_F2_2,Dose_F3_1,Dose_F3_2
type_f1_2,0.0012618938051027762,0.0013191456427008585,0.000550307436594899,0.0011122451665569466,0.00038954705475713336,0.0017325931951714946,0.0010360573744546686,0.0017807135756380266,0.0004721940825583859,0.0015459487036371122,0.001337182683107896,0.0,0.0014195717839500244,0.0009714832483476155,0.2983321682872152,0.001694295808681967,0.0015466238873765858,0.0007506794001421735,0.0012397900719799404,0.6428761466528146,0.0005857642981121902,0.00038887723615799175,0.0008963394898447996,0.000900946701963723,0.00035620728518759304,0.00046523679472565416
type_f2_2,0.000585916503504258,0.0011752437800189863,0.0007728001576392529,0.0015116033214702673,0.000840575612854555,0.0017854639107648396,0.0008225960893997186,0.0005980555842085566,0.0007066209531317869,0.00157792617354513,0.0012645347947997099,0.0014195717839500244,0.0,0.001325545906403769,0.2979793278876174,0.0012730772062307105,0.0013195848827918244,0.0005063263699487397,0.0006928085316593169,0.6426595957323,0.000856057852934522,0.0006825080190937527,0.0005503348331190594,0.0006711893585931161,0.0003443930421300756,0.0009343378564663496
type_f3_2,0.0005832891363094506,0.0010363358248205445,0.0007547552614151076,0.0011547534225559986,0.0006493056094796223,0.0018150785652947254,0.0012596263599664592,0.0011456776275615699,0.00034887661907245793,0.0011945132738963027,0.0013823324242082657,0.0009714832483476155,0.001325545906403769,0.0,0.29777589997244924,0.001413487117431056,0.0015454053145106394,0.000826658998235752,0.0007143270026587212,0.6422894204362822,0.00158621181106533,0.0005555286028813278,0.0009213570174118058,0.0009301160515786666,0.0006861381573723957,0.0006435483883188153
Date_Semis,0.2981866651980132,0.2981717981748736,0.29783239872744294,0.29848089570503267,0.2977648823592778,0.2983436066993568,0.2977628291362956,0.29796676941955,0.2976542833151662,0.2980008612553934,0.2980906713432626,0.2983321682872152,0.2979793278876174,0.29777589997244924,0.0,0.29849929023042243,0.29827440565882724,0.2973581114472257,0.2978659387549766,0.9295769429335046,0.2983289999374513,0.2976647322760412,0.2975243380077698,0.29743636687518116,0.2972239832509995,0.29751433980317143
Delta_PREPA_Semis,0.0011026117240301447,0.0005668524172672829,0.0006044165118886946,0.0019397441015028827,0.0015261973063650514,0.0012426927069626448,0.0012000824959924605,0.0012259658330353584,0.0006407080723449532,0.0015174165726914435,0.0009902582370242552,0.001694295808681967,0.0012730772062307105,0.001413487117431056,0.29849929023042243,0.0,0.0016990787847622757,0.000763279483141921,0.0006839858423051126,0.6432560817272142,0.0013406743950900024,0.0006837310197592705,0.0009038444941730228,0.0010900997177107907,0.0007134503045279628,0.00059088922076167
Date_F1,0.0008228305456994267,0.0014158251309573933,0.0006946538144405601,0.0018884981038785886,0.000976722083110504,0.0013999284504456755,0.001308873281290368,0.0006848727842171387,0.00045666199437710553,0.0014321891462304448,0.0014714639090654957,0.0015466238873765858,0.0013195848827918244,0.0015454053145106394,0.29827440565882724,0.0016990787847622757,0.0,0.000670390562882206,0.0008531170724449533,0.642404852497193,0.0007443985305500833,0.0005765357228603163,0.0015118368551393369,0.0008858651812889695,0.0004626533037173086,0.0005192346517832735
Date_F2,0.0003305156275477117,0.0005725366283885203,0.00029645732268235303,0.0005114838221090823,0.00037595390060063405,0.0005908214155405656,0.0005749621155413109,0.0002755474683190373,0.00015182559005177954,0.0004720068731238758,0.0007194249516452311,0.0007506794001421735,0.0005063263699487397,0.000826658998235752,0.2973581114472257,0.000763279483141921,0.000670390562882206,0.0,0.00021790647477359926,0.6421467738134385,0.0003481281207394771,0.0002849885833995369,0.00044730003908510785,0.00019142555876083822,0.00015831494074547425,0.00028728302321312515
Date_F3,0.00024355333086056863,0.00044526573502123856,0.00016607851416472474,0.0004144418201793565,0.001040572485164537,0.0006930504137468985,0.000589387875123415,0.0005383932915243861,1.6491037745591797e-05,0.0004757755537887487,0.000501040314852208,0.0012397900719799404,0.0006928085316593169,0.0007143270026587212,0.2978659387549766,0.0006839858423051126,0.0008531170724449533,0.00021790647477359926,0.0,0.6422446527798007,0.0003333033586001566,0.0002580585315301587,0.0006251452003339653,0.00014293308574653274,4.38590530092986e-05,0.000249832527104088
Date_Recolte,0.6423980500534896,0.6429792600175218,0.6424024759239498,0.6428998445624947,0.6423272154448665,0.6424296423193845,0.6422344901475321,0.6426026998716455,0.642200611071205,0.6423068347058493,0.6426194421534634,0.6428761466528146,0.6426595957323,0.6422894204362822,0.9295769429335046,0.6432560817272142,0.642404852497193,0.6421467738134385,0.6422446527798007,0.0,0.6424684339913314,0.6421720915150695,0.6421744670462552,0.6420879362605967,0.6421622897862284,0.6421591973346678
Dose_F1_1,0.0011479687831090768,0.0008762818496262925,0.00035541567682562114,0.0011108942593760496,0.00029088205393756894,0.0017953203794528472,0.000966906637252074,0.0010494738497481837,0.0005518500103459667,0.0016342549671995998,0.0010561140189936369,0.0005857642981121902,0.000856057852934522,0.00158621181106533,0.2983289999374513,0.0013406743950900024,0.0007443985305500833,0.0003481281207394771,0.0003333033586001566,0.6424684339913314,0.0,0.00045548282721152855,0.0008850210203233955,0.0005323380646841125,0.0004896964964025141,0.0007906426525606802
