annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;265;beauce_5_sa_000;solnu;;86.32;0.0;0.0;0.01;0.0;45.53;248.32;24.28;227.07;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;266;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;50.13;1.5;15.06;0.61;0.0;23.36;226.15;71.36;310.4;-1.0;-1.0;82.53;150.83;0.0;871.06
2019;213;295;beauce_5_sa_001;solnu;;108.23;0.0;0.0;0.01;0.0;45.53;248.32;38.98;241.77;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;32.46;0.02;12.3;0.8;0.0;38.16;240.95;56.91;310.4;-1.0;-1.0;96.56;114.22;0.0;473.96
2019;213;304;beauce_5_sa_002;solnu;;114.99;0.0;0.0;0.01;0.0;45.53;248.32;48.73;251.52;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;26.25;0.0;11.77;0.61;0.0;47.95;250.74;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;398.57
2019;213;313;beauce_5_sa_003;solnu;;120.85;0.0;0.0;0.05;0.0;45.53;248.32;55.03;270.03;-1.0;-1.0;0.0;150.2;0.0;0.0
2019;314;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;20.01;0.0;12.15;0.41;0.0;56.91;277.32;56.91;310.4;-1.0;-1.0;98.08;65.7;0.0;314.44
2019;213;300;beauce_5_sa_004;solnu;;111.94;0.0;0.0;0.01;0.0;45.53;248.32;44.45;247.24;-1.0;-1.0;0.0;111.67;0.0;0.0
2019;301;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;28.94;0.01;12.13;0.74;0.0;44.22;247.01;56.91;310.4;-1.0;-1.0;98.28;104.24;0.0;429.33
2019;213;277;beauce_5_sa_005;solnu;;98.59;0.0;0.0;0.01;0.0;45.53;248.32;16.47;219.25;-1.0;-1.0;0.0;69.83;0.0;0.0
2019;278;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;40.87;0.32;13.23;0.82;0.0;16.2;218.99;56.91;310.4;-1.0;-1.0;87.46;146.07;0.0;686.34
2019;213;305;beauce_5_sa_006;solnu;;115.44;0.0;0.0;0.01;0.0;45.53;248.32;48.28;251.07;-1.0;-1.0;0.0;132.58;0.0;0.0
2019;306;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;25.44;0.0;12.14;0.67;0.0;56.91;264.88;56.91;310.4;-1.0;-1.0;98.33;83.32;0.0;384.84
2019;213;301;beauce_5_sa_007;solnu;;112.95;0.0;0.0;0.01;0.0;45.53;248.32;44.25;247.04;-1.0;-1.0;0.0;113.79;0.0;0.0
2019;302;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;27.91;0.0;12.15;0.73;0.0;46.01;248.8;56.91;310.4;-1.0;-1.0;98.35;102.11;0.0;421.57
