region,leaf_id,n,part_des_points,moyenne_observee,prediction_moyenne,ecart_a_la_moyenne,regles
Région 5,3,363,0.0363,3.611537190082644,3.5535516014234863,-0.12580160991735578,Jours_av_PREPA ≤ 5.036 ; Jours_op_recolte > 93.09
Région 3,10,1353,0.1353,3.797691056910569,3.816435129740518,0.060352256910569224,Jours_av_PREPA > 5.036 ; n_ferti est 0.0 ; Jour_Semis > 285.3
Région 4,9,994,0.0994,3.7665050301810865,3.7516058588548593,0.02916623018108666,Jours_av_PREPA > 5.036 ; n_ferti est 0.0 ; Jour_Semis ≤ 285.3
Région 6,2,290,0.029,3.7106413793103448,3.7131022222222247,-0.026697420689655083,Jours_av_PREPA ≤ 5.036 ; Jours_op_recolte ≤ 93.09
Région 1,7,4516,0.4516,3.7109995571302035,3.70665005931198,-0.026339242869796387,Jours_av_PREPA > 5.036 ; n_ferti n'est pas 0.0 ; prepa_1 est 0.0
Région 2,6,2484,0.2484,3.7621811594202903,3.766240770465484,0.02484235942029045,Jours_av_PREPA > 5.036 ; n_ferti n'est pas 0.0 ; prepa_1 n'est pas 0.0
