annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;285;beauce_5_sa_000;solnu;;822.12;1.71;0.0;5.61;0.0;0.0;0.0;827.73;0.07
2019;286;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;535.97;1.71;29.27;3.64;0.0;0.93;0.0;569.8;0.07
2019;213;270;beauce_5_sa_001;solnu;;735.92;1.71;0.0;5.06;0.0;0.0;0.0;740.98;0.07
2019;271;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;621.98;1.71;19.88;4.19;0.0;1.25;0.0;647.32;0.07
2019;213;305;beauce_5_sa_002;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;298;beauce_5_sa_003;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;456.07;1.71;35.94;3.08;0.0;0.93;0.0;496.02;0.07
2019;213;271;beauce_5_sa_004;solnu;;744.57;1.71;0.0;5.12;0.0;0.0;0.0;749.68;0.07
2019;272;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;614.49;1.71;19.41;4.14;0.0;1.07;0.0;639.12;0.07
2019;213;257;beauce_5_sa_005;solnu;;632.58;1.71;0.0;4.33;0.0;0.0;0.0;636.91;0.07
2019;258;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;724.46;1.71;4.39;4.92;0.0;1.14;0.0;734.91;0.07
2019;213;294;beauce_5_sa_006;solnu;;872.12;1.71;0.0;5.97;0.0;0.0;0.0;878.09;0.07
2019;295;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;485.42;1.71;35.04;3.28;0.0;0.87;0.0;524.61;0.07
2019;213;312;beauce_5_sa_007;solnu;;1004.94;1.71;7.43;6.89;0.0;0.0;0.0;1019.27;0.07
2019;313;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.58;2.37;0.0;0.93;0.0;386.6;0.07
2019;213;265;beauce_5_sa_008;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;670.52;1.71;13.27;4.52;0.0;1.2;0.0;689.51;0.07
2019;213;293;beauce_5_sa_009;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;493.43;1.71;34.75;3.33;0.0;0.94;0.0;532.45;0.07
2019;213;287;beauce_5_sa_010;solnu;;832.73;1.71;0.0;5.68;0.0;0.0;0.0;838.41;0.07
2019;288;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;526.07;1.71;30.11;3.58;0.0;0.96;0.0;560.72;0.07
2019;213;317;beauce_5_sa_011;solnu;;1049.66;1.71;12.75;7.23;0.0;0.0;0.0;1069.64;0.07
2019;318;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;309.0;1.71;24.52;2.03;0.0;0.94;0.0;336.49;0.07
2019;213;271;beauce_5_sa_012;solnu;;744.57;1.71;0.0;5.12;0.0;0.0;0.0;749.68;0.07
2019;272;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;614.49;1.71;19.41;4.14;0.0;1.07;0.0;639.12;0.07
2019;213;265;beauce_5_sa_013;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;670.52;1.71;13.27;4.52;0.0;1.2;0.0;689.51;0.07
2019;213;258;beauce_5_sa_014;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;721.29;1.71;3.36;4.88;0.0;1.15;0.0;730.67;0.07
2019;213;264;beauce_5_sa_015;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;260;beauce_5_sa_016;solnu;;650.22;1.71;0.0;4.45;0.0;0.0;0.0;654.67;0.07
2019;261;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;716.19;1.71;5.82;4.86;0.0;1.22;0.0;728.09;0.07
2019;213;265;beauce_5_sa_017;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;670.52;1.71;13.27;4.52;0.0;1.2;0.0;689.51;0.07
2019;213;302;beauce_5_sa_018;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;429.61;1.71;36.43;2.91;0.0;0.93;0.0;469.88;0.07
2019;213;260;beauce_5_sa_019;solnu;;649.38;1.71;0.0;4.44;0.0;0.0;0.0;653.82;0.07
2019;261;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;714.49;1.71;5.74;4.85;0.0;1.2;0.0;726.28;0.07
2019;213;302;beauce_5_sa_020;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;429.61;1.71;36.43;2.91;0.0;0.93;0.0;469.88;0.07
2019;213;276;beauce_5_sa_021;solnu;;779.74;1.71;0.0;5.32;0.0;0.0;0.0;785.06;0.07
2019;277;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;579.25;1.71;24.14;3.94;0.0;1.06;0.0;608.39;0.07
2019;213;269;beauce_5_sa_022;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;269;beauce_5_sa_023;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;303;beauce_5_sa_024;solnu;;934.59;1.71;0.0;6.39;0.0;0.0;0.0;940.98;0.07
2019;304;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;424.08;1.71;36.54;2.86;0.0;0.93;0.0;464.42;0.07
2019;213;272;beauce_5_sa_025;solnu;;752.09;1.71;0.0;5.16;0.0;0.0;0.0;757.24;0.07
2019;273;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;604.64;1.71;22.06;4.09;0.0;1.09;0.0;631.88;0.07
2019;213;280;beauce_5_sa_026;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;560.1;1.71;26.42;3.79;0.0;1.02;0.0;591.33;0.07
2019;213;257;beauce_5_sa_027;solnu;;633.07;1.71;0.0;4.34;0.0;0.0;0.0;637.41;0.07
2019;258;365;beauce_5_sa_027;orgeh;orgeH_tousSols_nonirr_organique;726.48;1.71;2.43;4.93;0.0;1.15;0.0;735.0;0.07
2019;213;267;beauce_5_sa_028;solnu;;704.38;1.71;0.0;4.88;0.0;0.0;0.0;709.26;0.07
2019;268;365;beauce_5_sa_028;orgeh;orgeH_tousSols_nonirr_organique;654.57;1.71;15.06;4.38;0.0;1.22;0.0;675.23;0.07
2019;213;285;beauce_5_sa_029;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_029;orgeh;orgeH_tousSols_nonirr_organique;536.55;1.71;29.11;3.65;0.0;0.97;0.0;570.27;0.07
2019;213;282;beauce_5_sa_030;solnu;;808.19;1.71;0.0;5.51;0.0;0.0;0.0;813.71;0.07
2019;283;365;beauce_5_sa_030;orgeh;orgeH_tousSols_nonirr_organique;550.84;1.71;28.1;3.75;0.0;1.02;0.0;583.7;0.07
2019;213;315;beauce_5_sa_031;solnu;;1034.59;1.71;10.9;7.09;0.0;0.0;0.0;1052.58;0.07
2019;316;365;beauce_5_sa_031;orgeh;orgeH_tousSols_nonirr_organique;324.08;1.71;26.29;2.17;0.0;0.94;0.0;353.49;0.07
2019;213;285;beauce_5_sa_032;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_032;orgeh;orgeH_tousSols_nonirr_organique;536.55;1.71;29.11;3.65;0.0;0.97;0.0;570.27;0.07
2019;213;269;beauce_5_sa_033;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_033;orgeh;orgeH_tousSols_nonirr_organique;630.91;1.71;16.78;4.26;0.0;1.24;0.0;653.19;0.07
2019;213;287;beauce_5_sa_034;solnu;;832.14;1.71;0.0;5.68;0.0;0.0;0.0;837.82;0.07
2019;288;365;beauce_5_sa_034;orgeh;orgeH_tousSols_nonirr_organique;525.12;1.71;30.2;3.57;0.0;0.88;0.0;559.77;0.07
2019;213;292;beauce_5_sa_035;solnu;;855.54;1.71;0.0;5.88;0.0;0.0;0.0;861.43;0.07
2019;293;365;beauce_5_sa_035;orgeh;orgeH_tousSols_nonirr_organique;503.11;1.71;34.0;3.38;0.0;0.94;0.0;541.43;0.07
2019;213;263;beauce_5_sa_036;solnu;;670.02;1.71;0.0;4.64;0.0;0.0;0.0;674.66;0.07
2019;264;365;beauce_5_sa_036;orgeh;orgeH_tousSols_nonirr_organique;689.22;1.71;10.58;4.62;0.0;1.17;0.0;705.6;0.07
2019;213;256;beauce_5_sa_037;solnu;;628.57;1.71;0.0;4.3;0.0;0.0;0.0;632.87;0.07
2019;257;365;beauce_5_sa_037;orgeh;orgeH_tousSols_nonirr_organique;730.85;1.71;0.6;4.96;0.0;1.16;0.0;737.56;0.07
2019;213;273;beauce_5_sa_038;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_038;orgeh;orgeH_tousSols_nonirr_organique;599.22;1.71;21.23;4.05;0.0;1.09;0.0;625.58;0.07
2019;213;288;beauce_5_sa_039;solnu;;835.97;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_039;orgeh;orgeH_tousSols_nonirr_organique;522.81;1.71;30.77;3.55;0.0;0.96;0.0;558.09;0.07
2019;213;283;beauce_5_sa_040;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_040;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;27.96;3.69;0.0;0.99;0.0;580.19;0.07
2019;213;305;beauce_5_sa_041;solnu;;947.13;1.71;0.0;6.47;0.0;0.0;0.0;953.6;0.07
2019;306;365;beauce_5_sa_041;orgeh;orgeH_tousSols_nonirr_organique;410.55;1.71;36.52;2.78;0.0;0.86;0.0;450.71;0.07
2019;213;280;beauce_5_sa_042;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_042;orgeh;orgeH_tousSols_nonirr_organique;560.1;1.71;26.42;3.79;0.0;1.02;0.0;591.33;0.07
2019;213;271;beauce_5_sa_043;solnu;;744.57;1.71;0.0;5.12;0.0;0.0;0.0;749.68;0.07
2019;272;365;beauce_5_sa_043;orgeh;orgeH_tousSols_nonirr_organique;614.49;1.71;19.41;4.14;0.0;1.07;0.0;639.12;0.07
2019;213;284;beauce_5_sa_044;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_044;orgeh;orgeH_tousSols_nonirr_organique;540.02;1.71;28.65;3.67;0.0;0.99;0.0;573.33;0.07
2019;213;289;beauce_5_sa_045;solnu;;839.46;1.71;0.0;5.73;0.0;0.0;0.0;845.19;0.07
2019;290;365;beauce_5_sa_045;orgeh;orgeH_tousSols_nonirr_organique;517.39;1.71;31.81;3.52;0.0;0.87;0.0;553.58;0.07
2019;213;289;beauce_5_sa_046;solnu;;843.22;1.71;0.0;5.76;0.0;0.0;0.0;848.98;0.07
2019;290;365;beauce_5_sa_046;orgeh;orgeH_tousSols_nonirr_organique;519.9;1.71;31.97;3.53;0.0;1.12;0.0;556.52;0.07
2019;213;267;beauce_5_sa_047;solnu;;704.38;1.71;0.0;4.88;0.0;0.0;0.0;709.26;0.07
2019;268;365;beauce_5_sa_047;orgeh;orgeH_tousSols_nonirr_organique;654.57;1.71;15.06;4.38;0.0;1.22;0.0;675.23;0.07
2019;213;298;beauce_5_sa_048;solnu;;906.15;1.71;0.0;6.2;0.0;0.0;0.0;912.35;0.07
2019;299;365;beauce_5_sa_048;orgeh;orgeH_tousSols_nonirr_organique;456.52;1.71;36.02;3.08;0.0;1.04;0.0;496.67;0.07
2019;213;265;beauce_5_sa_049;solnu;;687.91;1.71;0.0;4.74;0.0;0.0;0.0;692.65;0.07
2019;266;365;beauce_5_sa_049;orgeh;orgeH_tousSols_nonirr_organique;670.01;1.71;13.73;4.52;0.0;1.2;0.0;689.45;0.07
2019;213;285;beauce_5_sa_050;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_050;orgeh;orgeH_tousSols_nonirr_organique;536.55;1.71;29.11;3.65;0.0;0.97;0.0;570.27;0.07
2019;213;291;beauce_5_sa_051;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_051;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
2019;213;260;beauce_5_sa_052;solnu;;649.39;1.71;0.0;4.44;0.0;0.0;0.0;653.84;0.07
2019;261;365;beauce_5_sa_052;orgeh;orgeH_tousSols_nonirr_organique;714.99;1.71;4.98;4.85;0.0;1.2;0.0;726.03;0.07
2019;213;279;beauce_5_sa_053;solnu;;795.0;1.71;0.0;5.43;0.0;0.0;0.0;800.43;0.07
2019;280;365;beauce_5_sa_053;orgeh;orgeH_tousSols_nonirr_organique;563.99;1.71;25.86;3.83;0.0;1.03;0.0;594.71;0.07
2019;213;266;beauce_5_sa_054;solnu;;696.62;1.71;0.0;4.78;0.0;0.0;0.0;701.4;0.07
2019;267;365;beauce_5_sa_054;orgeh;orgeH_tousSols_nonirr_organique;659.51;1.71;16.16;4.46;0.0;1.19;0.0;681.31;0.07
2019;213;306;beauce_5_sa_055;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.89;0.07
2019;307;365;beauce_5_sa_055;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.94;0.0;443.65;0.07
2019;213;308;beauce_5_sa_056;solnu;;975.66;1.71;5.35;6.67;0.0;0.0;0.0;987.68;0.07
2019;309;365;beauce_5_sa_056;orgeh;orgeH_tousSols_nonirr_organique;383.02;1.71;31.41;2.59;0.0;0.94;0.0;417.95;0.07
2019;213;295;beauce_5_sa_057;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_057;orgeh;orgeH_tousSols_nonirr_organique;479.59;1.71;35.28;3.24;0.0;0.94;0.0;519.05;0.07
2019;213;315;beauce_5_sa_058;solnu;;1034.59;1.71;10.9;7.09;0.0;0.0;0.0;1052.58;0.07
2019;316;365;beauce_5_sa_058;orgeh;orgeH_tousSols_nonirr_organique;324.08;1.71;26.29;2.17;0.0;0.94;0.0;353.49;0.07
2019;213;268;beauce_5_sa_059;solnu;;717.48;1.71;0.0;4.94;0.0;0.0;0.0;722.43;0.07
2019;269;365;beauce_5_sa_059;orgeh;orgeH_tousSols_nonirr_organique;638.76;1.71;17.53;4.3;0.0;1.21;0.0;661.79;0.07
2019;213;259;beauce_5_sa_060;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_060;orgeh;orgeH_tousSols_nonirr_organique;714.92;1.71;4.56;4.85;0.0;1.15;0.0;725.48;0.07
2019;213;306;beauce_5_sa_061;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.89;0.07
2019;307;365;beauce_5_sa_061;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.94;0.0;443.65;0.07
2019;213;291;beauce_5_sa_062;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_062;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
