annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;284;beauce_5_sa_000;solnu;;0.0;0.0;20.02;0.0;0.0;35.0;55.01;0.01;0.0;0;0;0;-223.34;0.0;0.01;0.0;0.0
2019;285;365;beauce_5_sa_000;BTH;;0.27;0.0;13.16;0.0;21.42;55.1;46.42;0.05;0.0;0;12.61;0;-147.26;0.04;0.01;0.0;0.27
2019;213;285;beauce_5_sa_001;solnu;;0.0;0.0;20.09;0.0;0.0;35.0;55.08;0.01;0.0;0;0;0;-224.02;0.0;0.01;0.0;0.0
2019;286;365;beauce_5_sa_001;BTH;;0.25;0.0;13.04;0.0;20.07;55.24;47.76;0.05;0.0;0;11.81;0;-146.05;0.04;0.01;0.0;0.25
2019;213;271;beauce_5_sa_002;solnu;;0.0;0.0;18.34;0.0;0.0;35.0;53.33;0.01;0.0;0;0;0;-203.04;0.0;0.01;0.0;0.0
2019;272;365;beauce_5_sa_002;BTH;;0.3;0.0;14.8;0.0;34.01;53.49;33.79;0.04;0.0;0;20.01;0;-167.11;0.03;0.01;0.0;0.3
2019;213;301;beauce_5_sa_003;solnu;;0.0;0.0;22.58;0.0;0.0;35.0;57.56;0.01;0.0;0;0;0;-250.93;0.0;0.01;0.0;0.0
2019;302;365;beauce_5_sa_003;BTH;;0.23;0.0;10.55;0.0;5.47;57.7;62.35;0.06;0.0;0;3.22;0;-119.02;0.05;0.01;0.0;0.23
2019;213;299;beauce_5_sa_004;solnu;;0.0;0.0;22.26;0.0;0.0;35.0;57.25;0.01;0.0;0;0;0;-247.88;0.0;0.01;0.0;0.0
2019;300;365;beauce_5_sa_004;BTH;;0.27;0.0;10.91;0.0;6.08;57.44;61.76;0.06;0.0;0;3.58;0;-122.66;0.05;0.01;0.0;0.27
2019;213;272;beauce_5_sa_005;solnu;;0.0;0.0;18.5;0.0;0.0;35.0;53.49;0.01;0.0;0;0;0;-205.38;0.0;0.01;0.0;0.0
2019;273;365;beauce_5_sa_005;BTH;;0.28;0.0;14.65;0.0;31.53;53.67;36.28;0.04;0.0;0;18.56;0;-164.82;0.03;0.01;0.0;0.28
2019;213;313;beauce_5_sa_006;solnu;;0.0;0.0;24.94;0.0;0.0;35.0;59.91;0.03;0.0;0;0;0;-276.6;0.01;0.01;0.0;0.0
2019;314;365;beauce_5_sa_006;BTH;;0.27;0.0;8.24;0.0;3.0;60.16;64.83;0.05;0.0;0;1.76;0;-93.95;0.04;0.0;0.0;0.27
2019;213;316;beauce_5_sa_007;solnu;;0.0;0.0;25.56;0.0;0.0;35.0;60.53;0.03;0.0;0;0;0;-284.61;0.02;0.02;0.0;0.0
2019;317;365;beauce_5_sa_007;BTH;;0.27;0.0;7.61;0.0;2.32;60.88;65.51;0.04;0.0;0;1.37;0;-85.96;0.04;0.0;0.0;0.27
2019;213;313;beauce_5_sa_008;solnu;;0.0;0.0;24.94;0.0;0.0;35.0;59.91;0.03;0.0;0;0;0;-276.6;0.01;0.01;0.0;0.0
2019;314;365;beauce_5_sa_008;BTH;;0.27;0.0;8.24;0.0;3.0;60.16;64.83;0.05;0.0;0;1.76;0;-93.95;0.04;0.0;0.0;0.27
2019;213;274;beauce_5_sa_009;solnu;;0.0;0.0;18.88;0.0;0.0;35.0;53.87;0.01;0.0;0;0;0;-209.7;0.0;0.01;0.0;0.0
2019;275;365;beauce_5_sa_009;BTH;;0.29;0.0;14.34;0.0;30.39;54.02;37.49;0.04;0.0;0;17.88;0;-161.38;0.03;0.01;0.0;0.29
2019;213;291;beauce_5_sa_010;solnu;;0.0;0.0;20.83;0.0;0.0;35.0;55.82;0.01;0.0;0;0;0;-231.35;0.0;0.01;0.0;0.0
2019;292;365;beauce_5_sa_010;BTH;;0.26;0.0;12.34;0.0;12.39;56.06;55.45;0.06;0.0;0;7.29;0;-139.18;0.05;0.01;0.0;0.26
2019;213;289;beauce_5_sa_011;solnu;;0.0;0.0;20.51;0.0;0.0;35.0;55.5;0.01;0.0;0;0;0;-228.71;0.0;0.01;0.0;0.0
2019;290;365;beauce_5_sa_011;BTH;;0.24;0.0;12.6;0.0;15.26;55.6;52.54;0.05;0.0;0;8.98;0;-141.11;0.05;0.01;0.0;0.24
2019;213;272;beauce_5_sa_012;solnu;;0.0;0.0;18.52;0.0;0.0;35.0;53.51;0.01;0.0;0;0;0;-205.63;0.0;0.01;0.0;0.0
2019;273;365;beauce_5_sa_012;BTH;;0.3;0.0;14.68;0.0;31.9;53.69;35.96;0.04;0.0;0;18.77;0;-165.21;0.03;0.01;0.0;0.3
2019;213;299;beauce_5_sa_013;solnu;;0.0;0.0;22.26;0.0;0.0;35.0;57.25;0.01;0.0;0;0;0;-247.88;0.0;0.01;0.0;0.0
2019;300;365;beauce_5_sa_013;BTH;;0.35;1.01;10.91;0.0;6.08;57.44;136.95;0.08;0.0;0;3.58;0;-122.66;0.07;0.01;1.01;0.35
2019;213;291;beauce_5_sa_014;solnu;;0.0;0.0;20.83;0.0;0.0;35.0;55.82;0.01;0.0;0;0;0;-231.36;0.0;0.01;0.0;0.0
2019;292;365;beauce_5_sa_014;BTH;;0.27;0.0;12.34;0.0;12.4;56.06;55.44;0.06;0.0;0;7.29;0;-139.2;0.05;0.01;0.0;0.27
2019;213;258;beauce_5_sa_015;solnu;;0.0;0.0;15.68;0.0;0.0;35.0;50.67;0.01;0.0;0;0;0;-173.94;0.0;0.01;0.0;0.0
2019;259;365;beauce_5_sa_015;BTH;;0.32;0.06;17.46;0.0;51.28;50.8;21.05;0.02;0.0;0;30.18;0;-196.24;0.01;0.01;0.06;0.32
2019;213;281;beauce_5_sa_016;solnu;;0.0;0.0;19.68;0.0;0.0;35.0;54.67;0.01;0.0;0;0;0;-219.67;0.0;0.01;0.0;0.0
2019;282;365;beauce_5_sa_016;BTH;;0.27;0.0;13.5;0.0;24.52;54.74;43.32;0.05;0.0;0;14.43;0;-150.92;0.04;0.01;0.0;0.27
2019;213;264;beauce_5_sa_017;solnu;;0.0;0.0;16.76;0.0;0.0;35.0;51.75;0.01;0.0;0;0;0;-186.17;0.0;0.01;0.0;0.0
2019;265;365;beauce_5_sa_017;BTH;;0.32;0.0;16.41;0.0;45.6;51.97;22.22;0.02;0.0;0;26.83;0;-184.3;0.01;0.01;0.0;0.32
2019;213;292;beauce_5_sa_018;solnu;;0.0;0.0;21.07;0.0;0.0;35.0;56.06;0.01;0.0;0;0;0;-233.33;0.0;0.01;0.0;0.0
2019;293;365;beauce_5_sa_018;BTH;;0.27;0.0;12.11;0.0;10.9;56.24;56.94;0.06;0.0;0;6.42;0;-137.22;0.05;0.01;0.0;0.27
2019;213;257;beauce_5_sa_019;solnu;;0.0;0.0;15.55;0.0;0.0;35.0;50.54;0.01;0.0;0;0;0;-172.85;0.0;0.01;0.0;0.0
2019;258;365;beauce_5_sa_019;BTH;;0.32;0.0;17.68;0.0;51.48;50.7;16.41;0.01;0.0;0;30.29;0;-198.41;0.0;0.01;0.0;0.32
2019;213;315;beauce_5_sa_020;solnu;;0.0;0.0;25.41;0.0;0.0;35.0;60.38;0.03;0.0;0;0;0;-282.16;0.02;0.02;0.0;0.0
2019;316;365;beauce_5_sa_020;BTH;;0.27;0.0;7.77;0.0;2.68;60.53;65.15;0.04;0.0;0;1.58;0;-88.39;0.04;0.0;0.0;0.27
2019;213;315;beauce_5_sa_021;solnu;;0.0;0.0;25.41;0.0;0.0;35.0;60.38;0.03;0.0;0;0;0;-282.16;0.02;0.02;0.0;0.0
2019;316;365;beauce_5_sa_021;BTH;;0.27;0.05;7.77;0.0;2.68;60.53;65.15;0.04;0.0;0;1.58;0;-88.39;0.04;0.0;0.05;0.27
2019;213;258;beauce_5_sa_022;solnu;;0.0;0.0;15.71;0.0;0.0;35.0;50.7;0.01;0.0;0;0;0;-174.2;0.0;0.01;0.0;0.0
2019;259;365;beauce_5_sa_022;BTH;;0.32;0.0;17.52;0.0;51.29;50.82;16.6;0.01;0.0;0;30.18;0;-196.97;0.0;0.01;0.0;0.32
2019;213;279;beauce_5_sa_023;solnu;;0.0;0.0;19.44;0.0;0.0;35.0;54.43;0.01;0.0;0;0;0;-216.73;0.0;0.01;0.0;0.0
2019;280;365;beauce_5_sa_023;BTH;;0.26;0.0;13.7;0.0;25.36;54.59;42.47;0.04;0.0;0;14.92;0;-153.51;0.04;0.01;0.0;0.26
2019;213;280;beauce_5_sa_024;solnu;;0.0;0.0;19.61;0.0;0.0;35.0;54.6;0.01;0.0;0;0;0;-217.86;0.0;0.01;0.0;0.0
2019;281;365;beauce_5_sa_024;BTH;;0.27;0.0;13.57;0.0;25.45;54.67;42.4;0.04;0.0;0;14.98;0;-152.73;0.04;0.01;0.0;0.27
2019;213;283;beauce_5_sa_025;solnu;;0.0;0.0;19.94;0.0;0.0;35.0;54.93;0.01;0.0;0;0;0;-221.26;0.0;0.01;0.0;0.0
2019;284;365;beauce_5_sa_025;BTH;;0.27;0.0;13.24;0.0;22.61;55.01;45.24;0.05;0.0;0;13.31;0;-149.32;0.04;0.01;0.0;0.27
2019;213;278;beauce_5_sa_026;solnu;;0.0;0.0;19.31;0.0;0.0;35.0;54.3;0.01;0.0;0;0;0;-215.16;0.0;0.01;0.0;0.0
2019;279;365;beauce_5_sa_026;BTH;;0.26;0.0;13.78;0.0;25.65;54.39;42.13;0.04;0.0;0;15.09;0;-154.41;0.04;0.01;0.0;0.26
2019;213;302;beauce_5_sa_027;solnu;;0.0;0.0;22.76;0.0;0.0;35.0;57.74;0.01;0.0;0;0;0;-253.38;0.0;0.01;0.0;0.0
2019;303;365;beauce_5_sa_027;BTH;;0.27;0.0;10.42;0.0;5.26;57.9;62.58;0.06;0.0;0;3.09;0;-117.16;0.05;0.01;0.0;0.27
2019;213;305;beauce_5_sa_028;solnu;;0.0;0.0;23.22;0.0;0.0;35.0;58.2;0.01;0.0;0;0;0;-258.57;0.0;0.01;0.0;0.0
2019;306;365;beauce_5_sa_028;BTH;;0.27;0.0;9.96;0.0;4.79;58.38;63.04;0.06;0.0;0;2.82;0;-111.97;0.05;0.01;0.0;0.27
2019;213;308;beauce_5_sa_029;solnu;;0.0;0.0;23.9;0.0;0.0;35.0;58.88;0.02;0.0;0;0;0;-266.09;0.01;0.01;0.0;0.0
