annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;264;beauce_5_sa_000;solnu;;682.37;1.71;0.0;4.67;0.0;0.0;0.0;687.05;0.07
2019;265;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;675.46;1.71;12.49;4.58;0.0;1.18;0.0;693.7;0.07
2019;213;258;beauce_5_sa_001;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;721.29;1.71;3.36;4.88;0.0;1.15;0.0;730.67;0.07
2019;213;258;beauce_5_sa_002;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;721.29;1.71;3.36;4.88;0.0;1.15;0.0;730.67;0.07
2019;213;292;beauce_5_sa_003;solnu;;854.81;1.71;0.0;5.87;0.0;0.0;0.0;860.69;0.07
2019;293;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;502.63;1.71;33.97;3.38;0.0;0.88;0.0;540.86;0.07
2019;213;286;beauce_5_sa_004;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;532.84;1.71;29.64;3.6;0.0;0.97;0.0;567.05;0.07
2019;213;277;beauce_5_sa_005;solnu;;781.65;1.71;0.0;5.37;0.0;0.0;0.0;787.02;0.07
2019;278;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;574.43;1.71;25.6;3.88;0.0;0.99;0.0;604.89;0.07
2019;213;289;beauce_5_sa_006;solnu;;840.45;1.71;0.0;5.74;0.0;0.0;0.0;846.19;0.07
2019;290;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;518.51;1.71;31.75;3.52;0.0;0.98;0.0;554.77;0.07
2019;213;291;beauce_5_sa_007;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
2019;213;300;beauce_5_sa_008;solnu;;913.01;1.71;0.0;6.26;0.0;0.0;0.0;919.27;0.07
2019;301;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;444.19;1.71;36.27;2.99;0.0;0.85;0.0;484.3;0.07
2019;213;290;beauce_5_sa_009;solnu;;843.78;1.71;0.0;5.76;0.0;0.0;0.0;849.54;0.07
2019;291;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;513.78;1.71;32.73;3.49;0.0;0.89;0.0;550.89;0.07
2019;213;297;beauce_5_sa_010;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;465.58;1.71;35.78;3.12;0.0;0.94;0.0;505.43;0.07
2019;213;308;beauce_5_sa_011;solnu;;974.68;1.71;5.25;6.66;0.0;0.0;0.0;986.59;0.07
2019;309;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;383.02;1.71;31.46;2.59;0.0;0.87;0.0;417.94;0.07
2019;213;300;beauce_5_sa_012;solnu;;914.35;1.71;0.0;6.27;0.0;0.0;0.0;920.61;0.07
2019;301;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;444.43;1.71;36.31;2.99;0.0;0.93;0.0;484.66;0.07
2019;213;306;beauce_5_sa_013;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.89;0.07
2019;307;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.94;0.0;443.65;0.07
2019;213;303;beauce_5_sa_014;solnu;;934.59;1.71;0.0;6.39;0.0;0.0;0.0;940.98;0.07
2019;304;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;424.08;1.71;36.54;2.86;0.0;0.93;0.0;464.42;0.07
2019;213;286;beauce_5_sa_015;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;532.84;1.71;29.64;3.6;0.0;0.97;0.0;567.05;0.07
2019;213;275;beauce_5_sa_016;solnu;;772.45;1.71;0.0;5.29;0.0;0.0;0.0;777.74;0.07
2019;276;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;583.67;1.71;24.38;3.95;0.0;1.03;0.0;613.03;0.07
2019;213;280;beauce_5_sa_017;solnu;;798.81;1.71;0.0;5.47;0.0;0.0;0.0;804.28;0.07
2019;281;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;560.1;1.71;26.42;3.79;0.0;1.02;0.0;591.33;0.07
2019;213;276;beauce_5_sa_018;solnu;;779.59;1.71;0.0;5.32;0.0;0.0;0.0;784.91;0.07
2019;277;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;578.06;1.71;25.2;3.93;0.0;1.01;0.0;608.2;0.07
2019;213;294;beauce_5_sa_019;solnu;;872.76;1.71;0.0;5.97;0.0;0.0;0.0;878.73;0.07
2019;295;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;485.93;1.71;35.09;3.28;0.0;0.94;0.0;525.25;0.07
2019;213;298;beauce_5_sa_020;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;456.07;1.71;35.94;3.08;0.0;0.93;0.0;496.02;0.07
2019;213;295;beauce_5_sa_021;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;479.59;1.71;35.28;3.24;0.0;0.94;0.0;519.05;0.07
2019;213;302;beauce_5_sa_022;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;429.61;1.71;36.43;2.91;0.0;0.93;0.0;469.88;0.07
2019;213;268;beauce_5_sa_023;solnu;;718.24;1.71;0.0;4.95;0.0;0.0;0.0;723.18;0.07
2019;269;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;639.23;1.71;17.62;4.3;0.0;1.21;0.0;662.37;0.07
2019;213;280;beauce_5_sa_024;solnu;;798.52;1.71;0.0;5.47;0.0;0.0;0.0;804.0;0.07
2019;281;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;559.17;1.71;26.97;3.78;0.0;0.97;0.0;590.89;0.07
2019;213;290;beauce_5_sa_025;solnu;;844.36;1.71;0.0;5.77;0.0;0.0;0.0;850.12;0.07
2019;291;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;514.6;1.71;32.72;3.5;0.0;0.98;0.0;551.8;0.07
2019;213;279;beauce_5_sa_026;solnu;;795.0;1.71;0.0;5.43;0.0;0.0;0.0;800.43;0.07
