annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;228;beauce_5_sa_000;organique_beauce_5;BTH;incorpore;846.0;6.306417457299044;134.14906414430908;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;228;beauce_5_sa_000;organique_beauce_5;BTH;surface;3207.318626622345;23.90861723173942;134.14906414430908;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_001;organique_beauce_5;BTH;incorpore;846.0;5.556595465572267;152.25150098503195;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_001;organique_beauce_5;BTH;surface;2893.5257982453863;19.004908191544548;152.25150098503195;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_002;organique_beauce_5;BTH;incorpore;846.0;7.193609666852787;117.60437932826095;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;190;beauce_5_sa_002;organique_beauce_5;BTH;surface;3416.4999126211133;29.05078817758031;117.60437932826095;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;231;beauce_5_sa_003;organique_beauce_5;BTH;incorpore;846.0;5.591153620875585;151.31045529518377;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;231;beauce_5_sa_003;organique_beauce_5;BTH;surface;2911.011790812146;19.238669166206677;151.31045529518377;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;188;beauce_5_sa_004;organique_beauce_5;BTH;incorpore;846.0;6.249099950063421;135.3794957290472;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;188;beauce_5_sa_004;organique_beauce_5;BTH;surface;3188.115802305509;23.549473169011534;135.37949572904722;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;188;beauce_5_sa_005;organique_beauce_5;BTH;incorpore;846.0;5.664627785178449;149.3478533953399;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;188;beauce_5_sa_005;organique_beauce_5;BTH;surface;2947.2243477781026;19.733958545600792;149.3478533953399;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;192;beauce_5_sa_006;organique_beauce_5;BTH;incorpore;846.0;5.7318125797160455;147.5972893799523;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;192;beauce_5_sa_006;organique_beauce_5;BTH;surface;2979.1791864594047;20.184511510846608;147.5972893799523;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;198;beauce_5_sa_007;organique_beauce_5;BTH;incorpore;846.0;6.916311522458781;122.31953364923666;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;198;beauce_5_sa_007;organique_beauce_5;BTH;surface;3367.4804307473246;27.530193504529763;122.31953364923665;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;202;beauce_5_sa_008;organique_beauce_5;BTH;incorpore;846.0;8.294108768582037;102.00010918649097;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
