annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;273;beauce_5_sa_000;solnu;;0.0;0.0;18.68;0.0;0.0;35.0;53.67;0.01;0.0;0;0;0;-207.21;0.0;0.01;0.0;0.0
2019;274;365;beauce_5_sa_000;BTH;;0.29;0.0;14.5;0.0;33.72;53.83;34.13;0.04;0.0;0;19.84;0;-163.39;0.03;0.01;0.0;0.29
2019;213;310;beauce_5_sa_001;solnu;;0.0;0.0;24.19;0.0;0.0;35.0;59.17;0.02;0.0;0;0;0;-268.87;0.01;0.01;0.0;0.0
2019;311;365;beauce_5_sa_001;BTH;;0.25;0.0;8.97;0.0;3.78;59.43;64.05;0.05;0.0;0;2.23;0;-101.53;0.05;0.01;0.0;0.25
2019;213;262;beauce_5_sa_002;solnu;;0.0;0.0;16.31;0.0;0.0;35.0;51.3;0.01;0.0;0;0;0;-180.52;0.0;0.01;0.0;0.0
2019;263;365;beauce_5_sa_002;BTH;;0.32;0.0;16.82;0.0;47.19;51.6;20.6;0.02;0.0;0;27.77;0;-189.54;0.01;0.01;0.0;0.32
2019;213;270;beauce_5_sa_003;solnu;;0.0;0.0;18.13;0.0;0.0;35.0;53.12;0.01;0.0;0;0;0;-200.72;0.0;0.01;0.0;0.0
2019;271;365;beauce_5_sa_003;BTH;;0.34;0.0;15.05;0.0;37.3;53.33;30.5;0.03;0.0;0;21.95;0;-169.9;0.02;0.01;0.0;0.34
2019;213;287;beauce_5_sa_004;solnu;;0.0;0.0;20.36;0.0;0.0;35.0;55.35;0.01;0.0;0;0;0;-227.13;0.0;0.01;0.0;0.0
2019;288;365;beauce_5_sa_004;BTH;;0.27;0.0;12.82;0.0;18.31;55.46;49.54;0.05;0.0;0;10.77;0;-143.47;0.04;0.01;0.0;0.27
2019;213;312;beauce_5_sa_005;solnu;;0.0;0.0;24.7;0.0;0.0;35.0;59.67;0.03;0.0;0;0;0;-274.08;0.01;0.01;0.0;0.0
2019;313;365;beauce_5_sa_005;BTH;;0.27;0.0;8.48;0.0;3.33;59.91;64.51;0.05;0.0;0;1.96;0;-96.47;0.04;0.01;0.0;0.27
2019;213;284;beauce_5_sa_006;solnu;;0.0;0.0;20.02;0.0;0.0;35.0;55.01;0.01;0.0;0;0;0;-223.34;0.0;0.01;0.0;0.0
2019;285;365;beauce_5_sa_006;BTH;;0.27;0.0;13.15;0.0;21.25;55.1;46.6;0.05;0.0;0;12.5;0;-147.24;0.04;0.01;0.0;0.27
2019;213;287;beauce_5_sa_007;solnu;;0.0;0.0;20.31;0.0;0.0;35.0;55.3;0.01;0.0;0;0;0;-226.61;0.0;0.01;0.0;0.0
2019;288;365;beauce_5_sa_007;BTH;;0.24;0.0;12.79;0.0;18.37;55.41;49.43;0.05;0.0;0;10.81;0;-143.15;0.04;0.01;0.0;0.24
2019;213;268;beauce_5_sa_008;solnu;;0.0;0.0;17.73;0.0;0.0;35.0;52.72;0.01;0.0;0;0;0;-195.91;0.0;0.01;0.0;0.0
2019;269;365;beauce_5_sa_008;BTH;;0.33;0.0;15.45;0.0;40.84;52.91;26.97;0.03;0.0;0;24.03;0;-174.68;0.02;0.01;0.0;0.33
2019;213;314;beauce_5_sa_009;solnu;;0.0;0.0;25.19;0.0;0.0;35.0;60.16;0.03;0.0;0;0;0;-279.32;0.02;0.02;0.0;0.0
2019;315;365;beauce_5_sa_009;BTH;;0.27;0.49;7.98;0.0;2.83;60.38;65.0;0.04;0.0;0;1.66;0;-91.23;0.04;0.0;0.49;0.27
2019;213;280;beauce_5_sa_010;solnu;;0.0;0.0;19.58;0.0;0.0;35.0;54.57;0.01;0.0;0;0;0;-217.47;0.0;0.01;0.0;0.0
2019;281;365;beauce_5_sa_010;BTH;;0.25;0.0;13.52;0.0;24.04;54.63;43.75;0.05;0.0;0;14.15;0;-152.24;0.04;0.01;0.0;0.25
2019;213;263;beauce_5_sa_011;solnu;;0.0;0.0;16.62;0.0;0.0;35.0;51.61;0.01;0.0;0;0;0;-182.7;0.0;0.01;0.0;0.0
2019;264;365;beauce_5_sa_011;BTH;;0.34;0.36;16.52;0.0;45.41;51.74;49.08;0.04;0.0;0;26.72;0;-187.49;0.03;0.01;0.36;0.34
2019;213;317;beauce_5_sa_012;solnu;;0.0;0.0;25.91;0.0;0.0;35.0;60.88;0.03;0.0;0;0;0;-286.27;0.02;0.02;0.0;0.0
2019;318;365;beauce_5_sa_012;BTH;;0.31;0.48;7.26;0.0;2.32;60.99;101.77;0.05;0.0;0;1.37;0;-84.28;0.05;0.0;0.48;0.31
2019;213;299;beauce_5_sa_013;solnu;;0.0;0.0;22.26;0.0;0.0;35.0;57.25;0.01;0.0;0;0;0;-247.87;0.0;0.01;0.0;0.0
2019;300;365;beauce_5_sa_013;BTH;;0.26;0.0;10.91;0.0;6.08;57.43;61.76;0.06;0.0;0;3.58;0;-122.64;0.05;0.01;0.0;0.26
2019;213;271;beauce_5_sa_014;solnu;;0.0;0.0;18.34;0.0;0.0;35.0;53.33;0.01;0.0;0;0;0;-203.06;0.0;0.01;0.0;0.0
2019;272;365;beauce_5_sa_014;BTH;;0.3;0.0;14.83;0.0;35.48;53.49;32.35;0.03;0.0;0;20.88;0;-167.43;0.02;0.01;0.0;0.3
2019;213;267;beauce_5_sa_015;solnu;;0.0;0.0;17.49;0.0;0.0;35.0;52.48;0.01;0.0;0;0;0;-192.1;0.0;0.01;0.0;0.0
2019;268;365;beauce_5_sa_015;BTH;;0.32;1.22;15.68;0.0;42.04;52.72;117.03;0.05;0.0;0;24.74;0;-178.47;0.04;0.01;1.22;0.32
2019;213;271;beauce_5_sa_016;solnu;;0.0;0.0;18.33;0.0;0.0;35.0;53.32;0.01;0.0;0;0;0;-202.96;0.0;0.01;0.0;0.0
2019;272;365;beauce_5_sa_016;BTH;;0.3;0.0;14.81;0.0;34.66;53.48;33.14;0.03;0.0;0;20.39;0;-167.2;0.03;0.01;0.0;0.3
2019;213;309;beauce_5_sa_017;solnu;;0.0;0.0;24.02;0.0;0.0;35.0;59.0;0.02;0.0;0;0;0;-267.71;0.01;0.01;0.0;0.0
2019;310;365;beauce_5_sa_017;BTH;;0.33;0.77;9.16;0.0;4.07;59.18;121.21;0.07;0.0;0;2.4;0;-102.83;0.06;0.01;0.77;0.33
2019;213;282;beauce_5_sa_018;solnu;;0.0;0.0;19.76;0.0;0.0;35.0;54.74;0.01;0.0;0;0;0;-220.42;0.0;0.01;0.0;0.0
2019;283;365;beauce_5_sa_018;BTH;;0.28;0.0;13.43;0.0;22.47;54.93;45.37;0.05;0.0;0;13.23;0;-150.21;0.04;0.01;0.0;0.28
2019;213;265;beauce_5_sa_019;solnu;;0.0;0.0;16.98;0.0;0.0;35.0;51.97;0.01;0.0;0;0;0;-187.68;0.0;0.01;0.0;0.0
2019;266;365;beauce_5_sa_019;BTH;;0.32;0.0;16.19;0.0;44.25;52.14;23.57;0.02;0.0;0;26.04;0;-182.82;0.01;0.01;0.0;0.32
2019;213;286;beauce_5_sa_020;solnu;;0.0;0.0;20.28;0.0;0.0;35.0;55.27;0.01;0.0;0;0;0;-225.27;0.0;0.01;0.0;0.0
2019;287;365;beauce_5_sa_020;BTH;;0.27;1.29;12.9;0.0;19.5;55.34;48.35;0.05;0.0;0;11.47;0;-145.31;0.04;0.01;1.29;0.27
2019;213;278;beauce_5_sa_021;solnu;;0.0;0.0;19.33;0.0;0.0;35.0;54.32;0.01;0.0;0;0;0;-215.41;0.0;0.01;0.0;0.0
2019;279;365;beauce_5_sa_021;BTH;;0.26;0.0;13.79;0.0;25.88;54.41;41.92;0.04;0.0;0;15.23;0;-154.57;0.04;0.01;0.0;0.26
2019;213;271;beauce_5_sa_022;solnu;;0.0;0.0;18.32;0.0;0.0;35.0;53.31;0.01;0.0;0;0;0;-202.81;0.0;0.01;0.0;0.0
2019;272;365;beauce_5_sa_022;BTH;;0.3;0.0;14.8;0.0;34.75;53.46;33.02;0.03;0.0;0;20.45;0;-167.1;0.03;0.01;0.0;0.3
2019;213;279;beauce_5_sa_023;solnu;;0.0;0.0;19.45;0.0;0.0;35.0;54.44;0.01;0.0;0;0;0;-216.81;0.0;0.01;0.0;0.0
2019;280;365;beauce_5_sa_023;BTH;;0.27;0.0;13.72;0.0;25.6;54.6;42.24;0.04;0.0;0;15.06;0;-153.64;0.04;0.01;0.0;0.27
