annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;297;beauce_5_sa_000;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;465.58;1.71;35.78;3.12;0.0;0.94;0.0;505.43;0.07
2019;213;295;beauce_5_sa_001;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;479.59;1.71;35.28;3.24;0.0;0.94;0.0;519.05;0.07
2019;213;270;beauce_5_sa_002;solnu;;735.86;1.71;0.0;5.06;0.0;0.0;0.0;740.92;0.07
2019;271;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;621.8;1.71;20.0;4.19;0.0;1.25;0.0;647.24;0.07
2019;213;258;beauce_5_sa_003;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;721.22;1.71;3.76;4.88;0.0;1.15;0.0;731.01;0.07
2019;213;263;beauce_5_sa_004;solnu;;669.5;1.71;0.0;4.64;0.0;0.0;0.0;674.14;0.07
2019;264;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;687.03;1.71;13.04;4.61;0.0;1.17;0.0;705.86;0.07
2019;213;297;beauce_5_sa_005;solnu;;893.09;1.71;0.0;6.13;0.0;0.0;0.0;899.22;0.07
2019;298;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;465.5;1.71;35.78;3.12;0.0;0.92;0.0;505.32;0.07
2019;213;256;beauce_5_sa_006;solnu;;628.59;1.71;0.0;4.3;0.0;0.0;0.0;632.89;0.07
2019;257;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;730.98;1.71;0.6;4.96;0.0;1.16;0.0;737.7;0.07
2019;213;267;beauce_5_sa_007;solnu;;703.96;1.71;0.0;4.88;0.0;0.0;0.0;708.84;0.07
2019;268;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;652.33;1.71;17.31;4.36;0.0;1.19;0.0;675.2;0.07
2019;213;311;beauce_5_sa_008;solnu;;993.99;1.71;7.08;6.83;0.0;0.0;0.0;1007.9;0.07
2019;312;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;364.69;1.71;29.9;2.43;0.0;0.94;0.0;397.96;0.07
2019;213;296;beauce_5_sa_009;solnu;;885.58;1.71;0.0;6.07;0.0;0.0;0.0;891.65;0.07
2019;297;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;472.85;1.71;35.58;3.19;0.0;0.91;0.0;512.52;0.07
2019;213;288;beauce_5_sa_010;solnu;;835.97;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;522.81;1.71;30.77;3.55;0.0;0.96;0.0;558.09;0.07
2019;213;304;beauce_5_sa_011;solnu;;941.0;1.71;0.0;6.44;0.0;0.0;0.0;947.44;0.07
2019;305;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;417.63;1.71;36.51;2.82;0.0;0.92;0.0;457.88;0.07
2019;213;299;beauce_5_sa_012;solnu;;908.91;1.71;0.0;6.21;0.0;0.0;0.0;915.12;0.07
2019;300;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;449.77;1.71;36.17;3.05;0.0;0.93;0.0;489.91;0.07
2019;213;269;beauce_5_sa_013;solnu;;727.41;1.71;0.0;5.0;0.0;0.0;0.0;732.4;0.07
2019;270;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;628.82;1.71;18.59;4.25;0.0;1.21;0.0;652.87;0.07
2019;213;299;beauce_5_sa_014;solnu;;908.9;1.71;0.0;6.21;0.0;0.0;0.0;915.12;0.07
2019;300;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;449.72;1.71;36.16;3.05;0.0;0.92;0.0;489.84;0.07
2019;213;259;beauce_5_sa_015;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;714.92;1.71;4.56;4.85;0.0;1.15;0.0;725.48;0.07
2019;213;294;beauce_5_sa_016;solnu;;872.76;1.71;0.0;5.97;0.0;0.0;0.0;878.73;0.07
2019;295;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;485.93;1.71;35.09;3.28;0.0;0.94;0.0;525.25;0.07
2019;213;298;beauce_5_sa_017;solnu;;902.5;1.71;0.0;6.18;0.0;0.0;0.0;908.68;0.07
2019;299;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;455.96;1.71;35.93;3.08;0.0;0.9;0.0;495.87;0.07
2019;213;290;beauce_5_sa_018;solnu;;844.36;1.71;0.0;5.77;0.0;0.0;0.0;850.12;0.07
2019;291;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;514.6;1.71;32.72;3.5;0.0;0.98;0.0;551.8;0.07
2019;213;278;beauce_5_sa_019;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;267;beauce_5_sa_020;solnu;;704.38;1.71;0.0;4.88;0.0;0.0;0.0;709.26;0.07
2019;268;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;654.57;1.71;15.06;4.38;0.0;1.22;0.0;675.23;0.07
2019;213;277;beauce_5_sa_021;solnu;;782.96;1.71;0.0;5.37;0.0;0.0;0.0;788.33;0.07
2019;278;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;576.06;1.71;24.74;3.89;0.0;1.06;0.0;605.74;0.07
2019;213;256;beauce_5_sa_022;solnu;;628.56;1.71;0.0;4.3;0.0;0.0;0.0;632.86;0.07
