annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;301;beauce_5_sa_000;solnu;;112.95;0.0;0.0;0.01;0.0;45.53;248.32;44.25;247.04;-1.0;-1.0;0.0;113.79;0.0;0.0
2019;302;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;27.91;0.0;12.15;0.73;0.0;46.01;248.8;56.91;310.4;-1.0;-1.0;98.35;102.11;0.0;421.57
2019;213;299;beauce_5_sa_001;solnu;;111.23;0.0;0.0;0.01;0.0;45.53;248.32;37.11;239.9;-1.0;-1.0;0.0;110.85;0.0;0.0
2019;300;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;29.59;0.01;12.19;0.81;0.0;44.48;247.27;56.91;310.4;-1.0;-1.0;98.23;105.05;0.0;436.35
2019;213;293;beauce_5_sa_002;solnu;;107.14;0.0;0.0;0.01;0.0;45.53;248.32;35.71;238.5;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;294;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;33.78;0.03;12.06;0.8;0.0;34.75;237.53;56.91;310.4;-1.0;-1.0;94.97;118.58;0.0;498.06
2019;213;306;beauce_5_sa_003;solnu;;116.51;0.0;0.0;0.01;0.0;45.53;248.32;56.91;264.4;-1.0;-1.0;0.0;137.53;0.0;0.0
2019;307;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;24.83;0.0;11.68;0.52;0.0;56.91;268.56;56.91;310.4;-1.0;-1.0;98.31;78.38;0.0;378.84
2019;213;309;beauce_5_sa_004;solnu;;117.84;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.73;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;23.03;0.0;12.15;0.42;0.0;55.86;269.11;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;258;beauce_5_sa_005;solnu;;80.2;0.0;0.0;0.01;0.0;45.53;248.32;12.34;215.13;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;259;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;53.24;3.32;16.25;0.45;0.0;12.37;215.16;83.86;310.4;-1.0;-1.0;81.86;168.21;0.0;989.01
2019;213;315;beauce_5_sa_006;solnu;;121.69;0.0;0.0;0.01;0.0;45.53;248.32;56.74;277.14;-1.0;-1.0;0.0;150.51;0.0;0.0
2019;316;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;19.18;0.0;12.15;0.23;0.0;56.25;276.65;56.91;310.4;-1.0;-1.0;98.0;65.4;0.0;294.39
