annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;285;beauce_5_sa_000;solnu;;102.83;0.0;0.0;0.01;0.0;45.53;248.32;17.61;220.39;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;37.2;0.12;12.86;0.88;0.0;19.78;222.57;56.91;310.4;-1.0;-1.0;91.83;138.51;0.0;589.85
2019;213;282;beauce_5_sa_001;solnu;;101.3;0.0;0.0;0.01;0.0;45.53;248.32;15.9;218.69;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;38.39;0.17;13.15;0.84;0.0;15.22;218.01;56.91;310.4;-1.0;-1.0;90.58;144.24;0.0;624.32
2019;213;297;beauce_5_sa_002;solnu;;110.44;0.0;0.0;0.01;0.0;45.53;248.32;37.53;240.32;-1.0;-1.0;0.0;102.81;0.0;0.0
2019;298;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;30.61;0.01;11.96;0.81;0.0;37.42;240.21;56.91;310.4;-1.0;-1.0;97.33;113.09;0.0;455.91
2019;213;287;beauce_5_sa_003;solnu;;103.61;0.0;0.0;0.01;0.0;45.53;248.32;19.32;222.1;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;288;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;36.56;0.09;12.75;0.88;0.0;19.56;222.35;56.91;310.4;-1.0;-1.0;92.74;137.88;0.0;567.78
2019;213;307;beauce_5_sa_004;solnu;;116.81;0.0;0.0;0.01;0.0;45.53;248.32;56.91;269.04;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;308;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;24.03;0.0;12.17;0.45;0.0;56.91;270.16;56.91;310.4;-1.0;-1.0;98.28;76.66;0.0;374.6
2019;213;273;beauce_5_sa_005;solnu;;95.22;0.0;0.0;0.01;0.0;45.53;248.32;15.39;218.18;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;274;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;42.75;0.52;14.52;0.68;0.0;19.21;222.0;56.91;310.4;-1.0;-1.0;86.52;146.69;0.0;736.61
2019;213;285;beauce_5_sa_006;solnu;;103.03;0.0;0.0;0.01;0.0;45.53;248.32;17.41;220.2;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;37.27;0.12;12.6;0.88;0.0;19.58;222.37;56.91;310.4;-1.0;-1.0;91.09;138.51;0.0;589.85
2019;213;287;beauce_5_sa_007;solnu;;103.69;0.0;0.0;0.01;0.0;45.53;248.32;19.24;222.03;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;288;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;36.63;0.09;12.6;0.88;0.0;19.48;222.27;56.91;310.4;-1.0;-1.0;92.21;137.88;0.0;567.78
2019;213;294;beauce_5_sa_008;solnu;;107.81;0.0;0.0;0.01;0.0;45.53;248.32;35.04;237.83;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;295;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;32.86;0.03;12.31;0.81;0.0;38.98;241.77;56.91;310.4;-1.0;-1.0;95.83;114.22;0.0;487.09
2019;213;306;beauce_5_sa_009;solnu;;116.13;0.0;0.0;0.01;0.0;45.53;248.32;56.91;264.77;-1.0;-1.0;0.0;137.53;0.0;0.0
2019;307;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;24.83;0.0;12.06;0.52;0.0;56.91;268.94;56.91;310.4;-1.0;-1.0;98.31;78.38;0.0;378.84
2019;213;291;beauce_5_sa_010;solnu;;105.71;0.0;0.0;0.01;0.0;45.53;248.32;26.24;229.03;-1.0;-1.0;0.0;95.68;0.0;0.0
2019;292;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;34.94;0.05;12.31;0.86;0.0;35.2;237.99;56.91;310.4;-1.0;-1.0;94.1;120.22;0.0;518.09
2019;213;281;beauce_5_sa_011;solnu;;100.82;0.0;0.0;0.01;0.0;45.53;248.32;16.38;219.17;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;282;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;39.01;0.21;12.98;0.85;0.0;15.78;218.56;56.91;310.4;-1.0;-1.0;89.17;144.24;0.0;633.81
2019;213;259;beauce_5_sa_012;solnu;;80.85;0.0;0.0;0.01;0.0;45.53;248.32;12.38;215.17;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;260;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;52.99;3.02;16.15;0.48;0.0;11.57;214.36;82.16;310.4;-1.0;-1.0;82.11;168.21;0.0;968.3
2019;213;299;beauce_5_sa_013;solnu;;111.23;0.0;0.0;0.01;0.0;45.53;248.32;37.11;239.9;-1.0;-1.0;0.0;110.85;0.0;0.0
2019;300;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;29.59;0.01;12.19;0.81;0.0;44.48;247.27;56.91;310.4;-1.0;-1.0;98.23;105.05;0.0;436.35
2019;213;259;beauce_5_sa_014;solnu;;80.85;0.0;0.0;0.01;0.0;45.53;248.32;12.38;215.17;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;260;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;52.99;3.02;16.15;0.48;0.0;11.57;214.36;82.16;310.4;-1.0;-1.0;82.11;168.21;0.0;968.3
2019;213;259;beauce_5_sa_015;solnu;;80.85;0.0;0.0;0.01;0.0;45.53;248.32;12.38;215.17;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;260;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;52.99;3.02;16.15;0.48;0.0;11.57;214.36;82.16;310.4;-1.0;-1.0;82.11;168.21;0.0;968.3
2019;213;303;beauce_5_sa_016;solnu;;113.96;0.0;0.0;0.01;0.0;45.53;248.32;49.07;251.86;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;304;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;27.01;0.0;12.05;0.71;0.0;48.94;251.72;56.91;310.4;-1.0;-1.0;98.36;97.72;0.0;406.45
2019;213;272;beauce_5_sa_017;solnu;;95.07;0.0;0.0;0.01;0.0;45.53;248.32;15.53;218.32;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;43.06;0.6;14.28;0.74;0.0;14.95;217.74;57.4;310.4;-1.0;-1.0;86.89;150.83;0.0;751.07
2019;213;306;beauce_5_sa_018;solnu;;116.03;0.0;0.0;0.01;0.0;45.53;248.32;56.91;264.88;-1.0;-1.0;0.0;137.53;0.0;0.0
2019;307;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;24.83;0.0;12.16;0.52;0.0;56.91;269.04;56.91;310.4;-1.0;-1.0;98.31;78.38;0.0;378.84
2019;213;309;beauce_5_sa_019;solnu;;117.84;0.0;0.0;0.01;0.0;45.53;248.32;56.48;269.73;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;310;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;23.05;0.0;12.12;0.4;0.0;55.86;269.11;56.91;310.4;-1.0;-1.0;98.21;76.66;0.0;355.2
2019;213;311;beauce_5_sa_020;solnu;;118.96;0.0;0.0;0.04;0.0;45.53;248.32;56.91;271.92;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;312;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;21.89;0.0;12.16;0.38;0.0;55.92;270.93;56.91;310.4;-1.0;-1.0;98.15;73.35;0.0;334.65
2019;213;284;beauce_5_sa_021;solnu;;102.19;0.0;0.0;0.01;0.0;45.53;248.32;18.24;221.03;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;285;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;37.82;0.14;12.86;0.85;0.0;17.54;220.33;56.91;310.4;-1.0;-1.0;90.8;141.0;0.0;598.71
2019;213;261;beauce_5_sa_022;solnu;;82.49;0.0;0.0;0.0;0.0;45.53;248.32;10.74;213.53;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;262;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;52.33;2.4;15.8;0.54;0.0;25.15;227.93;78.25;310.4;-1.0;-1.0;82.33;153.57;0.0;934.6
2019;213;303;beauce_5_sa_023;solnu;;113.84;0.0;0.0;0.01;0.0;45.53;248.32;49.19;251.97;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;304;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;27.01;0.0;12.16;0.71;0.0;49.05;251.84;56.91;310.4;-1.0;-1.0;98.36;97.72;0.0;406.45
2019;213;271;beauce_5_sa_024;solnu;;94.18;0.0;0.0;0.01;0.0;45.53;248.32;16.42;219.21;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;272;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;43.82;0.7;14.31;0.75;0.0;15.53;218.32;59.38;310.4;-1.0;-1.0;86.35;150.83;0.0;766.17
2019;213;290;beauce_5_sa_025;solnu;;105.28;0.0;0.0;0.01;0.0;45.53;248.32;18.28;221.06;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;35.3;0.06;12.37;0.83;0.0;26.17;228.96;56.91;310.4;-1.0;-1.0;93.01;129.48;0.0;529.57
2019;213;291;beauce_5_sa_026;solnu;;105.88;0.0;0.0;0.01;0.0;45.53;248.32;26.07;228.86;-1.0;-1.0;0.0;95.68;0.0;0.0
2019;292;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;34.95;0.05;12.13;0.86;0.0;35.03;237.82;56.91;310.4;-1.0;-1.0;93.88;120.22;0.0;518.09
2019;213;286;beauce_5_sa_027;solnu;;103.15;0.0;0.0;0.01;0.0;45.53;248.32;19.78;222.57;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;287;365;beauce_5_sa_027;orgeh;orgeH_tousSols_nonirr_organique;36.94;0.11;12.82;0.87;0.0;19.32;222.1;56.91;310.4;-1.0;-1.0;92.26;138.51;0.0;578.34
2019;213;295;beauce_5_sa_028;solnu;;108.53;0.0;0.0;0.01;0.0;45.53;248.32;38.68;241.47;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_5_sa_028;orgeh;orgeH_tousSols_nonirr_organique;32.47;0.02;11.99;0.8;0.0;37.86;240.65;56.91;310.4;-1.0;-1.0;96.39;114.22;0.0;473.96
2019;213;305;beauce_5_sa_029;solnu;;115.44;0.0;0.0;0.01;0.0;45.53;248.32;48.28;251.07;-1.0;-1.0;0.0;132.58;0.0;0.0
2019;306;365;beauce_5_sa_029;orgeh;orgeH_tousSols_nonirr_organique;25.44;0.0;12.14;0.67;0.0;56.91;264.88;56.91;310.4;-1.0;-1.0;98.33;83.32;0.0;384.84
2019;213;290;beauce_5_sa_030;solnu;;105.25;0.0;0.0;0.01;0.0;45.53;248.32;18.3;221.09;-1.0;-1.0;0.0;86.42;0.0;0.0
2019;291;365;beauce_5_sa_030;orgeh;orgeH_tousSols_nonirr_organique;35.3;0.06;12.4;0.83;0.0;26.2;228.98;56.91;310.4;-1.0;-1.0;93.06;129.48;0.0;529.57
2019;213;287;beauce_5_sa_031;solnu;;103.61;0.0;0.0;0.01;0.0;45.53;248.32;19.32;222.1;-1.0;-1.0;0.0;78.02;0.0;0.0
2019;288;365;beauce_5_sa_031;orgeh;orgeH_tousSols_nonirr_organique;36.56;0.09;12.75;0.88;0.0;19.56;222.35;56.91;310.4;-1.0;-1.0;92.74;137.88;0.0;567.78
2019;213;284;beauce_5_sa_032;solnu;;102.15;0.0;0.0;0.01;0.0;45.53;248.32;18.28;221.07;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;285;365;beauce_5_sa_032;orgeh;orgeH_tousSols_nonirr_organique;37.79;0.14;12.93;0.85;0.0;17.59;220.37;56.91;310.4;-1.0;-1.0;91.0;141.0;0.0;598.71
2019;213;271;beauce_5_sa_033;solnu;;94.18;0.0;0.0;0.01;0.0;45.53;248.32;16.42;219.21;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;272;365;beauce_5_sa_033;orgeh;orgeH_tousSols_nonirr_organique;43.82;0.7;14.31;0.75;0.0;15.53;218.32;59.38;310.4;-1.0;-1.0;86.35;150.83;0.0;766.17
2019;213;295;beauce_5_sa_034;solnu;;108.23;0.0;0.0;0.01;0.0;45.53;248.32;38.98;241.77;-1.0;-1.0;0.0;101.68;0.0;0.0
2019;296;365;beauce_5_sa_034;orgeh;orgeH_tousSols_nonirr_organique;32.46;0.02;12.3;0.8;0.0;38.16;240.95;56.91;310.4;-1.0;-1.0;96.56;114.22;0.0;473.96
2019;213;271;beauce_5_sa_035;solnu;;94.37;0.0;0.0;0.01;0.0;45.53;248.32;16.23;219.02;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;272;365;beauce_5_sa_035;orgeh;orgeH_tousSols_nonirr_organique;43.93;0.68;14.03;0.75;0.0;15.34;218.13;59.38;310.4;-1.0;-1.0;85.31;150.83;0.0;766.17
2019;213;285;beauce_5_sa_036;solnu;;102.94;0.0;0.0;0.01;0.0;45.53;248.32;17.5;220.29;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_036;orgeh;orgeH_tousSols_nonirr_organique;37.29;0.12;12.67;0.88;0.0;19.67;222.46;56.91;310.4;-1.0;-1.0;91.11;138.51;0.0;589.85
2019;213;308;beauce_5_sa_037;solnu;;117.42;0.0;0.0;0.01;0.0;45.53;248.32;56.91;270.14;-1.0;-1.0;0.0;139.25;0.0;0.0
2019;309;365;beauce_5_sa_037;orgeh;orgeH_tousSols_nonirr_organique;23.43;0.0;12.15;0.43;0.0;56.48;269.71;56.91;310.4;-1.0;-1.0;98.25;76.66;0.0;366.39
2019;213;265;beauce_5_sa_038;solnu;;86.32;0.0;0.0;0.01;0.0;45.53;248.32;24.28;227.07;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;266;365;beauce_5_sa_038;orgeh;orgeH_tousSols_nonirr_organique;49.95;1.56;15.18;0.62;0.0;23.37;226.16;71.36;310.4;-1.0;-1.0;83.52;150.83;0.0;871.06
2019;213;266;beauce_5_sa_039;solnu;;87.24;0.0;0.0;0.01;0.0;45.53;248.32;23.37;226.16;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;267;365;beauce_5_sa_039;orgeh;orgeH_tousSols_nonirr_organique;49.39;1.35;15.03;0.64;0.0;21.36;224.15;69.05;310.4;-1.0;-1.0;84.1;150.83;0.0;852.98
2019;213;304;beauce_5_sa_040;solnu;;114.9;0.0;0.0;0.01;0.0;45.53;248.32;48.82;251.61;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_5_sa_040;orgeh;orgeH_tousSols_nonirr_organique;26.25;0.0;11.86;0.61;0.0;48.05;250.83;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;398.57
2019;213;305;beauce_5_sa_041;solnu;;115.44;0.0;0.0;0.01;0.0;45.53;248.32;48.28;251.07;-1.0;-1.0;0.0;132.58;0.0;0.0
2019;306;365;beauce_5_sa_041;orgeh;orgeH_tousSols_nonirr_organique;25.44;0.0;12.14;0.67;0.0;56.91;264.88;56.91;310.4;-1.0;-1.0;98.33;83.32;0.0;384.84
2019;213;314;beauce_5_sa_042;solnu;;121.28;0.0;0.0;0.07;0.0;45.53;248.32;56.91;277.24;-1.0;-1.0;0.0;150.51;0.0;0.0
2019;315;365;beauce_5_sa_042;orgeh;orgeH_tousSols_nonirr_organique;19.65;0.0;12.08;0.24;0.0;56.74;277.07;56.91;310.4;-1.0;-1.0;98.04;65.4;0.0;308.01
2019;213;285;beauce_5_sa_043;solnu;;102.89;0.0;0.0;0.01;0.0;45.53;248.32;17.54;220.33;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_043;orgeh;orgeH_tousSols_nonirr_organique;37.28;0.12;12.73;0.88;0.0;19.72;222.51;56.91;310.4;-1.0;-1.0;91.28;138.51;0.0;589.85
2019;213;257;beauce_5_sa_044;solnu;;79.41;0.0;0.0;0.01;0.0;45.53;248.32;12.78;215.57;-1.0;-1.0;0.0;47.01;0.0;0.0
2019;258;365;beauce_5_sa_044;orgeh;orgeH_tousSols_nonirr_organique;53.47;3.69;16.44;0.42;0.0;12.34;215.13;85.6;310.4;-1.0;-1.0;81.95;168.9;0.0;1004.32
2019;213;282;beauce_5_sa_045;solnu;;101.52;0.0;0.0;0.01;0.0;45.53;248.32;15.68;218.47;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_045;orgeh;orgeH_tousSols_nonirr_organique;38.48;0.17;12.84;0.84;0.0;14.99;217.77;56.91;310.4;-1.0;-1.0;89.5;144.24;0.0;624.32
