annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;219;beauce_5_sa_000;organique_beauce_5;BTH;incorpore;846.0;11.936553739755741;70.87472803664618;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;219;beauce_5_sa_000;organique_beauce_5;BTH;surface;3481.684395354866;49.1244833215394;70.87472803664618;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;173;beauce_5_sa_001;organique_beauce_5;BTH;incorpore;846.0;5.19049303153594;162.99029684847812;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;173;beauce_5_sa_001;organique_beauce_5;BTH;surface;2691.2522740484915;16.511733066848638;162.99029684847812;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_002;organique_beauce_5;BTH;incorpore;846.0;11.108484402764175;76.1580040378403;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_002;organique_beauce_5;BTH;surface;3502.6219606082855;45.99151467871917;76.15800403784029;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;213;beauce_5_sa_003;organique_beauce_5;BTH;incorpore;846.0;5.631850231532455;150.21706281592634;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;213;beauce_5_sa_003;organique_beauce_5;BTH;surface;2931.2323275373765;19.51331142141465;150.2170628159263;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_004;organique_beauce_5;BTH;incorpore;846.0;5.608498427244187;150.84251354879916;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;218;beauce_5_sa_004;organique_beauce_5;BTH;surface;2919.6790163431615;19.3558098950573;150.84251354879916;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;173;beauce_5_sa_005;organique_beauce_5;BTH;incorpore;846.0;5.196277552426711;162.80885527465907;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;173;beauce_5_sa_005;organique_beauce_5;BTH;surface;2694.676576366682;16.55116714518233;162.80885527465907;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;216;beauce_5_sa_006;organique_beauce_5;BTH;incorpore;846.0;8.83175511602493;95.79069945734351;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
