annee;date;parcelle;exploitation;culture;situation;masse_C[kg/ha];masse_N[kg/ha];ratio_CN;nom_produit;type_residu;type_pool;Kres;Hres;CNbio;Yres
2020;170;beauce_5_sa_000;organique_beauce_5;orgeh;incorpore;644.0;6.5994421690010725;97.58400536108938;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;170;beauce_5_sa_000;organique_beauce_5;orgeh;surface;1736.909361115028;17.799119381172716;97.58400536108938;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_001;organique_beauce_5;orgeh;incorpore;644.0;6.820773490571885;94.41744413447807;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;174;beauce_5_sa_001;organique_beauce_5;orgeh;surface;1884.8838716347516;19.963301155982627;94.41744413447809;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;216;beauce_5_sa_002;organique_beauce_5;orgeh;incorpore;644.0;6.838063741707943;94.17870676928615;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;216;beauce_5_sa_002;organique_beauce_5;orgeh;surface;1895.9448647179045;20.13135378215042;94.17870676928617;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;184;beauce_5_sa_003;organique_beauce_5;orgeh;incorpore;644.0;6.837950582511682;94.18026530449846;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;184;beauce_5_sa_003;organique_beauce_5;orgeh;surface;1895.872718924776;20.13025460052745;94.18026530449846;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;224;beauce_5_sa_004;organique_beauce_5;orgeh;incorpore;644.0;6.832395493214385;94.25683870899901;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;224;beauce_5_sa_004;organique_beauce_5;orgeh;surface;1892.3270421925652;20.07628378068974;94.25683870899898;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
2020;171;beauce_5_sa_005;organique_beauce_5;orgeh;incorpore;644.0;6.6321738055059045;97.10240094512653;racines post recolte;residus racinaires;labile;0.0;0.0;0.0;0.0
2020;171;beauce_5_sa_005;organique_beauce_5;orgeh;surface;1759.5058239658388;18.120106267610744;97.10240094512653;aerien post recolte;residus aeriens;labile;0.0;0.0;0.0;0.0
