annee;jourDebut;jourFin;parcelle;couvert;itk;evaporation[mm];transpiration[mm];percolation[mm];capilarite[mm];ruissellement[mm];Hr_debut[mm];Hm_debut[mm];Hr_fin[mm];Hm_fin[mm];Hr_1erJanv[mm];Hm_1erJanv[mm];satisfactionHydrique[%];pluie[mm];irrigation[mm];sommeDegresJourCulture[°C]
2019;213;262;beauce_5_sa_000;solnu;;82.74;0.0;0.0;0.01;0.0;45.53;248.32;25.12;227.91;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;263;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;53.02;1.97;15.28;0.56;0.0;23.17;225.96;76.11;310.4;-1.0;-1.0;80.95;153.57;0.0;922.18
2019;213;299;beauce_5_sa_001;solnu;;111.51;0.0;0.0;0.01;0.0;45.53;248.32;36.83;239.62;-1.0;-1.0;0.0;110.85;0.0;0.0
2019;300;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;29.61;0.01;11.89;0.79;0.0;44.19;246.98;56.91;310.4;-1.0;-1.0;98.18;105.05;0.0;436.35
2019;213;304;beauce_5_sa_002;solnu;;114.71;0.0;0.0;0.01;0.0;45.53;248.32;49.01;251.79;-1.0;-1.0;0.0;118.19;0.0;0.0
2019;305;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;26.26;0.0;12.04;0.6;0.0;48.23;251.02;56.91;310.4;-1.0;-1.0;98.35;97.72;0.0;398.57
2019;213;259;beauce_5_sa_003;solnu;;80.96;0.0;0.0;0.01;0.0;45.53;248.32;12.27;215.06;-1.0;-1.0;0.0;47.7;0.0;0.0
2019;260;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;53.22;2.92;15.92;0.49;0.0;11.46;214.25;82.16;310.4;-1.0;-1.0;81.11;168.21;0.0;968.3
2019;213;272;beauce_5_sa_004;solnu;;95.1;0.0;0.0;0.01;0.0;45.53;248.32;15.5;218.29;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;273;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;43.19;0.59;14.13;0.74;0.0;14.92;217.7;57.4;310.4;-1.0;-1.0;86.13;150.83;0.0;751.07
2019;213;274;beauce_5_sa_005;solnu;;96.09;0.0;0.0;0.01;0.0;45.53;248.32;18.66;221.44;-1.0;-1.0;0.0;69.21;0.0;0.0
2019;275;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;42.87;0.46;13.6;0.79;0.0;17.76;220.55;56.91;310.4;-1.0;-1.0;86.25;146.69;0.0;727.04
2019;213;284;beauce_5_sa_006;solnu;;102.2;0.0;0.0;0.01;0.0;45.53;248.32;18.23;221.02;-1.0;-1.0;0.0;74.9;0.0;0.0
2019;285;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;37.82;0.14;12.85;0.85;0.0;17.53;220.32;56.91;310.4;-1.0;-1.0;90.75;141.0;0.0;598.71
2019;213;276;beauce_5_sa_007;solnu;;97.6;0.0;0.0;0.01;0.0;45.53;248.32;17.14;219.93;-1.0;-1.0;0.0;69.53;0.0;0.0
2019;277;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;41.37;0.37;13.67;0.81;0.0;16.74;219.52;56.91;310.4;-1.0;-1.0;88.22;146.38;0.0;697.57
2019;213;312;beauce_5_sa_008;solnu;;119.95;0.0;0.0;0.04;0.0;45.53;248.32;55.92;270.93;-1.0;-1.0;0.0;142.56;0.0;0.0
2019;313;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;20.94;0.0;12.12;0.37;0.0;55.03;270.03;56.91;310.4;-1.0;-1.0;98.11;73.35;0.0;323.88
2019;213;262;beauce_5_sa_009;solnu;;82.58;0.0;0.0;0.01;0.0;45.53;248.32;25.29;228.07;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;263;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;52.95;1.98;15.51;0.54;0.0;23.35;226.14;76.11;310.4;-1.0;-1.0;81.18;153.57;0.0;922.18
2019;213;292;beauce_5_sa_010;solnu;;105.98;0.0;0.0;0.01;0.0;45.53;248.32;35.23;238.02;-1.0;-1.0;0.0;97.32;0.0;0.0
2019;293;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;34.71;0.04;12.28;0.83;0.0;35.86;238.65;56.91;310.4;-1.0;-1.0;94.79;118.58;0.0;507.81
2019;213;317;beauce_5_sa_011;solnu;;122.65;0.0;0.0;0.1;0.0;45.53;248.32;56.91;278.98;-1.0;-1.0;0.0;153.32;0.0;0.0
2019;318;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;18.2;0.0;12.16;0.18;0.0;56.36;278.44;56.91;310.4;-1.0;-1.0;97.92;62.59;0.0;276.42
2019;213;279;beauce_5_sa_012;solnu;;99.47;0.0;0.0;0.01;0.0;45.53;248.32;16.58;219.37;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;280;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;39.95;0.25;13.34;0.83;0.0;15.64;218.42;56.91;310.4;-1.0;-1.0;89.14;145.39;0.0;661.43
2019;213;315;beauce_5_sa_013;solnu;;121.79;0.0;0.0;0.07;0.0;45.53;248.32;56.74;277.04;-1.0;-1.0;0.0;150.51;0.0;0.0
2019;316;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;19.18;0.0;12.04;0.23;0.0;56.25;276.55;56.91;310.4;-1.0;-1.0;98.0;65.4;0.0;294.39
2019;213;270;beauce_5_sa_014;solnu;;92.76;0.0;0.0;0.01;0.0;45.53;248.32;17.85;220.64;-1.0;-1.0;0.0;65.07;0.0;0.0
2019;271;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;45.26;0.78;14.22;0.73;0.0;16.3;219.08;61.19;310.4;-1.0;-1.0;84.83;150.83;0.0;783.98
2019;213;285;beauce_5_sa_015;solnu;;103.03;0.0;0.0;0.01;0.0;45.53;248.32;17.4;220.19;-1.0;-1.0;0.0;77.4;0.0;0.0
2019;286;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;37.27;0.12;12.59;0.88;0.0;19.58;222.37;56.91;310.4;-1.0;-1.0;91.08;138.51;0.0;589.85
2019;213;263;beauce_5_sa_016;solnu;;84.62;0.0;0.0;0.01;0.0;45.53;248.32;23.24;226.03;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;264;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;50.94;1.91;15.54;0.56;0.0;22.23;225.02;74.73;310.4;-1.0;-1.0;82.74;153.57;0.0;906.2
2019;213;282;beauce_5_sa_017;solnu;;101.37;0.0;0.0;0.01;0.0;45.53;248.32;15.82;218.61;-1.0;-1.0;0.0;71.67;0.0;0.0
2019;283;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;38.5;0.17;12.97;0.84;0.0;15.13;217.92;56.91;310.4;-1.0;-1.0;89.81;144.24;0.0;624.32
2019;213;262;beauce_5_sa_018;solnu;;82.68;0.0;0.0;0.01;0.0;45.53;248.32;25.19;227.97;-1.0;-1.0;0.0;62.33;0.0;0.0
2019;263;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;52.83;2.04;15.46;0.56;0.0;23.24;226.03;76.11;310.4;-1.0;-1.0;81.95;153.57;0.0;922.18
2019;213;279;beauce_5_sa_019;solnu;;99.54;0.0;0.0;0.01;0.0;45.53;248.32;16.51;219.3;-1.0;-1.0;0.0;70.52;0.0;0.0
2019;280;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;40.04;0.25;13.18;0.84;0.0;15.56;218.35;56.91;310.4;-1.0;-1.0;88.52;145.39;0.0;661.43
2019;213;306;beauce_5_sa_020;solnu;;116.03;0.0;0.0;0.01;0.0;45.53;248.32;56.91;264.88;-1.0;-1.0;0.0;137.53;0.0;0.0
