annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;278;beauce_5_sa_000;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;316;beauce_5_sa_001;solnu;;1043.48;1.71;11.17;7.13;0.0;0.0;0.0;1061.78;0.07
2019;317;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;315.19;1.71;26.11;2.13;0.0;0.94;0.0;344.36;0.07
2019;213;293;beauce_5_sa_002;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;493.43;1.71;34.75;3.33;0.0;0.94;0.0;532.45;0.07
2019;213;273;beauce_5_sa_003;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;599.22;1.71;21.23;4.05;0.0;1.09;0.0;625.58;0.07
2019;213;317;beauce_5_sa_004;solnu;;1049.66;1.71;12.74;7.23;0.0;0.0;0.0;1069.64;0.07
2019;318;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;309.01;1.71;24.53;2.03;0.0;0.94;0.0;336.52;0.07
2019;213;258;beauce_5_sa_005;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;721.09;1.71;3.63;4.88;0.0;1.14;0.0;730.75;0.07
2019;213;274;beauce_5_sa_006;solnu;;765.98;1.71;0.0;5.25;0.0;0.0;0.0;771.23;0.07
2019;275;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;589.82;1.71;23.64;3.99;0.0;1.01;0.0;618.47;0.07
2019;213;280;beauce_5_sa_007;solnu;;798.91;1.71;0.0;5.47;0.0;0.0;0.0;804.39;0.07
2019;281;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;559.55;1.71;26.93;3.78;0.0;0.99;0.0;591.26;0.07
2019;213;309;beauce_5_sa_008;solnu;;981.51;1.71;5.55;6.7;0.0;0.0;0.0;993.76;0.07
2019;310;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;377.06;1.71;31.24;2.56;0.0;0.92;0.0;411.77;0.07
2019;213;283;beauce_5_sa_009;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;27.96;3.69;0.0;0.99;0.0;580.19;0.07
2019;213;277;beauce_5_sa_010;solnu;;782.96;1.71;0.0;5.37;0.0;0.0;0.0;788.33;0.07
2019;278;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;576.06;1.71;24.74;3.89;0.0;1.06;0.0;605.74;0.07
2019;213;295;beauce_5_sa_011;solnu;;878.12;1.71;0.0;6.01;0.0;0.0;0.0;884.13;0.07
