annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;312;beauce_5_sa_000;solnu;;1004.94;1.71;7.43;6.89;0.0;0.0;0.0;1019.27;0.07
2019;313;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.58;2.37;0.0;0.93;0.0;386.6;0.07
2019;213;294;beauce_5_sa_001;solnu;;872.67;1.71;0.0;5.97;0.0;0.0;0.0;878.64;0.07
2019;295;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;485.73;1.71;35.07;3.28;0.0;0.91;0.0;525.0;0.07
2019;213;307;beauce_5_sa_002;solnu;;960.46;1.71;4.76;6.63;0.0;0.0;0.0;971.84;0.07
2019;308;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;397.75;1.71;31.95;2.63;0.0;0.89;0.0;433.22;0.07
2019;213;270;beauce_5_sa_003;solnu;;735.97;1.71;0.0;5.06;0.0;0.0;0.0;741.03;0.07
2019;271;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;623.1;1.71;18.67;4.2;0.0;1.27;0.0;647.24;0.07
2019;213;283;beauce_5_sa_004;solnu;;811.21;1.71;0.0;5.56;0.0;0.0;0.0;816.77;0.07
2019;284;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;546.95;1.71;28.24;3.69;0.0;0.95;0.0;579.83;0.07
2019;213;297;beauce_5_sa_005;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;465.53;1.71;35.78;3.12;0.0;0.92;0.0;505.35;0.07
2019;213;305;beauce_5_sa_006;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;312;beauce_5_sa_007;solnu;;1004.94;1.71;7.43;6.89;0.0;0.0;0.0;1019.27;0.07
2019;313;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;353.71;1.71;29.58;2.37;0.0;0.93;0.0;386.6;0.07
2019;213;283;beauce_5_sa_008;solnu;;811.3;1.71;0.0;5.57;0.0;0.0;0.0;816.87;0.07
2019;284;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;547.55;1.71;27.96;3.69;0.0;0.99;0.0;580.19;0.07
2019;213;264;beauce_5_sa_009;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;303;beauce_5_sa_010;solnu;;934.45;1.71;0.0;6.39;0.0;0.0;0.0;940.85;0.07
2019;304;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;424.05;1.71;36.53;2.86;0.0;0.91;0.0;464.35;0.07
2019;213;256;beauce_5_sa_011;solnu;;628.59;1.71;0.0;4.3;0.0;0.0;0.0;632.89;0.07
2019;257;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;730.98;1.71;0.6;4.96;0.0;1.16;0.0;737.7;0.07
2019;213;265;beauce_5_sa_012;solnu;;688.17;1.71;0.0;4.74;0.0;0.0;0.0;692.9;0.07
2019;266;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;669.78;1.71;14.42;4.52;0.0;1.2;0.0;689.92;0.07
2019;213;305;beauce_5_sa_013;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;410.57;1.71;36.57;2.78;0.0;0.93;0.0;450.85;0.07
2019;213;296;beauce_5_sa_014;solnu;;884.62;1.71;0.0;6.06;0.0;0.0;0.0;890.68;0.07
2019;297;365;beauce_5_sa_014;orgeh;orgeH_tousSols_nonirr_organique;472.61;1.71;35.55;3.19;0.0;0.86;0.0;512.2;0.07
2019;213;267;beauce_5_sa_015;solnu;;703.55;1.71;0.0;4.88;0.0;0.0;0.0;708.43;0.07
2019;268;365;beauce_5_sa_015;orgeh;orgeH_tousSols_nonirr_organique;652.58;1.71;16.73;4.37;0.0;1.2;0.0;674.87;0.07
2019;213;309;beauce_5_sa_016;solnu;;981.6;1.71;5.56;6.7;0.0;0.0;0.0;993.87;0.07
2019;310;365;beauce_5_sa_016;orgeh;orgeH_tousSols_nonirr_organique;377.05;1.71;31.23;2.55;0.0;0.92;0.0;411.76;0.07
2019;213;284;beauce_5_sa_017;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_017;orgeh;orgeH_tousSols_nonirr_organique;540.02;1.71;28.65;3.67;0.0;0.99;0.0;573.33;0.07
2019;213;311;beauce_5_sa_018;solnu;;993.51;1.71;7.02;6.83;0.0;0.0;0.0;1007.36;0.07
2019;312;365;beauce_5_sa_018;orgeh;orgeH_tousSols_nonirr_organique;364.69;1.71;29.93;2.43;0.0;0.9;0.0;397.95;0.07
2019;213;300;beauce_5_sa_019;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_019;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;283;beauce_5_sa_020;solnu;;811.17;1.71;0.0;5.56;0.0;0.0;0.0;816.73;0.07
2019;284;365;beauce_5_sa_020;orgeh;orgeH_tousSols_nonirr_organique;546.78;1.71;28.51;3.69;0.0;0.94;0.0;579.92;0.07
2019;213;264;beauce_5_sa_021;solnu;;682.6;1.71;0.0;4.68;0.0;0.0;0.0;687.27;0.07
2019;265;365;beauce_5_sa_021;orgeh;orgeH_tousSols_nonirr_organique;675.16;1.71;13.23;4.58;0.0;1.18;0.0;694.14;0.07
2019;213;292;beauce_5_sa_022;solnu;;855.55;1.71;0.0;5.88;0.0;0.0;0.0;861.43;0.07
2019;293;365;beauce_5_sa_022;orgeh;orgeH_tousSols_nonirr_organique;503.18;1.71;34.01;3.38;0.0;0.95;0.0;541.51;0.07
2019;213;305;beauce_5_sa_023;solnu;;946.69;1.71;0.0;6.47;0.0;0.0;0.0;953.16;0.07
2019;306;365;beauce_5_sa_023;orgeh;orgeH_tousSols_nonirr_organique;410.55;1.71;36.51;2.78;0.0;0.84;0.0;450.67;0.07
2019;213;296;beauce_5_sa_024;solnu;;885.68;1.71;0.0;6.07;0.0;0.0;0.0;891.75;0.07
2019;297;365;beauce_5_sa_024;orgeh;orgeH_tousSols_nonirr_organique;473.01;1.71;35.6;3.19;0.0;0.94;0.0;512.74;0.07
2019;213;308;beauce_5_sa_025;solnu;;975.66;1.71;5.35;6.67;0.0;0.0;0.0;987.68;0.07
2019;309;365;beauce_5_sa_025;orgeh;orgeH_tousSols_nonirr_organique;383.02;1.71;31.41;2.59;0.0;0.94;0.0;417.95;0.07
2019;213;294;beauce_5_sa_026;solnu;;871.95;1.71;0.0;5.97;0.0;0.0;0.0;877.92;0.07
2019;295;365;beauce_5_sa_026;orgeh;orgeH_tousSols_nonirr_organique;485.34;1.71;35.04;3.28;0.0;0.86;0.0;524.51;0.07
2019;213;281;beauce_5_sa_027;solnu;;805.47;1.71;0.0;5.49;0.0;0.0;0.0;810.96;0.07
2019;282;365;beauce_5_sa_027;orgeh;orgeH_tousSols_nonirr_organique;553.43;1.71;26.95;3.77;0.0;1.01;0.0;585.16;0.07
2019;213;295;beauce_5_sa_028;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_028;orgeh;orgeH_tousSols_nonirr_organique;479.59;1.71;35.28;3.24;0.0;0.94;0.0;519.05;0.07
2019;213;282;beauce_5_sa_029;solnu;;807.37;1.71;0.0;5.51;0.0;0.0;0.0;812.88;0.07
2019;283;365;beauce_5_sa_029;orgeh;orgeH_tousSols_nonirr_organique;549.97;1.71;28.43;3.74;0.0;0.97;0.0;583.11;0.07
2019;213;293;beauce_5_sa_030;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_030;orgeh;orgeH_tousSols_nonirr_organique;493.43;1.71;34.75;3.33;0.0;0.94;0.0;532.45;0.07
2019;213;260;beauce_5_sa_031;solnu;;649.39;1.71;0.0;4.44;0.0;0.0;0.0;653.84;0.07
2019;261;365;beauce_5_sa_031;orgeh;orgeH_tousSols_nonirr_organique;714.99;1.71;4.98;4.85;0.0;1.2;0.0;726.03;0.07
2019;213;261;beauce_5_sa_032;solnu;;654.04;1.71;0.0;4.5;0.0;0.0;0.0;658.54;0.07
2019;262;365;beauce_5_sa_032;orgeh;orgeH_tousSols_nonirr_organique;704.41;1.71;7.53;4.76;0.0;1.15;0.0;717.85;0.07
2019;213;298;beauce_5_sa_033;solnu;;902.04;1.71;0.0;6.17;0.0;0.0;0.0;908.21;0.07
2019;299;365;beauce_5_sa_033;orgeh;orgeH_tousSols_nonirr_organique;455.81;1.71;35.9;3.08;0.0;0.86;0.0;495.66;0.07
2019;213;310;beauce_5_sa_034;solnu;;986.4;1.71;5.85;6.76;0.0;0.0;0.0;999.0;0.07
2019;311;365;beauce_5_sa_034;orgeh;orgeH_tousSols_nonirr_organique;372.28;1.71;31.05;2.5;0.0;0.94;0.0;406.77;0.07
2019;213;311;beauce_5_sa_035;solnu;;993.97;1.71;7.07;6.83;0.0;0.0;0.0;1007.88;0.07
2019;312;365;beauce_5_sa_035;orgeh;orgeH_tousSols_nonirr_organique;364.69;1.71;29.9;2.43;0.0;0.94;0.0;397.96;0.07
2019;213;266;beauce_5_sa_036;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_036;orgeh;orgeH_tousSols_nonirr_organique;661.66;1.71;14.03;4.47;0.0;1.21;0.0;681.37;0.07
2019;213;258;beauce_5_sa_037;solnu;;637.8;1.71;0.0;4.38;0.0;0.0;0.0;642.18;0.07
2019;259;365;beauce_5_sa_037;orgeh;orgeH_tousSols_nonirr_organique;720.73;1.71;3.86;4.88;0.0;1.14;0.0;730.61;0.07
2019;213;270;beauce_5_sa_038;solnu;;736.53;1.71;0.0;5.06;0.0;0.0;0.0;741.6;0.07
2019;271;365;beauce_5_sa_038;orgeh;orgeH_tousSols_nonirr_organique;622.41;1.71;19.82;4.2;0.0;1.26;0.0;647.7;0.07
2019;213;263;beauce_5_sa_039;solnu;;669.98;1.71;0.0;4.64;0.0;0.0;0.0;674.62;0.07
2019;264;365;beauce_5_sa_039;orgeh;orgeH_tousSols_nonirr_organique;688.34;1.71;12.21;4.62;0.0;1.18;0.0;706.34;0.07
2019;213;276;beauce_5_sa_040;solnu;;779.31;1.71;0.0;5.32;0.0;0.0;0.0;784.63;0.07
2019;277;365;beauce_5_sa_040;orgeh;orgeH_tousSols_nonirr_organique;577.9;1.71;25.19;3.93;0.0;1.01;0.0;608.03;0.07
2019;213;290;beauce_5_sa_041;solnu;;844.34;1.71;0.0;5.76;0.0;0.0;0.0;850.1;0.07
2019;291;365;beauce_5_sa_041;orgeh;orgeH_tousSols_nonirr_organique;514.38;1.71;32.74;3.49;0.0;0.95;0.0;551.56;0.07
2019;213;258;beauce_5_sa_042;solnu;;637.98;1.71;0.0;4.38;0.0;0.0;0.0;642.36;0.07
2019;259;365;beauce_5_sa_042;orgeh;orgeH_tousSols_nonirr_organique;721.29;1.71;3.36;4.88;0.0;1.15;0.0;730.67;0.07
2019;213;268;beauce_5_sa_043;solnu;;718.35;1.71;0.0;4.95;0.0;0.0;0.0;723.29;0.07
2019;269;365;beauce_5_sa_043;orgeh;orgeH_tousSols_nonirr_organique;640.68;1.71;15.93;4.31;0.0;1.24;0.0;662.16;0.07
2019;213;274;beauce_5_sa_044;solnu;;768.53;1.71;0.0;5.27;0.0;0.0;0.0;773.79;0.07
2019;275;365;beauce_5_sa_044;orgeh;orgeH_tousSols_nonirr_organique;591.73;1.71;23.61;4.0;0.0;1.09;0.0;620.43;0.07
2019;213;297;beauce_5_sa_045;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_045;orgeh;orgeH_tousSols_nonirr_organique;465.58;1.71;35.78;3.12;0.0;0.94;0.0;505.43;0.07
2019;213;300;beauce_5_sa_046;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
2019;301;365;beauce_5_sa_046;orgeh;orgeH_tousSols_nonirr_organique;444.41;1.71;36.32;2.99;0.0;0.93;0.0;484.65;0.07
2019;213;278;beauce_5_sa_047;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_047;orgeh;orgeH_tousSols_nonirr_organique;568.03;1.71;25.52;3.86;0.0;1.05;0.0;598.46;0.07
2019;213;259;beauce_5_sa_048;solnu;;643.98;1.71;0.0;4.41;0.0;0.0;0.0;648.39;0.07
2019;260;365;beauce_5_sa_048;orgeh;orgeH_tousSols_nonirr_organique;713.33;1.71;6.27;4.84;0.0;1.14;0.0;725.58;0.07
2019;213;259;beauce_5_sa_049;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_049;orgeh;orgeH_tousSols_nonirr_organique;714.92;1.71;4.56;4.85;0.0;1.15;0.0;725.48;0.07
2019;213;313;beauce_5_sa_050;solnu;;1014.2;1.71;7.65;6.96;0.0;0.0;0.0;1028.81;0.07
2019;314;365;beauce_5_sa_050;orgeh;orgeH_tousSols_nonirr_organique;344.47;1.71;29.47;2.3;0.0;0.94;0.0;377.18;0.07
2019;213;274;beauce_5_sa_051;solnu;;767.29;1.71;0.0;5.26;0.0;0.0;0.0;772.54;0.07
2019;275;365;beauce_5_sa_051;orgeh;orgeH_tousSols_nonirr_organique;591.67;1.71;22.54;4.0;0.0;1.08;0.0;619.29;0.07
2019;213;263;beauce_5_sa_052;solnu;;670.02;1.71;0.0;4.64;0.0;0.0;0.0;674.66;0.07
2019;264;365;beauce_5_sa_052;orgeh;orgeH_tousSols_nonirr_organique;689.22;1.71;10.58;4.62;0.0;1.17;0.0;705.6;0.07
2019;213;300;beauce_5_sa_053;solnu;;914.26;1.71;0.0;6.27;0.0;0.0;0.0;920.52;0.07
