annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;288;beauce_5_sa_000;solnu;;835.97;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_000;BTH;BTH;522.78;1.71;20.64;3.55;0.0;0.93;0.0;547.89;0.07
2019;213;313;beauce_5_sa_001;solnu;;1013.73;1.71;5.21;6.96;0.0;0.0;0.0;1025.9;0.07
2019;314;365;beauce_5_sa_001;BTH;BTH;344.47;1.71;27.3;2.3;5.83;0.96;377.94;758.81;0.07
2019;213;295;beauce_5_sa_002;solnu;;878.05;1.71;0.0;6.01;0.0;0.0;0.0;884.06;0.07
2019;296;365;beauce_5_sa_002;BTH;BTH;479.12;1.71;24.17;3.24;0.0;0.86;0.0;507.39;0.07
2019;213;270;beauce_5_sa_003;solnu;;735.97;1.71;0.0;5.06;0.0;0.0;0.0;741.03;0.07
2019;271;365;beauce_5_sa_003;BTH;BTH;622.95;1.71;20.36;4.2;2.64;1.41;170.71;822.27;0.07
2019;213;275;beauce_5_sa_004;solnu;;773.66;1.71;0.0;5.3;0.0;0.0;0.0;778.95;0.07
2019;276;365;beauce_5_sa_004;BTH;BTH;583.93;1.71;15.27;3.95;0.0;0.96;0.0;604.11;0.07
2019;213;297;beauce_5_sa_005;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_005;BTH;BTH;465.57;1.71;24.56;3.12;0.0;0.93;0.0;494.19;0.07
2019;213;307;beauce_5_sa_006;solnu;;960.37;1.71;3.26;6.63;0.0;0.0;0.0;970.26;0.07
2019;308;365;beauce_5_sa_006;BTH;BTH;397.75;1.71;21.94;2.63;0.0;0.89;0.0;423.2;0.07
2019;213;284;beauce_5_sa_007;solnu;;818.82;1.71;0.0;5.59;0.0;0.0;0.0;824.41;0.07
2019;285;365;beauce_5_sa_007;BTH;BTH;539.48;1.71;18.96;3.67;0.0;0.91;0.0;563.01;0.07
2019;213;285;beauce_5_sa_008;solnu;;822.94;1.71;0.0;5.62;0.0;0.0;0.0;828.56;0.07
2019;286;365;beauce_5_sa_008;BTH;BTH;536.2;1.71;19.47;3.64;0.0;0.91;0.0;560.22;0.07
2019;213;273;beauce_5_sa_009;solnu;;759.76;1.71;0.0;5.21;0.0;0.0;0.0;764.98;0.07
2019;274;365;beauce_5_sa_009;BTH;BTH;598.41;1.71;13.12;4.04;0.0;0.97;0.0;616.55;0.07
2019;213;271;beauce_5_sa_010;solnu;;743.87;1.71;0.0;5.11;0.0;0.0;0.0;748.98;0.07
2019;272;365;beauce_5_sa_010;BTH;BTH;612.24;1.71;12.27;4.13;0.0;1.04;0.0;629.68;0.07
2019;213;289;beauce_5_sa_011;solnu;;840.45;1.71;0.0;5.74;0.0;0.0;0.0;846.19;0.07
2019;290;365;beauce_5_sa_011;BTH;BTH;518.48;1.71;21.42;3.52;0.0;0.95;0.0;544.37;0.07
2019;213;298;beauce_5_sa_012;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_012;BTH;BTH;456.07;1.71;24.67;3.08;0.0;0.92;0.0;484.74;0.07
2019;213;273;beauce_5_sa_013;solnu;;759.79;1.71;0.0;5.21;0.0;0.0;0.0;765.0;0.07
2019;274;365;beauce_5_sa_013;BTH;BTH;599.09;1.71;12.48;4.05;0.0;1.0;0.0;616.62;0.07
2019;213;266;beauce_5_sa_014;solnu;;696.86;1.71;0.0;4.78;0.0;0.0;0.0;701.65;0.07
2019;267;365;beauce_5_sa_014;BTH;BTH;659.29;1.71;8.03;4.46;0.0;1.1;0.0;672.88;0.07
2019;213;307;beauce_5_sa_015;solnu;;960.93;1.71;3.31;6.63;0.0;0.0;0.0;970.87;0.07
2019;308;365;beauce_5_sa_015;BTH;BTH;397.74;1.71;21.91;2.63;0.0;0.94;0.0;423.22;0.07
2019;213;293;beauce_5_sa_016;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_016;BTH;BTH;493.41;1.71;23.84;3.33;0.0;0.93;0.0;521.51;0.07
2019;213;286;beauce_5_sa_017;solnu;;825.97;1.71;0.0;5.66;0.0;0.0;0.0;831.63;0.07
2019;287;365;beauce_5_sa_017;BTH;BTH;532.59;1.71;19.72;3.6;0.0;0.91;0.0;556.83;0.07
2019;213;295;beauce_5_sa_018;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_018;BTH;BTH;479.58;1.71;24.21;3.24;0.0;0.93;0.0;507.96;0.07
2019;213;279;beauce_5_sa_019;solnu;;794.95;1.71;0.0;5.43;0.0;0.0;0.0;800.37;0.07
2019;280;365;beauce_5_sa_019;BTH;BTH;563.07;1.71;17.02;3.83;0.0;0.93;0.0;584.85;0.07
2019;213;256;beauce_5_sa_020;solnu;;628.5;1.71;0.0;4.3;0.0;0.0;0.0;632.8;0.07
2019;257;365;beauce_5_sa_020;BTH;BTH;728.98;1.71;0.73;4.95;0.0;1.12;0.0;735.77;0.07
2019;213;286;beauce_5_sa_021;solnu;;825.57;1.71;0.0;5.66;0.0;0.0;0.0;831.23;0.07
2019;287;365;beauce_5_sa_021;BTH;BTH;532.1;1.71;32.18;3.6;5.23;1.22;339.04;913.36;0.07
2019;213;258;beauce_5_sa_022;solnu;;637.57;1.71;0.0;4.38;0.0;0.0;0.0;641.95;0.07
2019;259;365;beauce_5_sa_022;BTH;BTH;719.02;1.71;0.75;4.87;0.0;1.11;0.0;725.75;0.07
2019;213;281;beauce_5_sa_023;solnu;;805.07;1.71;0.0;5.49;0.0;0.0;0.0;810.56;0.07
2019;282;365;beauce_5_sa_023;BTH;BTH;552.38;1.71;17.75;3.76;0.0;0.9;0.0;574.79;0.07
2019;213;285;beauce_5_sa_024;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_024;BTH;BTH;536.5;1.71;19.23;3.65;0.0;0.93;0.0;560.3;0.07
2019;213;295;beauce_5_sa_025;solnu;;879.11;1.71;0.0;6.02;0.0;0.0;0.0;885.13;0.07
2019;296;365;beauce_5_sa_025;BTH;BTH;479.58;1.71;24.21;3.24;0.0;0.93;0.0;507.96;0.07
2019;213;279;beauce_5_sa_026;solnu;;794.64;1.71;0.0;5.43;0.0;0.0;0.0;800.07;0.07
2019;280;365;beauce_5_sa_026;BTH;BTH;562.83;1.71;16.94;3.82;0.0;0.91;0.0;584.51;0.07
2019;213;315;beauce_5_sa_027;solnu;;1034.59;1.71;7.48;7.09;0.0;0.0;0.0;1049.16;0.07
2019;316;365;beauce_5_sa_027;BTH;BTH;324.08;1.71;18.05;2.17;0.0;0.94;0.0;345.25;0.07
2019;213;276;beauce_5_sa_028;solnu;;779.52;1.71;0.0;5.32;0.0;0.0;0.0;784.84;0.07
2019;277;365;beauce_5_sa_028;BTH;BTH;578.04;1.71;15.65;3.93;0.0;0.94;0.0;598.55;0.07
2019;213;302;beauce_5_sa_029;solnu;;929.19;1.71;0.0;6.35;0.0;0.0;0.0;935.54;0.07
2019;303;365;beauce_5_sa_029;BTH;BTH;429.62;1.71;25.01;2.91;0.0;0.94;0.0;458.47;0.07
2019;213;301;beauce_5_sa_030;solnu;;921.97;1.71;0.0;6.31;0.0;0.0;0.0;928.28;0.07
2019;302;365;beauce_5_sa_030;BTH;BTH;436.69;1.71;34.75;2.94;4.6;1.2;298.15;778.34;0.07
2019;213;311;beauce_5_sa_031;solnu;;993.99;1.71;4.86;6.83;0.0;0.0;0.0;1005.68;0.07
2019;312;365;beauce_5_sa_031;BTH;BTH;364.69;1.71;20.53;2.43;0.0;0.94;0.0;388.59;0.07
2019;213;286;beauce_5_sa_032;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_032;BTH;BTH;532.7;1.71;19.7;3.6;0.0;0.92;0.0;556.92;0.07
2019;213;278;beauce_5_sa_033;solnu;;790.91;1.71;0.0;5.4;0.0;0.0;0.0;796.32;0.07
2019;279;365;beauce_5_sa_033;BTH;BTH;567.95;1.71;16.09;3.86;0.0;0.97;0.0;588.86;0.07
2019;213;277;beauce_5_sa_034;solnu;;781.67;1.71;0.0;5.37;0.0;0.0;0.0;787.04;0.07
2019;278;365;beauce_5_sa_034;BTH;BTH;574.64;1.71;24.99;3.88;5.53;1.01;358.49;968.53;0.07
2019;213;267;beauce_5_sa_035;solnu;;704.14;1.71;0.0;4.88;0.0;0.0;0.0;709.02;0.07
2019;268;365;beauce_5_sa_035;BTH;BTH;652.44;1.71;8.69;4.36;0.0;1.11;0.0;666.6;0.07
2019;213;269;beauce_5_sa_036;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_036;BTH;BTH;630.75;1.71;10.28;4.26;1.87;1.15;121.09;769.39;0.07
2019;213;256;beauce_5_sa_037;solnu;;628.32;1.71;0.0;4.3;0.0;0.0;0.0;632.62;0.07
2019;257;365;beauce_5_sa_037;BTH;BTH;728.74;1.71;0.72;4.95;0.0;1.12;0.0;735.53;0.07
2019;213;317;beauce_5_sa_038;solnu;;1049.66;1.71;8.75;7.23;0.0;0.0;0.0;1065.64;0.07
2019;318;365;beauce_5_sa_038;BTH;BTH;309.02;1.71;16.85;2.03;0.0;0.95;0.0;328.84;0.07
2019;213;259;beauce_5_sa_039;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_039;BTH;BTH;714.67;1.71;0.71;4.85;0.0;1.11;0.0;721.34;0.07
2019;213;293;beauce_5_sa_040;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_040;BTH;BTH;493.41;1.71;34.67;3.33;5.01;1.25;324.75;862.41;0.07
2019;213;284;beauce_5_sa_041;solnu;;818.73;1.71;0.0;5.59;0.0;0.0;0.0;824.31;0.07
2019;285;365;beauce_5_sa_041;BTH;BTH;539.24;1.71;19.17;3.67;0.0;0.9;0.0;562.97;0.07
2019;213;288;beauce_5_sa_042;solnu;;835.36;1.71;0.0;5.71;0.0;0.0;0.0;841.07;0.07
2019;289;365;beauce_5_sa_042;BTH;BTH;521.85;1.71;20.66;3.54;0.0;0.85;0.0;546.9;0.07
2019;213;275;beauce_5_sa_043;solnu;;773.87;1.71;0.0;5.3;0.0;0.0;0.0;779.16;0.07
2019;276;365;beauce_5_sa_043;BTH;BTH;584.31;1.71;15.4;3.96;0.0;0.97;0.0;604.64;0.07
2019;213;289;beauce_5_sa_044;solnu;;840.42;1.71;0.0;5.74;0.0;0.0;0.0;846.16;0.07
2019;290;365;beauce_5_sa_044;BTH;BTH;518.25;1.71;21.44;3.52;0.0;0.93;0.0;544.14;0.07
2019;213;316;beauce_5_sa_045;solnu;;1043.48;1.71;7.67;7.13;0.0;0.0;0.0;1058.28;0.07
2019;317;365;beauce_5_sa_045;BTH;BTH;315.19;1.71;17.92;2.13;0.0;0.94;0.0;336.18;0.07
2019;213;257;beauce_5_sa_046;solnu;;632.97;1.71;0.0;4.33;0.0;0.0;0.0;637.3;0.07
2019;258;365;beauce_5_sa_046;BTH;BTH;724.58;1.71;0.76;4.92;0.0;1.11;0.0;731.37;0.07
2019;213;286;beauce_5_sa_047;solnu;;825.98;1.71;0.0;5.66;0.0;0.0;0.0;831.64;0.07
2019;287;365;beauce_5_sa_047;BTH;BTH;532.8;1.71;19.68;3.6;0.0;0.93;0.0;557.0;0.07
2019;213;270;beauce_5_sa_048;solnu;;735.97;1.71;0.0;5.06;0.0;0.0;0.0;741.03;0.07
2019;271;365;beauce_5_sa_048;BTH;BTH;622.95;1.71;10.29;4.2;0.0;1.17;0.0;638.61;0.07
2019;213;312;beauce_5_sa_049;solnu;;1004.94;1.71;5.1;6.89;0.0;0.0;0.0;1016.94;0.07
2019;313;365;beauce_5_sa_049;BTH;BTH;353.71;1.71;32.42;2.37;5.6;1.41;362.86;758.37;0.07
2019;213;306;beauce_5_sa_050;solnu;;952.94;1.71;1.23;6.53;0.0;0.0;0.0;960.7;0.07
2019;307;365;beauce_5_sa_050;BTH;BTH;405.17;1.71;23.93;2.73;0.0;0.88;0.0;432.71;0.07
2019;213;281;beauce_5_sa_051;solnu;;804.05;1.71;0.0;5.48;0.0;0.0;0.0;809.54;0.07
2019;282;365;beauce_5_sa_051;BTH;BTH;551.85;1.71;17.84;3.76;0.0;0.87;0.0;574.32;0.07
2019;213;277;beauce_5_sa_052;solnu;;782.96;1.71;0.0;5.37;0.0;0.0;0.0;788.33;0.07
2019;278;365;beauce_5_sa_052;BTH;BTH;575.96;1.71;15.44;3.89;0.0;0.98;0.0;596.27;0.07
2019;213;305;beauce_5_sa_053;solnu;;948.08;1.71;0.0;6.48;0.0;0.0;0.0;954.56;0.07
2019;306;365;beauce_5_sa_053;BTH;BTH;410.57;1.71;25.11;2.78;0.0;0.93;0.0;439.38;0.07
2019;213;316;beauce_5_sa_054;solnu;;1043.48;1.71;7.67;7.13;0.0;0.0;0.0;1058.28;0.07
2019;317;365;beauce_5_sa_054;BTH;BTH;315.2;1.71;27.03;2.13;5.99;1.16;387.87;739.37;0.07
2019;213;316;beauce_5_sa_055;solnu;;1043.48;1.71;7.67;7.13;0.0;0.0;0.0;1058.28;0.07
2019;317;365;beauce_5_sa_055;BTH;BTH;315.2;1.71;17.93;2.13;0.0;0.95;0.0;336.2;0.07
2019;213;288;beauce_5_sa_056;solnu;;835.98;1.71;0.0;5.71;0.0;0.0;0.0;841.69;0.07
2019;289;365;beauce_5_sa_056;BTH;BTH;522.83;1.71;31.3;3.55;4.25;1.22;275.52;838.67;0.07
2019;213;313;beauce_5_sa_057;solnu;;1014.2;1.71;5.25;6.96;0.0;0.0;0.0;1026.42;0.07
2019;314;365;beauce_5_sa_057;BTH;BTH;344.47;1.71;27.31;2.3;3.03;1.13;196.52;574.76;0.07
2019;213;307;beauce_5_sa_058;solnu;;960.93;1.71;3.31;6.63;0.0;0.0;0.0;970.87;0.07
2019;308;365;beauce_5_sa_058;BTH;BTH;397.74;1.71;21.91;2.63;0.0;0.94;0.0;423.22;0.07
2019;213;259;beauce_5_sa_059;solnu;;644.85;1.71;0.0;4.42;0.0;0.0;0.0;649.27;0.07
2019;260;365;beauce_5_sa_059;BTH;BTH;716.21;1.71;0.7;4.86;0.0;1.12;0.0;722.89;0.07
2019;213;293;beauce_5_sa_060;solnu;;865.27;1.71;0.0;5.93;0.0;0.0;0.0;871.2;0.07
2019;294;365;beauce_5_sa_060;BTH;BTH;493.41;1.71;23.84;3.33;0.0;0.93;0.0;521.51;0.07
2019;213;290;beauce_5_sa_061;solnu;;843.5;1.71;0.0;5.76;0.0;0.0;0.0;849.26;0.07
2019;291;365;beauce_5_sa_061;BTH;BTH;513.83;1.71;22.22;3.49;0.0;0.88;0.0;540.42;0.07
2019;213;306;beauce_5_sa_062;solnu;;953.14;1.71;1.24;6.53;0.0;0.0;0.0;960.9;0.07
2019;307;365;beauce_5_sa_062;BTH;BTH;405.17;1.71;23.92;2.73;0.0;0.89;0.0;432.71;0.07
