annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;281;beauce_5_sa_000;solnu;;805.47;1.71;0.0;5.49;0.0;0.0;0.0;810.96;0.07
2019;282;365;beauce_5_sa_000;BTH;BTH;553.36;1.71;17.35;3.77;0.0;0.95;0.0;575.43;0.07
2019;213;314;beauce_5_sa_001;solnu;;1024.17;1.71;7.14;7.03;0.0;0.0;0.0;1038.34;0.07
2019;315;365;beauce_5_sa_001;BTH;BTH;334.51;1.71;18.38;2.23;0.0;0.95;0.0;356.06;0.07
2019;213;259;beauce_5_sa_002;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_002;BTH;BTH;714.67;1.71;0.71;4.85;0.0;1.11;0.0;721.34;0.07
2019;213;267;beauce_5_sa_003;solnu;;703.72;1.71;0.0;4.88;0.0;0.0;0.0;708.59;0.07
2019;268;365;beauce_5_sa_003;BTH;BTH;652.53;1.71;8.26;4.37;0.0;1.11;0.0;666.27;0.07
2019;213;289;beauce_5_sa_004;solnu;;839.76;1.71;0.0;5.73;0.0;0.0;0.0;845.49;0.07
2019;290;365;beauce_5_sa_004;BTH;BTH;517.77;1.71;21.44;3.52;0.0;0.89;0.0;543.62;0.07
2019;213;266;beauce_5_sa_005;solnu;;696.77;1.71;0.0;4.78;0.0;0.0;0.0;701.55;0.07
2019;267;365;beauce_5_sa_005;BTH;BTH;660.75;1.71;6.61;4.47;0.0;1.12;0.0;672.94;0.07
2019;213;268;beauce_5_sa_006;solnu;;718.3;1.71;0.0;4.95;0.0;0.0;0.0;723.25;0.07
2019;269;365;beauce_5_sa_006;BTH;BTH;639.32;1.71;9.01;4.3;0.0;1.13;0.0;653.76;0.07
2019;213;279;beauce_5_sa_007;solnu;;795.0;1.71;0.0;5.43;0.0;0.0;0.0;800.43;0.07
2019;280;365;beauce_5_sa_007;BTH;BTH;563.91;1.71;16.41;3.83;0.0;0.96;0.0;585.12;0.07
2019;213;292;beauce_5_sa_008;solnu;;855.55;1.71;0.0;5.88;0.0;0.0;0.0;861.43;0.07
2019;293;365;beauce_5_sa_008;BTH;BTH;503.16;1.71;23.26;3.38;0.0;0.93;0.0;530.73;0.07
2019;213;291;beauce_5_sa_009;solnu;;848.29;1.71;0.0;5.81;0.0;0.0;0.0;854.11;0.07
2019;292;365;beauce_5_sa_009;BTH;BTH;510.23;1.71;22.66;3.44;0.0;0.91;0.0;537.24;0.07
2019;213;284;beauce_5_sa_010;solnu;;818.91;1.71;0.0;5.59;0.0;0.0;0.0;824.5;0.07
2019;285;365;beauce_5_sa_010;BTH;BTH;539.86;1.71;25.11;3.67;2.49;1.04;161.58;733.76;0.07
2019;213;306;beauce_5_sa_011;solnu;;951.32;1.71;1.16;6.52;0.0;0.0;0.0;959.0;0.07
2019;307;365;beauce_5_sa_011;BTH;BTH;405.18;1.71;23.96;2.73;0.0;0.82;0.0;432.68;0.07
2019;213;273;beauce_5_sa_012;solnu;;759.63;1.71;0.0;5.21;0.0;0.0;0.0;764.84;0.07
2019;274;365;beauce_5_sa_012;BTH;BTH;597.5;1.71;13.74;4.04;0.0;0.94;0.0;616.22;0.07
2019;213;272;beauce_5_sa_013;solnu;;752.92;1.71;0.0;5.16;0.0;0.0;0.0;758.08;0.07
2019;273;365;beauce_5_sa_013;BTH;BTH;604.65;1.71;13.36;4.09;0.0;1.0;0.0;623.1;0.07
2019;213;268;beauce_5_sa_014;solnu;;718.35;1.71;0.0;4.95;0.0;0.0;0.0;723.29;0.07
2019;269;365;beauce_5_sa_014;BTH;BTH;640.51;1.71;7.88;4.31;0.0;1.14;0.0;653.84;0.07
2019;213;259;beauce_5_sa_015;solnu;;644.25;1.71;0.0;4.41;0.0;0.0;0.0;648.66;0.07
2019;260;365;beauce_5_sa_015;BTH;BTH;714.67;1.71;0.71;4.85;0.0;1.11;0.0;721.34;0.07
2019;213;312;beauce_5_sa_016;solnu;;1004.94;1.71;5.1;6.89;0.0;0.0;0.0;1016.94;0.07
2019;313;365;beauce_5_sa_016;BTH;BTH;353.71;1.71;20.31;2.37;0.0;0.93;0.0;377.32;0.07
2019;213;298;beauce_5_sa_017;solnu;;902.6;1.71;0.0;6.18;0.0;0.0;0.0;908.77;0.07
2019;299;365;beauce_5_sa_017;BTH;BTH;456.07;1.71;24.67;3.08;0.0;0.92;0.0;484.74;0.07
2019;213;276;beauce_5_sa_018;solnu;;779.5;1.71;0.0;5.32;0.0;0.0;0.0;784.82;0.07
2019;277;365;beauce_5_sa_018;BTH;BTH;578.05;1.71;15.7;3.93;0.0;0.94;0.0;598.62;0.07
2019;213;291;beauce_5_sa_019;solnu;;848.31;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_019;BTH;BTH;510.29;1.71;25.81;3.44;1.0;0.98;64.71;606.24;0.07
2019;213;308;beauce_5_sa_020;solnu;;975.66;1.71;3.67;6.67;0.0;0.0;0.0;986.0;0.07
2019;309;365;beauce_5_sa_020;BTH;BTH;383.02;1.71;21.56;2.59;0.0;0.94;0.0;408.11;0.07
2019;213;272;beauce_5_sa_021;solnu;;753.24;1.71;0.0;5.16;0.0;0.0;0.0;758.4;0.07
2019;273;365;beauce_5_sa_021;BTH;BTH;606.18;1.71;12.36;4.1;0.0;1.04;0.0;623.68;0.07
2019;213;297;beauce_5_sa_022;solnu;;893.11;1.71;0.0;6.13;0.0;0.0;0.0;899.24;0.07
2019;298;365;beauce_5_sa_022;BTH;BTH;465.57;1.71;24.56;3.12;0.0;0.93;0.0;494.19;0.07
2019;213;257;beauce_5_sa_023;solnu;;633.07;1.71;0.0;4.34;0.0;0.0;0.0;637.41;0.07
2019;258;365;beauce_5_sa_023;BTH;BTH;726.23;1.71;0.75;4.93;0.0;1.12;0.0;733.03;0.07
2019;213;311;beauce_5_sa_024;solnu;;993.99;1.71;4.86;6.83;0.0;0.0;0.0;1005.68;0.07
2019;312;365;beauce_5_sa_024;BTH;BTH;364.69;1.71;20.53;2.43;0.0;0.94;0.0;388.59;0.07
2019;213;261;beauce_5_sa_025;solnu;;656.22;1.71;0.0;4.52;0.0;0.0;0.0;660.74;0.07
2019;262;365;beauce_5_sa_025;BTH;BTH;705.78;1.71;0.81;4.77;0.0;1.11;0.0;712.47;0.07
2019;213;260;beauce_5_sa_026;solnu;;649.39;1.71;0.0;4.44;0.0;0.0;0.0;653.83;0.07
2019;261;365;beauce_5_sa_026;BTH;BTH;714.57;1.71;0.72;4.85;0.0;1.15;0.0;721.29;0.07
2019;213;295;beauce_5_sa_027;solnu;;879.06;1.71;0.0;6.02;0.0;0.0;0.0;885.08;0.07
2019;296;365;beauce_5_sa_027;BTH;BTH;479.44;1.71;24.2;3.24;0.0;0.91;0.0;507.79;0.07
2019;213;266;beauce_5_sa_028;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_028;BTH;BTH;661.48;1.71;6.17;4.47;0.0;1.13;0.0;673.24;0.07
2019;213;316;beauce_5_sa_029;solnu;;1043.48;1.71;7.67;7.13;0.0;0.0;0.0;1058.28;0.07
2019;317;365;beauce_5_sa_029;BTH;BTH;315.2;1.71;17.93;2.13;0.0;0.95;0.0;336.2;0.07
2019;213;311;beauce_5_sa_030;solnu;;993.99;1.71;4.86;6.83;0.0;0.0;0.0;1005.68;0.07
2019;312;365;beauce_5_sa_030;BTH;BTH;364.69;1.71;20.53;2.43;0.0;0.94;0.0;388.59;0.07
2019;213;302;beauce_5_sa_031;solnu;;929.06;1.71;0.0;6.35;0.0;0.0;0.0;935.41;0.07
2019;303;365;beauce_5_sa_031;BTH;BTH;429.6;1.71;25.01;2.91;0.0;0.93;0.0;458.45;0.07
2019;213;313;beauce_5_sa_032;solnu;;1014.2;1.71;5.25;6.96;0.0;0.0;0.0;1026.42;0.07
2019;314;365;beauce_5_sa_032;BTH;BTH;344.47;1.71;20.23;2.3;0.0;0.94;0.0;367.94;0.07
2019;213;258;beauce_5_sa_033;solnu;;640.03;1.71;0.0;4.39;0.0;0.0;0.0;644.42;0.07
2019;259;365;beauce_5_sa_033;BTH;BTH;722.23;1.71;0.7;4.89;0.0;1.12;0.0;728.95;0.07
2019;213;285;beauce_5_sa_034;solnu;;822.26;1.71;0.0;5.61;0.0;0.0;0.0;827.87;0.07
2019;286;365;beauce_5_sa_034;BTH;BTH;536.5;1.71;26.96;3.65;3.41;1.07;220.73;792.32;0.07
2019;213;271;beauce_5_sa_035;solnu;;743.7;1.71;0.0;5.11;0.0;0.0;0.0;748.81;0.07
2019;272;365;beauce_5_sa_035;BTH;BTH;612.27;1.71;12.17;4.13;0.0;1.04;0.0;629.62;0.07
2019;213;290;beauce_5_sa_036;solnu;;844.36;1.71;0.0;5.77;0.0;0.0;0.0;850.12;0.07
2019;291;365;beauce_5_sa_036;BTH;BTH;514.57;1.71;22.22;3.5;0.0;0.96;0.0;541.25;0.07
2019;213;310;beauce_5_sa_037;solnu;;986.4;1.71;4.01;6.76;0.0;0.0;0.0;997.17;0.07
2019;311;365;beauce_5_sa_037;BTH;BTH;372.25;1.71;21.31;2.5;0.0;0.93;219.14;396.99;0.07
2019;213;279;beauce_5_sa_038;solnu;;796.32;1.71;0.0;5.44;0.0;0.0;0.0;801.75;0.07
2019;280;365;beauce_5_sa_038;BTH;BTH;563.84;1.71;17.08;3.83;0.0;0.96;0.0;585.71;0.07
2019;213;292;beauce_5_sa_039;solnu;;855.55;1.71;0.0;5.88;0.0;0.0;0.0;861.43;0.07
2019;293;365;beauce_5_sa_039;BTH;BTH;503.16;1.71;23.26;3.38;0.0;0.93;0.0;530.73;0.07
2019;213;275;beauce_5_sa_040;solnu;;773.87;1.71;0.0;5.3;0.0;0.0;0.0;779.16;0.07
2019;276;365;beauce_5_sa_040;BTH;BTH;585.04;1.71;14.42;3.96;0.0;1.0;0.0;604.42;0.07
2019;213;269;beauce_5_sa_041;solnu;;728.16;1.71;0.0;5.0;0.0;0.0;0.0;733.16;0.07
2019;270;365;beauce_5_sa_041;BTH;BTH;630.75;1.71;8.73;4.26;0.0;1.15;0.0;644.88;0.07
