annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;303;beauce_5_sa_000;solnu;;0.0;0.0;22.91;0.0;0.0;35.0;57.9;0.01;0.0;0;0;0;-254.84;0.0;0.01;0.0;0.0
2019;304;365;beauce_5_sa_000;BTH;;0.34;0.69;10.26;0.0;4.92;58.07;114.43;0.08;0.0;0;2.9;0;-115.65;0.07;0.01;0.69;0.34
2019;213;257;beauce_5_sa_001;solnu;;0.0;0.0;15.74;0.0;0.0;35.0;50.73;0.01;0.0;0;0;0;-174.92;0.0;0.01;0.0;0.0
2019;258;365;beauce_5_sa_001;BTH;;0.33;0.0;17.84;0.0;51.8;50.89;16.43;0.01;0.0;0;30.48;0;-200.17;0.0;0.01;0.0;0.33
2019;213;312;beauce_5_sa_002;solnu;;0.0;0.0;24.7;0.0;0.0;35.0;59.67;0.03;0.0;0;0;0;-274.08;0.01;0.01;0.0;0.0
2019;313;365;beauce_5_sa_002;BTH;;0.27;0.0;8.48;0.0;3.33;59.91;64.51;0.05;0.0;0;1.96;0;-96.47;0.04;0.01;0.0;0.27
2019;213;296;beauce_5_sa_003;solnu;;0.0;0.0;21.75;0.0;0.0;35.0;56.74;0.01;0.0;0;0;0;-241.57;0.0;0.01;0.0;0.0
2019;297;365;beauce_5_sa_003;BTH;;0.26;0.0;11.43;0.0;7.6;56.97;60.24;0.06;0.0;0;4.47;0;-128.99;0.05;0.01;0.0;0.26
2019;213;274;beauce_5_sa_004;solnu;;0.0;0.0;18.84;0.0;0.0;35.0;53.83;0.01;0.0;0;0;0;-209.24;0.0;0.01;0.0;0.0
2019;275;365;beauce_5_sa_004;BTH;;0.27;0.0;14.31;0.0;30.26;53.97;37.57;0.04;0.0;0;17.8;0;-161.07;0.03;0.01;0.0;0.27
2019;213;297;beauce_5_sa_005;solnu;;0.0;0.0;21.98;0.0;0.0;35.0;56.97;0.01;0.0;0;0;0;-243.58;0.0;0.01;0.0;0.0
2019;298;365;beauce_5_sa_005;BTH;;0.27;0.0;11.2;0.0;7.14;57.12;60.7;0.06;0.0;0;4.2;0;-126.97;0.05;0.01;0.0;0.27
2019;213;264;beauce_5_sa_006;solnu;;0.0;0.0;16.75;0.0;0.0;35.0;51.74;0.01;0.0;0;0;0;-186.1;0.0;0.01;0.0;0.0
2019;265;365;beauce_5_sa_006;BTH;;0.31;0.0;16.36;0.0;43.46;51.96;24.31;0.02;0.0;0;25.57;0;-183.76;0.01;0.01;0.0;0.31
2019;213;302;beauce_5_sa_007;solnu;;0.0;0.0;22.76;0.0;0.0;35.0;57.75;0.01;0.0;0;0;0;-253.42;0.0;0.01;0.0;0.0
2019;303;365;beauce_5_sa_007;BTH;;0.27;0.0;10.42;0.0;5.26;57.9;62.58;0.06;0.0;0;3.09;0;-117.17;0.05;0.01;0.0;0.27
2019;213;271;beauce_5_sa_008;solnu;;0.0;0.0;18.34;0.0;0.0;35.0;53.33;0.01;0.0;0;0;0;-203.06;0.0;0.01;0.0;0.0
2019;272;365;beauce_5_sa_008;BTH;;0.29;0.0;14.84;0.0;36.21;53.49;31.63;0.03;0.0;0;21.31;0;-167.55;0.02;0.01;0.0;0.29
2019;213;277;beauce_5_sa_009;solnu;;0.0;0.0;19.23;0.0;0.0;35.0;54.22;0.01;0.0;0;0;0;-213.23;0.0;0.01;0.0;0.0
2019;278;365;beauce_5_sa_009;BTH;;0.26;0.0;13.88;0.0;26.63;54.32;41.16;0.04;0.0;0;15.67;0;-156.59;0.04;0.01;0.0;0.26
2019;213;316;beauce_5_sa_010;solnu;;0.0;0.0;25.56;0.0;0.0;35.0;60.53;0.03;0.0;0;0;0;-284.58;0.02;0.02;0.0;0.0
2019;317;365;beauce_5_sa_010;BTH;;0.27;0.28;7.61;0.0;2.32;60.88;86.23;0.05;0.0;0;1.37;0;-85.96;0.04;0.0;0.28;0.27
2019;213;263;beauce_5_sa_011;solnu;;0.0;0.0;16.62;0.0;0.0;35.0;51.61;0.01;0.0;0;0;0;-182.73;0.0;0.01;0.0;0.0
2019;264;365;beauce_5_sa_011;BTH;;0.32;0.0;16.56;0.0;47.01;51.75;20.82;0.02;0.0;0;27.66;0;-187.91;0.01;0.01;0.0;0.32
2019;213;311;beauce_5_sa_012;solnu;;0.0;0.0;24.47;0.0;0.0;35.0;59.45;0.03;0.0;0;0;0;-271.09;0.01;0.01;0.0;0.0
2019;312;365;beauce_5_sa_012;BTH;;0.27;0.0;8.7;0.0;3.51;59.67;64.32;0.05;0.0;0;2.07;0;-99.46;0.04;0.01;0.0;0.27
2019;213;282;beauce_5_sa_013;solnu;;0.0;0.0;19.76;0.0;0.0;35.0;54.74;0.01;0.0;0;0;0;-220.42;0.0;0.01;0.0;0.0
2019;283;365;beauce_5_sa_013;BTH;;0.28;0.0;13.43;0.0;22.47;54.93;45.37;0.05;0.0;0;13.23;0;-150.21;0.04;0.01;0.0;0.28
2019;213;309;beauce_5_sa_014;solnu;;0.0;0.0;24.02;0.0;0.0;35.0;59.0;0.02;0.0;0;0;0;-267.71;0.01;0.01;0.0;0.0
2019;310;365;beauce_5_sa_014;BTH;;0.27;0.0;9.16;0.0;4.07;59.18;63.76;0.05;0.0;0;2.4;0;-102.83;0.05;0.01;0.0;0.27
2019;213;270;beauce_5_sa_015;solnu;;0.0;0.0;18.13;0.0;0.0;35.0;53.12;0.01;0.0;0;0;0;-200.72;0.0;0.01;0.0;0.0
2019;271;365;beauce_5_sa_015;BTH;;0.34;0.0;15.05;0.0;37.3;53.33;30.5;0.03;0.0;0;21.95;0;-169.9;0.02;0.01;0.0;0.34
2019;213;292;beauce_5_sa_016;solnu;;0.0;0.0;21.07;0.0;0.0;35.0;56.06;0.01;0.0;0;0;0;-233.31;0.0;0.01;0.0;0.0
2019;293;365;beauce_5_sa_016;BTH;;0.26;0.0;12.1;0.0;10.9;56.24;56.94;0.06;0.0;0;6.41;0;-137.16;0.05;0.01;0.0;0.26
2019;213;278;beauce_5_sa_017;solnu;;0.0;0.0;19.34;0.0;0.0;35.0;54.33;0.01;0.0;0;0;0;-215.55;0.0;0.01;0.0;0.0
2019;279;365;beauce_5_sa_017;BTH;;0.26;0.0;13.79;0.0;25.64;54.42;42.18;0.04;0.0;0;15.09;0;-154.53;0.04;0.01;0.0;0.26
