sortie,parametre_1,parametre_2,R2_interaction,R2_cellules,R2_additif,n,n_cellules
N_lixi,type_f2_2,Dose_F3_2,0.048249191563304095,0.15990614836551553,0.11165695680221144,60,12
N_lixi,n_ferti,type_f3_2,0.04759814501149939,0.06453670773459086,0.016938562723091466,60,9
N_lixi,n_ferti,prepa_1,0.04651518115193454,0.08096169889747118,0.03444651774553664,60,9
N_lixi,prepa_1,Jours_semis_F1,0.04627227442459325,0.1122403281280544,0.06596805370346115,60,12
N_lixi,nb_prepa,nb_f3,0.046037843480491225,0.0669842143621151,0.020946370881623877,60,9
N_lixi,nb_prepa,Dose_F2_1,0.0456099176534267,0.09081247956411265,0.045202561910685946,60,12
N_lixi,nb_prepa,nb_f2,0.04549621158041561,0.08801415610462204,0.04251794452420643,60,9
N_lixi,prepa_1,type_f2_2,0.04472416131705115,0.16026249379002688,0.11553833247297574,60,9
N_lixi,prepa_2,type_f3_1,0.04463562312666047,0.10667665800679882,0.062041034880138346,60,9
N_lixi,nb_f3,Jours_F2_F3,0.04423883103585835,0.16788789622696387,0.12364906519110552,60,12
N_lixi,has_prepa,type_f3_2,0.044207105155308235,0.0631247578293066,0.018917652673998364,60,9
N_lixi,n_ferti,nb_f3,0.043974867169849996,0.06190644049493865,0.017931573325088657,60,9
N_lixi,type_f2_1,Jour_Semis,0.04306355533198747,0.8744807802879386,0.8314172249559512,60,12
N_lixi,nb_prepa,Jour_Semis,0.04227527727428004,0.8867801857391626,0.8445049084648826,60,12
N_lixi,nb_f3,Dose_F3_2,0.04209208089150174,0.08628596944580103,0.04419388855429929,60,12
N_lixi,type_f1_2,Dose_F2_2,0.04195060404641093,0.11118842555408492,0.06923782150767399,60,12
N_lixi,has_prepa,Jour_Semis,0.04065572226917091,0.894712431440266,0.8540567091710951,60,12
N_lixi,prepa_1,nb_f3,0.04039648951538988,0.06819492404159422,0.02779843452620434,60,9
N_lixi,nb_f1,type_f1_1,0.039457713371865766,0.06366728145022615,0.02420956807836039,60,9
N_lixi,has_prepa,type_f1_2,0.039162740502674875,0.04743095176869783,0.008268211266022951,60,9
N_lixi,type_f2_2,Jours_F2_F3,0.03880872910751865,0.18785383062817096,0.1490451015206523,60,12
N_lixi,type_f3_1,type_f3_2,0.03864247427036416,0.08059748418902568,0.04195500991866152,60,9
N_lixi,nb_prepa,prepa_1,0.03822957122037163,0.0790074391839789,0.04077786796360727,60,9
N_lixi,type_f3_2,Jour_Semis,0.038146861926329434,0.8865918017072338,0.8484449397809044,60,12
N_lixi,has_prepa,type_f2_2,0.03762843578117947,0.1320035942944895,0.09437515851331002,60,9
N_lixi,has_prepa,nb_prepa,0.0375232518770936,0.06221434865936504,0.024691096782271438,60,9
N_lixi,prepa_2,Jours_F2_F3,0.036746538479059176,0.16913902259349578,0.1323924841144366,60,11
N_lixi,prepa_2,type_f1_2,0.035927889060859974,0.06656567572333416,0.030637786662474187,60,9
N_lixi,n_ferti,Jours_av_PREPA,0.03544510922141508,0.10231305273989788,0.0668679435184828,60,12
N_lixi,n_ferti,prepa_2,0.03520351081174977,0.06707325767454875,0.031869746862798976,60,9
N_lixi,has_prepa,nb_f1,0.03493452495124949,0.05950941828659306,0.024574893335343573,60,9
N_lixi,nb_f1,Dose_F3_1,0.03344477646397659,0.08745794359213344,0.05401316712815685,60,12
N_lixi,prepa_1,Jour_Semis,0.033341298593275726,0.8754350472795651,0.8420937486862894,60,12
N_lixi,nb_prepa,type_f2_2,0.03258841625424791,0.13469960923989888,0.10211119298565097,60,9
N_lixi,has_prepa,Jours_semis_F1,0.03257632409824418,0.11647131748685402,0.08389499338860984,60,12
N_lixi,prepa_2,Dose_F1_1,0.03234196126275091,0.09296629818183122,0.06062433691908031,60,12
N_lixi,n_ferti,nb_f1,0.03195681418089469,0.05244618441440185,0.020489370233507165,60,9
N_lixi,prepa_2,Jour_Semis,0.031921323368679144,0.8761366211701349,0.8442152978014558,60,12
N_lixi,nb_f3,type_f3_2,0.03130586153178572,0.0537812033436359,0.02247534181185018,60,9
N_lixi,type_f1_1,nb_f3,0.03122605840517778,0.0622263086690632,0.03100025026388542,60,9
N_lixi,n_ferti,Dose_F3_1,0.031168117124661165,0.07947995197656388,0.04831183485190271,60,12
N_lixi,nb_f1,Jours_op_recolte,0.031026387795255794,0.06680979887413052,0.03578341107887473,60,12
N_lixi,Jour_Semis,Dose_F2_1,0.03016714150940847,0.9073618600158782,0.8771947185064697,60,16
N_lixi,nb_f3,Jour_Semis,0.029947935457852015,0.8805906191341784,0.8506426836763263,60,12
N_lixi,n_ferti,nb_f2,0.027061465129063156,0.06067231630545966,0.033610851176396506,60,9
N_lixi,prepa_2,nb_f1,0.02669846571910295,0.0695811387443499,0.04288267302524695,60,9
N_lixi,type_f2_2,Dose_F2_1,0.026316175142680365,0.12966880577273376,0.1033526306300534,60,12
N_lixi,prepa_2,Jours_av_PREPA,0.026278462383422574,0.11555110985398964,0.08927264747056707,60,12
N_lixi,n_ferti,type_f2_1,0.025233500576714474,0.07465724652410599,0.04942374594739152,60,9
N_lixi,n_ferti,type_f2_2,0.02506815297981968,0.11579596153876959,0.09072780855894991,60,9
N_lixi,nb_f1,type_f3_1,0.02492108987083419,0.06761252969229425,0.042691439821460064,60,9
N_lixi,type_f1_1,type_f1_2,0.02367995748145968,0.03767407655418664,0.013994119072726963,60,9
N_lixi,type_f1_1,Dose_F3_2,0.02342635407418936,0.06574568165022554,0.04231932757603618,60,12
N_lixi,type_f3_1,Jour_Semis,0.02103922162154337,0.869518421549029,0.8484791999274857,60,12
N_lixi,nb_f1,type_f2_1,0.020630389842838603,0.08100286436766946,0.060372474524830855,60,9
N_lixi,type_f2_1,Jours_av_PREPA,0.020545753246271392,0.12115888176419931,0.10061312851792792,60,12
N_lixi,has_prepa,type_f3_1,0.019770589377777092,0.05600860574973521,0.036238016371958115,60,9
N_lixi,type_f3_1,Dose_F1_2,0.019645525258680574,0.09139975319191251,0.07175422793323194,60,12
N_lixi,type_f1_2,Jour_Semis,0.01572252128572882,0.8790928179408171,0.8633702966550882,60,12
N_lixi,type_f1_2,Dose_F1_2,0.01470822582100495,0.04807593704234159,0.03336771122133664,60,12
N_lixi,nb_f2,Dose_F1_2,0.014290768303486301,0.061232371510112515,0.046941603206626215,60,12
N_lixi,type_f2_1,type_f3_1,0.013094945538169589,0.07100668385496645,0.05791173831679686,60,9
N_lixi,type_f1_1,type_f2_2,0.013007415230428365,0.10496342736789888,0.09195601213747051,60,9
N_lixi,type_f1_1,Jour_Semis,0.011914793535562018,0.8848853605095006,0.8729705669739386,60,12
N_lixi,n_ferti,Jour_Semis,0.006849121231645494,0.8695930119022073,0.8627438906705618,60,12
N_lixi,nb_f1,Jour_Semis,0.006823282325195579,0.8735588591860369,0.8667355768608414,60,12
N_lixi,type_f1_1,type_f2_1,0.00552693692640005,0.058437309926369085,0.052910372999969035,60,9
