annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;265;beauce_5_sa_000;solnu;;0.0;0.0;16.98;0.0;0.0;35.0;51.97;0.01;0.0;0;0;0;-187.68;0.0;0.01;0.0;0.0
2019;266;365;beauce_5_sa_000;BTH;;0.32;0.0;16.19;0.0;44.25;52.14;23.57;0.02;0.0;0;26.04;0;-182.82;0.01;0.01;0.0;0.32
2019;213;275;beauce_5_sa_001;solnu;;0.0;0.0;18.95;0.0;0.0;35.0;53.94;0.01;0.0;0;0;0;-210.62;0.0;0.01;0.0;0.0
2019;276;365;beauce_5_sa_001;BTH;;0.27;0.0;14.15;0.0;28.46;54.01;39.32;0.04;0.0;0;16.74;0;-159.02;0.03;0.01;0.0;0.27
2019;213;315;beauce_5_sa_002;solnu;;0.0;0.0;25.41;0.0;0.0;35.0;60.38;0.03;0.0;0;0;0;-282.13;0.02;0.02;0.0;0.0
2019;316;365;beauce_5_sa_002;BTH;;0.27;0.0;7.77;0.0;2.68;60.53;65.15;0.04;0.0;0;1.58;0;-88.39;0.04;0.0;0.0;0.27
2019;213;283;beauce_5_sa_003;solnu;;0.0;0.0;19.94;0.0;0.0;35.0;54.93;0.01;0.0;0;0;0;-221.26;0.0;0.01;0.0;0.0
2019;284;365;beauce_5_sa_003;BTH;;0.27;0.0;13.24;0.0;22.61;55.01;45.24;0.05;0.0;0;13.31;0;-149.32;0.04;0.01;0.0;0.27
2019;213;296;beauce_5_sa_004;solnu;;0.0;0.0;21.75;0.0;0.0;35.0;56.73;0.01;0.0;0;0;0;-241.55;0.0;0.01;0.0;0.0
2019;297;365;beauce_5_sa_004;BTH;;0.27;0.0;11.43;0.0;7.6;56.97;60.24;0.06;0.0;0;4.47;0;-129.0;0.05;0.01;0.0;0.27
2019;213;288;beauce_5_sa_005;solnu;;0.0;0.0;20.41;0.0;0.0;35.0;55.4;0.01;0.0;0;0;0;-227.45;0.0;0.01;0.0;0.0
2019;289;365;beauce_5_sa_005;BTH;;0.24;0.0;12.68;0.0;17.13;55.5;50.66;0.05;0.0;0;10.08;0;-142.24;0.04;0.01;0.0;0.24
2019;213;261;beauce_5_sa_006;solnu;;0.0;0.0;16.13;0.0;0.0;35.0;51.12;0.01;0.0;0;0;0;-178.38;0.0;0.01;0.0;0.0
2019;262;365;beauce_5_sa_006;BTH;;0.32;0.0;17.05;0.0;50.85;51.31;16.99;0.01;0.0;0;29.92;0;-192.18;0.0;0.01;0.0;0.32
2019;213;269;beauce_5_sa_007;solnu;;0.0;0.0;17.92;0.0;0.0;35.0;52.91;0.01;0.0;0;0;0;-198.59;0.0;0.01;0.0;0.0
2019;270;365;beauce_5_sa_007;BTH;;0.33;0.0;15.26;0.0;39.62;53.12;28.19;0.03;0.0;0;23.32;0;-172.02;0.02;0.01;0.0;0.33
2019;213;272;beauce_5_sa_008;solnu;;0.0;0.0;18.48;0.0;0.0;35.0;53.47;0.01;0.0;0;0;0;-205.17;0.0;0.01;0.0;0.0
2019;273;365;beauce_5_sa_008;BTH;;0.28;0.0;14.65;0.0;32.07;53.65;35.72;0.04;0.0;0;18.87;0;-164.78;0.03;0.01;0.0;0.28
2019;213;294;beauce_5_sa_009;solnu;;0.0;0.0;21.41;0.0;0.0;35.0;56.39;0.01;0.0;0;0;0;-238.03;0.0;0.01;0.0;0.0
2019;295;365;beauce_5_sa_009;BTH;;0.27;0.0;11.77;0.0;8.74;56.55;59.1;0.06;0.0;0;5.14;0;-132.52;0.05;0.01;0.0;0.27
2019;213;260;beauce_5_sa_010;solnu;;0.0;0.0;15.94;0.0;0.0;35.0;50.93;0.01;0.0;0;0;0;-177.26;0.0;0.01;0.0;0.0
2019;261;365;beauce_5_sa_010;BTH;;0.33;0.0;17.37;0.0;51.07;51.13;16.89;0.01;0.0;0;30.05;0;-194.85;0.0;0.01;0.0;0.33
