annee;jourDebut;jourFin;parcelle;couvert;itk;N_lixivie[kgN/ha];N_volatilise_NH3[kgN/ha];N_mineralise_net_SOM[kgN/ha];N_mineralise_net_residus[kgN/ha];N_acquis_couvert[kgN/ha];N_mineral_debut[kgN/ha];N_mineral_fin[kgN/ha];emissions_N2O_directes[kgN/ha];emissions_N2[kgN/ha];N_fixe_legumineuses[kgN/ha];satisfactionAzote_culture[%];satisfactionAzote_ci[%];delta_Corg[kgC/ha];emissions_N2O_denit[kgN-N2O/ha];emissions_N2O_nit[kgN-N2O/ha];emissions_N2O_indirectes_volat[kgN-N2O/ha];emissions_N2O_indirectes_lixiv[kgN-N2O/ha]
2019;213;291;beauce_5_sa_000;solnu;;0.0;0.0;20.83;0.0;0.0;35.0;55.82;0.01;0.0;0;0;0;-231.35;0.0;0.01;0.0;0.0
2019;292;365;beauce_5_sa_000;BTH;;0.26;0.0;12.34;0.0;12.39;56.06;55.45;0.06;0.0;0;7.29;0;-139.14;0.05;0.01;0.0;0.26
2019;213;287;beauce_5_sa_001;solnu;;0.0;0.0;20.36;0.0;0.0;35.0;55.34;0.01;0.0;0;0;0;-227.11;0.0;0.01;0.0;0.0
2019;288;365;beauce_5_sa_001;BTH;;0.31;0.53;12.82;0.0;18.59;55.45;88.77;0.07;0.0;0;10.94;0;-143.46;0.06;0.01;0.53;0.31
2019;213;273;beauce_5_sa_002;solnu;;0.0;0.0;18.99;0.0;0.0;35.0;53.97;0.01;0.0;0;0;0;-210.53;0.0;0.01;0.0;0.0
2019;274;365;beauce_5_sa_002;BTH;;0.31;0.05;14.57;0.0;32.39;54.14;39.65;0.04;0.0;0;19.06;0;-164.28;0.03;0.01;0.05;0.31
2019;213;302;beauce_5_sa_003;solnu;;0.0;0.0;22.72;0.0;0.0;35.0;57.71;0.01;0.0;0;0;0;-252.98;0.0;0.01;0.0;0.0
2019;303;365;beauce_5_sa_003;BTH;;0.25;0.15;10.41;0.0;5.26;57.86;73.5;0.06;0.0;0;3.09;0;-117.12;0.06;0.01;0.15;0.25
2019;213;300;beauce_5_sa_004;solnu;;0.0;0.0;22.54;0.0;0.0;35.0;57.53;0.01;0.0;0;0;0;-250.35;0.0;0.01;0.0;0.0
2019;301;365;beauce_5_sa_004;BTH;;0.31;0.52;10.73;0.0;5.61;57.7;101.45;0.07;0.0;0;3.3;0;-121.29;0.06;0.01;0.52;0.31
2019;213;263;beauce_5_sa_005;solnu;;0.0;0.0;16.6;0.0;0.0;35.0;51.59;0.01;0.0;0;0;0;-182.52;0.0;0.01;0.0;0.0
