,n_ferti,has_prepa,nb_prepa,prepa_1,prepa_2,nb_f1,type_f1_1,type_f1_2,nb_f2,type_f2_1,type_f2_2,nb_f3,type_f3_1,type_f3_2,Jour_Semis,Jours_av_PREPA,Jours_semis_F1,Jours_F1_F2,Jours_F2_F3,Jours_op_recolte,Dose_F1_1,Dose_F1_2,Dose_F2_1,Dose_F2_2,Dose_F3_1,Dose_F3_2
nb_f3,0.0010390966334076213,0.00013797814836258304,0.00022457322766999965,0.0010142497054619337,5.9874589508956966e-05,0.0016047024545803312,0.0005852451795060887,0.0009360483409799336,0.00034642577665899843,0.0006811767331179608,0.0008159328363062102,0.0,0.001511411098776061,0.0015650504756438144,0.0012788067192230912,0.0004885829849216039,0.0015754540547957552,0.0008127563946443983,0.00032227280990160256,0.0011025961634179016,0.0011580678377846043,0.00035516138248947726,0.0010040394586363632,0.0006023398476355801,0.0003557054429407236,0.0004705144221723856
type_f3_1,0.0009145473809359927,7.237925842751292e-05,0.0003039915308861163,0.0006833827580993157,0.0009797153912062262,0.0011397110565243285,0.00035103736272579233,0.0009712055708023248,0.00038258701347881896,0.0013745229226606037,0.00040568797443774063,0.001511411098776061,0.0,0.0006882408970763088,0.0006473879244469627,0.0007083831152170372,0.0010669370171497716,0.00034790480547086666,0.0016946843534609846,0.0011037306811244596,0.00045031823499008805,0.0014137086558960732,0.000806431634288618,4.536036905755658e-05,0.002038818213874416,0.0005992197050068704
type_f3_2,8.384880967893249e-05,3.0259259973353103e-05,0.00011908152663453464,0.0007364798542055517,0.0005853567003210047,0.00037754342189311174,0.0005439864679043227,0.0013338224927316178,0.00010291976942478076,0.0007105157059845713,0.0007733712437955065,0.0015650504756438144,0.0006882408970763088,0.0,0.000313312304906721,0.00140689469610078,0.001541338468968867,0.0002378706738459524,0.00011785120715634978,0.00129977521904312,0.0007575808473192502,0.0009081240788754164,0.00045940035690950065,0.001250148847741328,0.0002448909065143612,0.00016673353558305237
Jour_Semis,0.0008934748806528336,0.00015889060745943873,0.0005115911020573405,0.0007403026892713882,9.1550017152775e-05,0.0006319843686678484,0.0006065215250523615,0.00046665567567261146,0.0002524905568557223,0.0009036701473703612,0.0008276184116635665,0.0012788067192230912,0.0006473879244469627,0.000313312304906721,0.0,0.0007785059349798562,0.0009299050557343147,0.000735765891625717,0.000518765261176446,0.0020064654552642835,0.0003768234067904608,0.0003747334328522145,0.00019912868137461626,0.00137636795328544,0.0005929317924521227,0.000812565951979205
Jours_av_PREPA,0.001896922108221455,0.00012601924838939738,0.0009973205188308354,0.0008864713233128763,0.0005540059960720267,0.0003292744578664575,0.000561023873562716,0.0006999959550116897,0.0009711196754991214,0.0009224395809507291,0.001285257311920085,0.0004885829849216039,0.0007083831152170372,0.00140689469610078,0.0007785059349798562,0.0,0.00042068162481634364,0.0017313221188478556,0.0020239707973840337,0.0009503196986576645,0.0008003669453643392,0.0016506150585304802,0.0018731835201484248,0.0013137613390790115,0.0012072078627463068,0.0007781436690348364
Jours_semis_F1,0.000548816466757529,7.899854817317031e-05,0.0005998990287223727,0.0009122605356292057,0.0005460593704298411,0.0005969957506032353,0.0007498592283819994,0.0013985902685258456,0.0005521410433457774,0.0015663444185236575,0.0009709158302618759,0.0015754540547957552,0.0010669370171497716,0.001541338468968867,0.0009299050557343147,0.00042068162481634364,0.0,0.0009583183442353205,0.0007747813883264287,0.00028542450358659543,0.00108017883170064,0.0019059687008348147,0.0011930152756006729,0.0005174814073996004,0.0009114744623389681,0.0008224468042516975
Jours_F1_F2,0.000991466430617316,0.0008116514813485409,0.0004113261692775261,0.0009998186547215404,9.59505720392606e-05,0.0010233952431204507,0.00035495785771677557,0.0004255722257189287,0.00013720093680524847,0.0008280873273671663,0.0006598313852972382,0.0008127563946443983,0.00034790480547086666,0.0002378706738459524,0.000735765891625717,0.0017313221188478556,0.0009583183442353205,0.0,0.001403633399759907,0.0005693070628834951,0.0005318188216779651,0.0009796579266143635,0.0004936983408578843,0.0005192086656469197,0.0011495140968020845,0.0012598464305560997
Jours_F2_F3,0.0007609414347206078,0.0005402315598778129,0.0002576693274471964,0.0010701312682511732,0.00024449853772834373,0.0006801686801689577,0.00037885865927833606,0.0013794142280939559,2.8774901246864104e-05,0.000453032090142913,0.001051376074141741,0.00032227280990160256,0.0016946843534609846,0.00011785120715634978,0.000518765261176446,0.0020239707973840337,0.0007747813883264287,0.001403633399759907,0.0,0.0007690053398778929,0.0009304312218664235,0.0007792423148997862,0.00116764117123902,0.0006201926752847919,0.0005585151671950728,0.0012166172753765858
Jours_op_recolte,0.0009704815021545077,0.00022179052538084942,0.00020333648308545893,0.0003928137848159263,0.0005702831675125086,0.0008659929626507745,0.00046049348136001367,0.00142146476259708,0.0010425122756322347,0.0012393609788827753,0.0005407570933765316,0.0011025961634179016,0.0011037306811244596,0.00129977521904312,0.0020064654552642835,0.0009503196986576645,0.00028542450358659543,0.0005693070628834951,0.0007690053398778929,0.0,0.0010406578992661064,0.0008520721216898064,0.0010604513140559657,0.0005785744647031077,0.0012770848790050193,0.0010997498230375102
Dose_F1_1,0.0009463477497627659,0.00042970126655661467,0.00011100992516221986,0.00047437636696323615,0.00027399542681161293,0.0010197743828992412,0.0002237672805236457,0.0007077006499991434,7.724137057429914e-05,0.001162496654718126,0.00044884753230556296,0.0011580678377846043,0.00045031823499008805,0.0007575808473192502,0.0003768234067904608,0.0008003669453643392,0.00108017883170064,0.0005318188216779651,0.0009304312218664235,0.0010406578992661064,0.0,0.0014188307677842626,0.0007403019206834172,0.000528783790199161,0.0011045251584906879,0.0009763165197264057
Dose_F1_2,0.0009030587298077819,0.0004757502756328469,0.0005949471986893551,0.000487972275177051,9.674263620074175e-05,0.0007757770969950561,0.00037465707564110495,0.000878132710056545,0.0005273918493691188,0.0016197651440084115,0.0008991773041320261,0.00035516138248947726,0.0014137086558960732,0.0009081240788754164,0.0003747334328522145,0.0016506150585304802,0.0019059687008348147,0.0009796579266143635,0.0007792423148997862,0.0008520721216898064,0.0014188307677842626,0.0,0.0012068649538329312,0.0008840546876627275,0.0005348009092828176,0.00110575182234518
Dose_F2_1,0.0008195151206406015,0.0009880863597504508,0.0005045715928538863,0.0018562186093294963,0.0001434211218759307,0.0007047588988109421,0.00040025303509894083,0.0005661840921030725,7.1116724660647e-05,0.00025391825934595325,0.001024575781261139,0.0010040394586363632,0.000806431634288618,0.00045940035690950065,0.00019912868137461626,0.0018731835201484248,0.0011930152756006729,0.0004936983408578843,0.00116764117123902,0.0010604513140559657,0.0007403019206834172,0.0012068649538329312,0.0,0.0011848503367959395,0.0012274602250802458,0.0015562473450257963
Dose_F2_2,0.001250050232984079,0.0005776097473002562,0.0005645954124722241,0.0005519077661660932,0.0004215438053261078,0.0009197664538064254,0.00027284384676451445,0.0009694215109207205,0.00021616555590808773,0.001202876757932403,0.00150216432006689,0.0006023398476355801,4.536036905755658e-05,0.001250148847741328,0.00137636795328544,0.0013137613390790115,0.0005174814073996004,0.0005192086656469197,0.0006201926752847919,0.0005785744647031077,0.000528783790199161,0.0008840546876627275,0.0011848503367959395,0.0,0.00048211520607477354,0.001150879405119154
Dose_F3_1,0.0005834777137603275,0.0004825893827341554,0.0004621722582978105,0.00128161638088653,6.755525954715846e-05,0.0006855307694731971,0.0006505344380872691,0.0014554014864496256,0.00022983282759458934,4.770184387115073e-05,0.0008874151765951854,0.0003557054429407236,0.002038818213874416,0.0002448909065143612,0.0005929317924521227,0.0012072078627463068,0.0009114744623389681,0.0011495140968020845,0.0005585151671950728,0.0012770848790050193,0.0011045251584906879,0.0005348009092828176,0.0012274602250802458,0.00048211520607477354,0.0,0.0012800331916468233
Dose_F3_2,0.0013602734039485087,0.00018759803348344928,2.734472384657849e-05,0.0006253881072957324,0.00042107071605812507,0.00040875855061273114,0.0003214864909248938,0.0016685206948792164,0.00018833448407318265,0.0013700919974358738,0.0005457753737693194,0.0004705144221723856,0.0005992197050068704,0.00016673353558305237,0.000812565951979205,0.0007781436690348364,0.0008224468042516975,0.0012598464305560997,0.0012166172753765858,0.0010997498230375102,0.0009763165197264057,0.00110575182234518,0.0015562473450257963,0.001150879405119154,0.0012800331916468233,0.0
