ID_PDG;DATE;RRmm;Tmin;Tmax;ETP;RGI
90001;01/01/2023;10.200;-5.000;2.200;0.670;7.390
90001;02/01/2023;5.000;-5.000;1.900;0.670;6.530
90001;03/01/2023;17.900;-3.300;7.000;0.500;3.280
90001;04/01/2023;27.400;2.500;7.000;0.560;4.510
90001;05/01/2023;0.700;0.200;6.000;0.550;4.980
90001;06/01/2023;0.100;-1.200;4.700;0.640;5.720
90001;07/01/2023;6.800;-0.000;4.100;0.360;2.330
90001;08/01/2023;53.900;1.600;4.500;0.390;2.600
90001;09/01/2023;6.700;-1.900;3.200;0.480;4.240
90001;10/01/2023;0.000;-6.100;1.900;0.600;6.020
90001;11/01/2023;0.000;-8.200;1.300;0.590;6.700
90001;12/01/2023;0.000;-10.500;1.100;0.600;6.650
90001;13/01/2023;0.000;-10.400;1.800;0.760;8.340
90001;14/01/2023;0.500;-10.900;-0.400;0.490;5.120
90001;15/01/2023;2.800;-9.500;-0.900;0.640;8.030
90001;16/01/2023;4.700;-2.600;6.200;0.680;4.810
90001;17/01/2023;12.000;-5.700;4.700;0.730;5.650
90001;18/01/2023;1.200;-5.100;3.100;0.780;6.700
90001;19/01/2023;0.100;-2.100;5.700;0.880;8.500
90001;20/01/2023;17.800;-6.500;0.400;0.640;5.540
90001;21/01/2023;11.300;0.000;4.500;0.870;8.230
90001;22/01/2023;6.900;0.500;6.800;0.810;7.440
90001;23/01/2023;0.000;-1.800;9.200;1.060;9.240
90001;24/01/2023;0.000;-2.600;5.100;1.120;9.590
90001;25/01/2023;0.000;-3.300;5.300;1.000;8.290
90001;26/01/2023;5.500;-4.000;1.800;0.460;3.930
90001;27/01/2023;1.900;-4.500;5.500;0.880;8.190
90001;28/01/2023;0.000;-5.700;8.100;1.230;10.390
90001;29/01/2023;0.000;-3.400;9.000;1.360;10.350
90001;30/01/2023;0.000;-3.300;9.600;1.420;10.780
90001;31/01/2023;0.000;-7.000;2.800;1.100;10.880
90001;01/02/2023;9.200;-9.000;1.400;0.640;6.440
90001;02/02/2023;0.000;-9.600;-2.000;0.860;9.960
90001;03/02/2023;0.000;-13.700;-3.600;0.800;11.270
90001;04/02/2023;0.000;-13.300;-1.800;0.910;10.460
90001;05/02/2023;4.100;-9.300;-2.500;0.500;4.900
90001;06/02/2023;1.200;-6.800;0.200;0.610;5.870
90001;07/02/2023;0.400;-7.400;2.300;1.130;11.270
90001;08/02/2023;0.000;-10.000;1.000;1.040;11.190
90001;09/02/2023;0.000;-12.300;-1.400;1.020;12.360
90001;10/02/2023;0.000;-12.100;-2.200;0.970;12.450
90001;11/02/2023;0.300;-11.900;3.100;1.050;10.790
90001;12/02/2023;0.100;-13.100;-3.000;0.950;12.670
90001;13/02/2023;0.900;-15.700;-4.000;1.010;13.290
90001;14/02/2023;0.200;-12.300;-0.200;1.150;13.210
90001;15/02/2023;3.000;-4.800;5.400;0.980;8.600
90001;16/02/2023;1.100;-1.200;7.100;1.040;8.920
90001;17/02/2023;10.100;-3.200;4.800;0.730;6.160
90001;18/02/2023;0.000;-3.600;3.500;1.400;13.540
90001;19/02/2023;0.000;-6.400;2.500;1.370;13.980
90001;20/02/2023;0.000;-8.100;0.500;1.230;13.590
90001;21/02/2023;0.400;-9.300;-0.400;1.160;13.180
