annee;jourDebut;jourFin;parcelle;couvert;itk;delta_Corg[kg_eqCO2/ha];tx_MO_fin[%];emissions_N2O_denit[kg_eqCO2/ha];emissions_N2O_nit[kg_eqCO2/ha];emissions_volat[kg_eqCO2/ha];emissions_lixiv[kg_eqCO2/ha];emissions_ferti[kg_eqCO2/ha];bilan_net_GES[kg_eqCO2/ha];ratio_Corg_Arg[%]
2019;213;266;beauce_5_sa_000;solnu;;697.17;1.71;0.0;4.79;0.0;0.0;0.0;701.96;0.07
2019;267;365;beauce_5_sa_000;orgeh;orgeH_tousSols_nonirr_organique;661.66;1.71;14.03;4.47;0.0;1.21;0.0;681.37;0.07
2019;213;272;beauce_5_sa_001;solnu;;753.24;1.71;0.0;5.16;0.0;0.0;0.0;758.4;0.07
2019;273;365;beauce_5_sa_001;orgeh;orgeH_tousSols_nonirr_organique;606.31;1.71;21.08;4.1;0.0;1.09;0.0;632.59;0.07
2019;213;286;beauce_5_sa_002;solnu;;824.26;1.71;0.0;5.65;0.0;0.0;0.0;829.91;0.07
2019;287;365;beauce_5_sa_002;orgeh;orgeH_tousSols_nonirr_organique;531.62;1.71;29.79;3.59;0.0;0.88;0.0;565.88;0.07
2019;213;300;beauce_5_sa_003;solnu;;914.35;1.71;0.0;6.27;0.0;0.0;0.0;920.61;0.07
2019;301;365;beauce_5_sa_003;orgeh;orgeH_tousSols_nonirr_organique;444.43;1.71;36.31;2.99;0.0;0.93;0.0;484.66;0.07
2019;213;266;beauce_5_sa_004;solnu;;696.65;1.71;0.0;4.78;0.0;0.0;0.0;701.43;0.07
2019;267;365;beauce_5_sa_004;orgeh;orgeH_tousSols_nonirr_organique;659.95;1.71;15.71;4.46;0.0;1.2;0.0;681.31;0.07
2019;213;274;beauce_5_sa_005;solnu;;766.16;1.71;0.0;5.25;0.0;0.0;0.0;771.41;0.07
2019;275;365;beauce_5_sa_005;orgeh;orgeH_tousSols_nonirr_organique;589.81;1.71;23.71;3.99;0.0;1.01;0.0;618.52;0.07
2019;213;263;beauce_5_sa_006;solnu;;669.91;1.71;0.0;4.64;0.0;0.0;0.0;674.55;0.07
2019;264;365;beauce_5_sa_006;orgeh;orgeH_tousSols_nonirr_organique;688.05;1.71;12.55;4.62;0.0;1.18;0.0;706.4;0.07
2019;213;291;beauce_5_sa_007;solnu;;848.32;1.71;0.0;5.81;0.0;0.0;0.0;854.13;0.07
2019;292;365;beauce_5_sa_007;orgeh;orgeH_tousSols_nonirr_organique;510.44;1.71;33.25;3.44;0.0;0.95;0.0;548.08;0.07
2019;213;264;beauce_5_sa_008;solnu;;682.62;1.71;0.0;4.68;0.0;0.0;0.0;687.3;0.07
2019;265;365;beauce_5_sa_008;orgeh;orgeH_tousSols_nonirr_organique;675.97;1.71;12.02;4.58;0.0;1.18;0.0;693.75;0.07
2019;213;304;beauce_5_sa_009;solnu;;941.0;1.71;0.0;6.44;0.0;0.0;0.0;947.44;0.07
2019;305;365;beauce_5_sa_009;orgeh;orgeH_tousSols_nonirr_organique;417.63;1.71;36.51;2.82;0.0;0.92;0.0;457.88;0.07
2019;213;306;beauce_5_sa_010;solnu;;953.49;1.71;1.85;6.53;0.0;0.0;0.0;961.86;0.07
2019;307;365;beauce_5_sa_010;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.82;2.73;0.0;0.93;0.0;443.64;0.07
2019;213;314;beauce_5_sa_011;solnu;;1024.17;1.71;10.4;7.03;0.0;0.0;0.0;1041.6;0.07
2019;315;365;beauce_5_sa_011;orgeh;orgeH_tousSols_nonirr_organique;334.51;1.71;26.76;2.23;0.0;0.95;0.0;364.45;0.07
2019;213;306;beauce_5_sa_012;solnu;;953.5;1.71;1.86;6.53;0.0;0.0;0.0;961.89;0.07
2019;307;365;beauce_5_sa_012;orgeh;orgeH_tousSols_nonirr_organique;405.17;1.71;34.81;2.73;0.0;0.94;0.0;443.65;0.07
2019;213;272;beauce_5_sa_013;solnu;;752.26;1.71;0.0;5.16;0.0;0.0;0.0;757.41;0.07
2019;273;365;beauce_5_sa_013;orgeh;orgeH_tousSols_nonirr_organique;604.42;1.71;22.3;4.09;0.0;1.08;0.0;631.89;0.07
